segmentnr	original	folio	analyzed
PA_pv_18:0.1	Petavatthu	0	
PA_pv_18:0.2	Ubbarivagga	0	
PA_pv_18:0.3	6. Kaṇhapetavatthu	0	
PA_pv_18:1.1	“Uṭṭhehi kaṇha kiṁ sesi,	1	
PA_pv_18:1.2	Ko attho supanena te;	1	
PA_pv_18:1.3	Yo ca tuyhaṁ sako bhātā,	1	
PA_pv_18:1.4	Hadayaṁ cakkhu ca dakkhiṇaṁ;	1	
PA_pv_18:1.5	Tassa vātā balīyanti,	1	
PA_pv_18:1.6	Sasaṁ jappati kesavā”ti.	1	
PA_pv_18:2.1	“Tassa taṁ vacanaṁ sutvā,	2	
PA_pv_18:2.2	rohiṇeyyassa kesavo;	2	
PA_pv_18:2.3	Taramānarūpo vuṭṭhāsi,	2	
PA_pv_18:2.4	bhātusokena aṭṭito.	2	
PA_pv_18:3.1	Kiṁ nu ummattarūpova,	3	
PA_pv_18:3.2	kevalaṁ dvārakaṁ imaṁ;	3	
PA_pv_18:3.3	Saso sasoti lapasi,	3	
PA_pv_18:3.4	kīdisaṁ sasamicchasi.	3	
PA_pv_18:4.1	Sovaṇṇamayaṁ maṇimayaṁ,	4	
PA_pv_18:4.2	Lohamayaṁ atha rūpiyamayaṁ;	4	
PA_pv_18:4.3	Saṅkhasilāpavāḷamayaṁ,	4	
PA_pv_18:4.4	Kārayissāmi te sasaṁ.	4	
PA_pv_18:5.1	Santi aññepi sasakā,	5	
PA_pv_18:5.2	araññavanagocarā;	5	
PA_pv_18:5.3	Tepi te ānayissāmi,	5	
PA_pv_18:5.4	kīdisaṁ sasamicchasī”ti.	5	
PA_pv_18:6.1	“Nāhamete sase icche,	6	
PA_pv_18:6.2	ye sasā pathavissitā;	6	
PA_pv_18:6.3	Candato sasamicchāmi,	6	
PA_pv_18:6.4	taṁ me ohara kesavā”ti.	6	
PA_pv_18:7.1	“So nūna madhuraṁ ñāti,	7	
PA_pv_18:7.2	jīvitaṁ vijahissasi;	7	
PA_pv_18:7.3	Apatthiyaṁ patthayasi,	7	
PA_pv_18:7.4	candato sasamicchasī”ti.	7	
PA_pv_18:8.1	“Evañce kaṇha jānāsi,	8	
PA_pv_18:8.2	yathaññamanusāsasi;	8	
PA_pv_18:8.3	Kasmā pure mataṁ puttaṁ,	8	
PA_pv_18:8.4	ajjāpi manusocasi.	8	
PA_pv_18:9.1	Na yaṁ labbhā manussena,	9	
PA_pv_18:9.2	amanussena vā pana;	9	
PA_pv_18:9.3	Jāto me mā mari putto,	9	
PA_pv_18:9.4	kuto labbhā alabbhiyaṁ.	9	
PA_pv_18:10.1	Na mantā mūlabhesajjā,	10	
PA_pv_18:10.2	osadhehi dhanena vā;	10	
PA_pv_18:10.3	Sakkā ānayituṁ kaṇha,	10	
PA_pv_18:10.4	yaṁ petamanusocasi.	10	
PA_pv_18:11.1	Mahaddhanā mahābhogā,	11	
PA_pv_18:11.2	raṭṭhavantopi khattiyā;	11	
PA_pv_18:11.3	Pahūtadhanadhaññāse,	11	
PA_pv_18:11.4	tepi no ajarāmarā.	11	
PA_pv_18:12.1	Khattiyā brāhmaṇā vessā,	12	
PA_pv_18:12.2	suddā caṇḍālapukkusā;	12	
PA_pv_18:12.3	Ete caññe ca jātiyā,	12	
PA_pv_18:12.4	tepi no ajarāmarā.	12	
PA_pv_18:13.1	Ye mantaṁ parivattenti,	13	
PA_pv_18:13.2	chaḷaṅgaṁ brahmacintitaṁ;	13	
PA_pv_18:13.3	Ete caññe ca vijjāya,	13	
PA_pv_18:13.4	tepi no ajarāmarā.	13	
PA_pv_18:14.1	Isayo vāpi ye santā,	14	
PA_pv_18:14.2	saññatattā tapassino;	14	
PA_pv_18:14.3	Sarīraṁ tepi kālena,	14	
PA_pv_18:14.4	vijahanti tapassino.	14	
PA_pv_18:15.1	Bhāvitattā arahanto,	15	
PA_pv_18:15.2	katakiccā anāsavā;	15	
PA_pv_18:15.3	Nikkhipanti imaṁ dehaṁ,	15	
PA_pv_18:15.4	puññapāpaparikkhayā”ti.	15	
PA_pv_18:16.1	“Ādittaṁ vata maṁ santaṁ,	16	
PA_pv_18:16.2	ghatasittaṁva pāvakaṁ;	16	
PA_pv_18:16.3	Vārinā viya osiñcaṁ,	16	
PA_pv_18:16.4	sabbaṁ nibbāpaye daraṁ.	16	
PA_pv_18:17.1	Abbahī vata me sallaṁ,	17	
PA_pv_18:17.2	sokaṁ hadayanissitaṁ;	17	
PA_pv_18:17.3	Yo me sokaparetassa,	17	
PA_pv_18:17.4	puttasokaṁ apānudi.	17	
PA_pv_18:18.1	Svāhaṁ abbūḷhasallosmi,	18	
PA_pv_18:18.2	sītibhūtosmi nibbuto;	18	
PA_pv_18:18.3	Na socāmi na rodāmi,	18	
PA_pv_18:18.4	tava sutvāna bhātika”.	18	
PA_pv_18:19.1	Evaṁ karonti sappaññā,	19	
PA_pv_18:19.2	ye honti anukampakā;	19	
PA_pv_18:19.3	Nivattayanti sokamhā,	19	
PA_pv_18:19.4	ghaṭo jeṭṭhaṁva bhātaraṁ.	19	
PA_pv_18:20.1	Yassa etādisā honti,	20	
PA_pv_18:20.2	amaccā paricārakā;	20	
PA_pv_18:20.3	Subhāsitena anventi,	20	
PA_pv_18:20.4	ghaṭo jeṭṭhaṁva bhātaranti.	20	
PA_pv_18:21.1	Kaṇhapetavatthu chaṭṭhaṁ.	21	
