segmentnr	original	folio	analyzed
PA_mn_123:0.1	Majjhima Nikāya 123	0	
PA_mn_123:0.2	Acchariyaabbhutasutta	0	
PA_mn_123:1.1	Evaṁ me sutaṁ—	1	
PA_mn_123:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_123:2.1	Atha kho sambahulānaṁ bhikkhūnaṁ pacchābhattaṁ piṇḍapātapaṭikkantānaṁ upaṭṭhānasālāyaṁ sannisinnānaṁ sannipatitānaṁ ayamantarākathā udapādi:	2	
PA_mn_123:2.2	“acchariyaṁ, āvuso, abbhutaṁ, āvuso. Tathāgatassa mahiddhikatā mahānubhāvatā,	2	
PA_mn_123:2.3	yatra hi nāma tathāgato atīte buddhe parinibbute chinnapapañce chinnavaṭume pariyādinnavaṭṭe sabbadukkhavītivatte jānissati:	2	
PA_mn_123:2.4_0	‘evaṁjaccā te bhagavanto ahesuṁ’ itipi, ‘evaṁnāmā te bhagavanto ahesuṁ’ itipi, ‘evaṅgottā	2	
PA_mn_123:2.4_1	te bhagavanto ahesuṁ’ itipi, ‘evaṁsīlā te bhagavanto ahesuṁ’ itipi, ‘evaṁdhammā te	2	
PA_mn_123:2.4_2	bhagavanto ahesuṁ’ itipi, ‘evaṁpaññā te bhagavanto ahesuṁ’ itipi, ‘evaṁvihārī te	2	
PA_mn_123:2.4_3	bhagavanto ahesuṁ’ itipi, ‘evaṁvimuttā te bhagavanto ahesuṁ’ itipī”ti.	2	
PA_mn_123:2.5	Evaṁ vutte, āyasmā ānando te bhikkhū etadavoca:	2	
PA_mn_123:2.6	“acchariyā ceva, āvuso, tathāgatā acchariyadhammasamannāgatā ca;	2	
PA_mn_123:2.7	abbhutā ceva, āvuso, tathāgatā abbhutadhammasamannāgatā cā”ti.	2	
PA_mn_123:2.8	Ayañca hidaṁ tesaṁ bhikkhūnaṁ antarākathā vippakatā hoti.	2	
PA_mn_123:2.9	Atha kho bhagavā sāyanhasamayaṁ paṭisallānā vuṭṭhito yenupaṭṭhānasālā tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi.	2	
PA_mn_123:2.10	Nisajja kho bhagavā bhikkhū āmantesi:	2	
PA_mn_123:2.11	“kāya nuttha, bhikkhave, etarahi kathāya sannisinnā, kā ca pana vo antarākathā vippakatā”ti?	2	
PA_mn_123:2.12	“Idha, bhante, amhākaṁ pacchābhattaṁ piṇḍapātapaṭikkantānaṁ upaṭṭhānasālāyaṁ sannisinnānaṁ sannipatitānaṁ ayamantarākathā udapādi:	2	
PA_mn_123:2.13_0	‘acchariyaṁ, āvuso, abbhutaṁ, āvuso, tathāgatassa mahiddhikatā mahānubhāvatā, yatra	2	
PA_mn_123:2.13_1	hi nāma tathāgato atīte buddhe parinibbute chinnapapañce chinnavaṭume pariyādinnavaṭṭe	2	
PA_mn_123:2.13_2	sabbadukkhavītivatte jānissati—	2	
PA_mn_123:2.14_0	evaṁjaccā te bhagavanto ahesuṁ itipi, evaṁnāmā … evaṅgottā … evaṁsīlā … evaṁdhammā	2	
PA_mn_123:2.14_1	… evaṁpaññā … evaṁvihārī … evaṁvimuttā te bhagavanto ahesuṁ itipī’ti. Evaṁ vutte,	2	
PA_mn_123:2.14_2	bhante, āyasmā ānando amhe etadavoca:	2	
PA_mn_123:2.15	‘acchariyā ceva, āvuso, tathāgatā acchariyadhammasamannāgatā ca;	2	
PA_mn_123:2.16	abbhutā ceva, āvuso, tathāgatā abbhutadhammasamannāgatā cā’ti.	2	
PA_mn_123:2.17	Ayaṁ kho no, bhante, antarākathā vippakatā; atha bhagavā anuppatto”ti.	2	
PA_mn_123:2.18	Atha kho bhagavā āyasmantaṁ ānandaṁ āmantesi:	2	
PA_mn_123:2.19	“tasmātiha taṁ, ānanda, bhiyyoso mattāya paṭibhantu tathāgatassa acchariyā abbhutadhammā”ti.	2	
PA_mn_123:3.1	“Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ:	3	
PA_mn_123:3.2	‘sato sampajāno, ānanda, bodhisatto tusitaṁ kāyaṁ upapajjī’ti.	3	
PA_mn_123:3.3	Yampi, bhante, sato sampajāno bodhisatto tusitaṁ kāyaṁ upapajji idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi.	3	
PA_mn_123:4.1	Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ:	4	
PA_mn_123:4.2	‘sato sampajāno, ānanda, bodhisatto tusite kāye aṭṭhāsī’ti.	4	
PA_mn_123:4.3	Yampi, bhante, sato sampajāno bodhisatto tusite kāye aṭṭhāsi idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi.	4	
PA_mn_123:5.1	Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ:	5	
PA_mn_123:5.2	‘yāvatāyukaṁ, ānanda, bodhisatto tusite kāye aṭṭhāsī’ti.	5	
PA_mn_123:5.3	Yampi, bhante, yāvatāyukaṁ bodhisatto tusite kāye aṭṭhāsi idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi.	5	
PA_mn_123:6.1	Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ:	6	
PA_mn_123:6.2	‘sato sampajāno, ānanda, bodhisatto tusitā, kāyā cavitvā mātukucchiṁ okkamī’ti.	6	
PA_mn_123:6.3	Yampi, bhante, sato sampajāno bodhisatto tusitā kāyā cavitvā mātukucchiṁ okkami idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi.	6	
PA_mn_123:7.1	Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ:	7	
PA_mn_123:7.2	‘yadā, ānanda, bodhisatto tusitā kāyā cavitvā mātukucchiṁ okkamati,	7	
PA_mn_123:7.3	atha sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya appamāṇo uḷāro obhāso loke pātubhavati atikkammeva devānaṁ devānubhāvaṁ.	7	
PA_mn_123:7.4_0	Yāpi tā lokantarikā aghā asaṁvutā andhakārā andhakāratimisā, yatthapime candimasūriyā	7	
PA_mn_123:7.4_1	evaṁmahiddhikā evaṁmahānubhāvā ābhāya nānubhonti tatthapi appamāṇo uḷāro obhāso loke	7	
PA_mn_123:7.4_2	pātubhavati atikkammeva devānaṁ devānubhāvaṁ.	7	
