segmentnr	original	folio	analyzed
PA_vb_16:0.1	Vibhaṅga	0	
PA_vb_16:0.2	Ñāṇavibhaṅga	0	
PA_vb_16:1.0	1. Ekakamātikā	1	
PA_vb_16:1.1	Ekavidhena ñāṇavatthu—	1	
PA_vb_16:1.2_0	pañca viññāṇā na hetū, ahetukā, hetuvippayuttā, sappaccayā, saṅkhatā, arūpā, lokiyā,	1	
PA_vb_16:1.2_1	sāsavā, saṁyojaniyā, ganthaniyā, oghaniyā, yoganiyā, nīvaraṇiyā, parāmaṭṭhā, upādāniyā,	1	
PA_vb_16:1.2_2	saṅkilesikā, abyākatā, sārammaṇā, acetasikā, vipākā, upādinnupādāniyā, asaṅkiliṭṭhasaṅkilesikā,	1	
PA_vb_16:1.2_3	na savitakkasavicārā, na avitakkavicāramattā, avitakkaavicārā, na pītisahagatā, neva	1	
PA_vb_16:1.2_4	dassanena na bhāvanāya pahātabbā, neva dassanena na bhāvanāya pahātabbahetukā, nevācayagāmināpacayagāmino,	1	
PA_vb_16:1.2_5	nevasekkhanāsekkhā, parittā, kāmāvacarā, na rūpāvacarā, na arūpāvacarā, pariyāpannā,	1	
PA_vb_16:1.2_6	no apariyāpannā, aniyatā, aniyyānikā.	1	
PA_vb_16:2.1	Uppannavatthukā uppannārammaṇā.	2	
PA_vb_16:3.1	Purejātavatthukā purejātārammaṇā.	3	
PA_vb_16:4.1	Ajjhattikavatthukā bāhirārammaṇā.	4	
PA_vb_16:5.1	Asambhinnavatthukā asambhinnārammaṇā.	5	
PA_vb_16:6.1	Nānāvatthukā nānārammaṇā.	6	
PA_vb_16:7.1	Na aññamaññassa gocaravisayaṁ paccanubhonti.	7	
PA_vb_16:8.1	Na asamannāhārā uppajjanti.	8	
PA_vb_16:9.1	Na amanasikārā uppajjanti.	9	
PA_vb_16:10.1	Na abbokiṇṇā uppajjanti.	10	
PA_vb_16:11.1	Na apubbaṁ acarimaṁ uppajjanti.	11	
PA_vb_16:12.1	Na aññamaññassa samanantarā uppajjanti.	12	
PA_vb_16:13.1	Pañca viññāṇā anābhogā.	13	
PA_vb_16:14.1	Pañcahi viññāṇehi na kañci dhammaṁ paṭivijānāti aññatra abhinipātamattā.	14	
PA_vb_16:15.1	Pañcannaṁ viññāṇānaṁ samanantarāpi na kañci dhammaṁ paṭivijānāti.	15	
PA_vb_16:16.1	Pañcahi viññāṇehi na kañci iriyāpathaṁ kappeti.	16	
PA_vb_16:17.1	Pañcannaṁ viññāṇānaṁ samanantarāpi na kañci iriyāpathaṁ kappeti.	17	
PA_vb_16:18.1	Pañcahi viññāṇehi na kāyakammaṁ na vacīkammaṁ paṭṭhapeti.	18	
PA_vb_16:19.1	Pañcannaṁ viññāṇānaṁ samanantarāpi na kāyakammaṁ na vacīkammaṁ paṭṭhapeti.	19	
PA_vb_16:20.1	Pañcahi viññāṇehi na kusalākusalaṁ dhammaṁ samādiyati.	20	
PA_vb_16:21.1	Pañcannaṁ viññāṇānaṁ samanantarāpi na kusalākusalaṁ dhammaṁ samādiyati.	21	
PA_vb_16:22.1	Pañcahi viññāṇehi na samāpajjati na vuṭṭhāti.	22	
