segmentnr	original	folio	analyzed
PA_mn_78:0.1	Majjhima Nikāya 78	0	
PA_mn_78:0.2	Samaṇamuṇḍikasutta	0	
PA_mn_78:1.1	Evaṁ me sutaṁ—	1	
PA_mn_78:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_78:1.3_0	Tena kho pana samayena uggāhamāno paribbājako samaṇamuṇḍikāputto samayappavādake	1	
PA_mn_78:1.3_1	tindukācīre ekasālake mallikāya ārāme paṭivasati mahatiyā paribbājakaparisāya saddhiṁ	1	
PA_mn_78:1.3_2	pañcamattehi paribbājakasatehi.	1	
PA_mn_78:2.1	Atha kho pañcakaṅgo thapati sāvatthiyā nikkhami divā divassa bhagavantaṁ dassanāya.	2	
PA_mn_78:2.2	Atha kho pañcakaṅgassa thapatissa etadahosi:	2	
PA_mn_78:2.3	“akālo kho tāva bhagavantaṁ dassanāya;	2	
PA_mn_78:2.4	paṭisallīno bhagavā.	2	
PA_mn_78:2.5	Manobhāvaniyānampi bhikkhūnaṁ asamayo dassanāya;	2	
PA_mn_78:2.6	paṭisallīnā manobhāvaniyā bhikkhū.	2	
PA_mn_78:2.7	Yannūnāhaṁ yena samayappavādako tindukācīro ekasālako mallikāya ārāmo yena uggāhamāno paribbājako samaṇamuṇḍikāputto tenupasaṅkameyyan”ti.	2	
PA_mn_78:2.8	Atha kho pañcakaṅgo thapati yena samayappavādako tindukācīro ekasālako mallikāya ārāmo yena uggāhamāno paribbājako samaṇamuṇḍikāputto tenupasaṅkami.	2	
PA_mn_78:3.1_0	Tena kho pana samayena uggāhamāno paribbājako samaṇamuṇḍikāputto mahatiyā paribbājakaparisāya	3	
PA_mn_78:3.1_1	saddhiṁ nisinno hoti unnādiniyā uccāsaddamahāsaddāya anekavihitaṁ tiracchānakathaṁ	3	
PA_mn_78:3.1_2	kathentiyā, seyyathidaṁ—	3	
PA_mn_78:3.2_0	rājakathaṁ corakathaṁ mahāmattakathaṁ senākathaṁ bhayakathaṁ yuddhakathaṁ annakathaṁ	3	
PA_mn_78:3.2_1	pānakathaṁ vatthakathaṁ sayanakathaṁ mālākathaṁ gandhakathaṁ ñātikathaṁ yānakathaṁ	3	
PA_mn_78:3.2_2	gāmakathaṁ nigamakathaṁ nagarakathaṁ janapadakathaṁ itthikathaṁ sūrakathaṁ visikhākathaṁ	3	
PA_mn_78:3.2_3	kumbhaṭṭhānakathaṁ pubbapetakathaṁ nānattakathaṁ lokakkhāyikaṁ samuddakkhāyikaṁ itibhavābhavakathaṁ iti vā.	3	
PA_mn_78:3.3	Addasā kho uggāhamāno paribbājako samaṇamuṇḍikāputto pañcakaṅgaṁ thapatiṁ dūratova āgacchantaṁ.	3	
PA_mn_78:3.4	Disvāna sakaṁ parisaṁ saṇṭhāpesi:	3	
PA_mn_78:3.5	“appasaddā bhonto hontu, mā bhonto saddamakattha;	3	
PA_mn_78:3.6	ayaṁ samaṇassa gotamassa sāvako āgacchati pañcakaṅgo thapati.	3	
PA_mn_78:3.7	Yāvatā kho pana samaṇassa gotamassa sāvakā gihī odātavasanā sāvatthiyaṁ paṭivasanti ayaṁ tesaṁ aññataro pañcakaṅgo thapati.	3	
PA_mn_78:3.8	Appasaddakāmā kho pana te āyasmanto appasaddavinītā appasaddassa vaṇṇavādino;	3	
PA_mn_78:3.9	appeva nāma appasaddaṁ parisaṁ viditvā upasaṅkamitabbaṁ maññeyyā”ti.	3	
PA_mn_78:3.10	Atha kho te paribbājakā tuṇhī ahesuṁ.	3	
PA_mn_78:4.1	Atha kho pañcakaṅgo thapati yena uggāhamāno paribbājako samaṇamuṇḍikāputto tenupasaṅkami; upasaṅkamitvā uggāhamānena paribbājakena samaṇamuṇḍikāputtena saddhiṁ sammodi.	4	
PA_mn_78:4.2	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho pañcakaṅgaṁ thapatiṁ uggāhamāno paribbājako samaṇamuṇḍikāputto etadavoca:	4	
PA_mn_78:5.1	“catūhi kho ahaṁ, gahapati, dhammehi samannāgataṁ purisapuggalaṁ paññapemi sampannakusalaṁ paramakusalaṁ uttamapattipattaṁ samaṇaṁ ayojjhaṁ.	5	
PA_mn_78:5.2	Katamehi catūhi?	5	
PA_mn_78:5.3	Idha, gahapati, na kāyena pāpakammaṁ karoti, na pāpakaṁ vācaṁ bhāsati, na pāpakaṁ saṅkappaṁ saṅkappeti, na pāpakaṁ ājīvaṁ ājīvati—	5	
PA_mn_78:5.4	imehi kho ahaṁ, gahapati, catūhi dhammehi samannāgataṁ purisapuggalaṁ paññapemi sampannakusalaṁ paramakusalaṁ uttamapattipattaṁ samaṇaṁ ayojjhan”ti.	5	
PA_mn_78:6.1	Atha kho pañcakaṅgo thapati uggāhamānassa paribbājakassa samaṇamuṇḍikāputtassa bhāsitaṁ neva abhinandi nappaṭikkosi.	6	
PA_mn_78:6.2	Anabhinanditvā appaṭikkositvā uṭṭhāyāsanā pakkāmi:	6	
