segmentnr	original	folio	analyzed
PA_bv_21:0.1	Buddhavaṁsa	0	
PA_bv_21:0.2	21 Vipassībuddhavaṁsa	0	
PA_bv_21:1.1	“Phussassa ca aparena,	1	
PA_bv_21:1.2	sambuddho dvipaduttamo;	1	
PA_bv_21:1.3	Vipassī nāma nāmena,	1	
PA_bv_21:1.4	loke uppajji cakkhumā.	1	
PA_bv_21:2.1	Avijjaṁ sabbaṁ padāletvā,	2	
PA_bv_21:2.2	patto sambodhimuttamaṁ;	2	
PA_bv_21:2.3	Dhammacakkaṁ pavattetuṁ,	2	
PA_bv_21:2.4	pakkāmi bandhumatīpuraṁ.	2	
PA_bv_21:3.1	Dhammacakkaṁ pavattetvā,	3	
PA_bv_21:3.2	ubho bodhesi nāyako;	3	
PA_bv_21:3.3	Gaṇanāya na vattabbo,	3	
PA_bv_21:3.4	paṭhamābhisamayo ahu.	3	
PA_bv_21:4.1	Punāparaṁ amitayaso,	4	
PA_bv_21:4.2	tattha saccaṁ pakāsayi;	4	
PA_bv_21:4.3	Caturāsītisahassānaṁ,	4	
PA_bv_21:4.4	dutiyābhisamayo ahu.	4	
PA_bv_21:5.1	Caturāsītisahassāni,	5	
PA_bv_21:5.2	sambuddhaṁ anupabbajuṁ;	5	
PA_bv_21:5.3	Tesamārāmapattānaṁ,	5	
PA_bv_21:5.4	dhammaṁ desesi cakkhumā.	5	
PA_bv_21:6.1	Sabbākārena bhāsato,	6	
PA_bv_21:6.2	sutvā upanisādino;	6	
PA_bv_21:6.3	Tepi dhammavaraṁ gantvā,	6	
PA_bv_21:6.4	tatiyābhisamayo ahu.	6	
PA_bv_21:7.1	Sannipātā tayo āsuṁ,	7	
PA_bv_21:7.2	vipassissa mahesino;	7	
PA_bv_21:7.3	Khīṇāsavānaṁ vimalānaṁ,	7	
PA_bv_21:7.4	santacittāna tādinaṁ.	7	
PA_bv_21:8.1	Aṭṭhasaṭṭhisatasahassānaṁ,	8	
PA_bv_21:8.2	Paṭhamo āsi samāgamo;	8	
PA_bv_21:8.3	Bhikkhusatasahassānaṁ,	8	
PA_bv_21:8.4	Dutiyo āsi samāgamo.	8	
PA_bv_21:9.1	Asītibhikkhusahassānaṁ,	9	
PA_bv_21:9.2	tatiyo āsi samāgamo;	9	
PA_bv_21:9.3	Tattha bhikkhugaṇamajjhe,	9	
PA_bv_21:9.4	sambuddho atirocati.	9	
PA_bv_21:10.1	Ahaṁ tena samayena,	10	
PA_bv_21:10.2	nāgarājā mahiddhiko;	10	
PA_bv_21:10.3	Atulo nāma nāmena,	10	
PA_bv_21:10.4	puññavanto jutindharo.	10	
PA_bv_21:11.1	Nekānaṁ nāgakoṭīnaṁ,	11	
PA_bv_21:11.2	parivāretvānahaṁ tadā;	11	
PA_bv_21:11.3	Vajjanto dibbaturiyehi,	11	
PA_bv_21:11.4	lokajeṭṭhaṁ upāgamiṁ.	11	
PA_bv_21:12.1	Upasaṅkamitvā sambuddhaṁ,	12	
PA_bv_21:12.2	Vipassiṁ lokanāyakaṁ;	12	
PA_bv_21:12.3	Maṇimuttaratanakhacitaṁ,	12	
PA_bv_21:12.4	Sabbābharaṇavibhūsitaṁ;	12	
PA_bv_21:12.5	Nimantetvā dhammarājassa,	12	
PA_bv_21:12.6	Suvaṇṇapīṭhamadāsahaṁ.	12	
PA_bv_21:13.1	Sopi maṁ buddho byākāsi,	13	
PA_bv_21:13.2	saṅghamajjhe nisīdiya;	13	
PA_bv_21:13.3	‘Ekanavutito kappe,	13	
PA_bv_21:13.4	ayaṁ buddho bhavissati.	13	
PA_bv_21:14.1	Ahu kapilavhayā rammā,	14	
PA_bv_21:14.2	nikkhamitvā tathāgato;	14	
PA_bv_21:14.3	Padhānaṁ padahitvāna,	14	
PA_bv_21:14.4	katvā dukkarakārikaṁ.	14	
PA_bv_21:15.1	Ajapālarukkhamūlasmiṁ,	15	
PA_bv_21:15.2	nisīditvā tathāgato;	15	
PA_bv_21:15.3	Tattha pāyāsaṁ paggayha,	15	
PA_bv_21:15.4	nerañjaramupehiti.	15	
PA_bv_21:16.1	Nerañjarāya tīramhi,	16	
PA_bv_21:16.2	pāyāsaṁ ada so jino;	16	
PA_bv_21:16.3	Paṭiyattavaramaggena,	16	
PA_bv_21:16.4	bodhimūlamupehiti.	16	
PA_bv_21:17.1	Tato padakkhiṇaṁ katvā,	17	
PA_bv_21:17.2	bodhimaṇḍaṁ anuttaro;	17	
PA_bv_21:17.3	Assatthamūle sambodhiṁ,	17	
PA_bv_21:17.4	bujjhissati mahāyaso.	17	
PA_bv_21:18.1	Imassa janikā mātā,	18	
PA_bv_21:18.2	māyā nāma bhavissati;	18	
PA_bv_21:18.3	Pitā suddhodano nāma,	18	
PA_bv_21:18.4	ayaṁ hessati gotamo.	18	
PA_bv_21:19.1	Anāsavā vītarāgā,	19	
PA_bv_21:19.2	santacittā samāhitā;	19	
PA_bv_21:19.3	Kolito upatisso ca,	19	
PA_bv_21:19.4	aggā hessanti sāvakā;	19	
PA_bv_21:19.5	Ānando nāmupaṭṭhāko,	19	
PA_bv_21:19.6	upaṭṭhissatimaṁ jinaṁ.	19	
PA_bv_21:20.1	Khemā uppalavaṇṇā ca,	20	
PA_bv_21:20.2	aggā hessanti sāvikā;	20	
PA_bv_21:20.3	Anāsavā vītarāgā,	20	
PA_bv_21:20.4	santacittā samāhitā;	20	
PA_bv_21:20.5	Bodhi tassa bhagavato,	20	
PA_bv_21:20.6	assatthoti pavuccati.	20	
PA_bv_21:21.1	Citto ca hatthāḷavako,	21	
PA_bv_21:21.2	aggā hessantupaṭṭhakā;	21	
PA_bv_21:21.3	Nandamātā ca uttarā,	21	
PA_bv_21:21.4	aggā hessantupaṭṭhikā;	21	
PA_bv_21:21.5	Āyu vassasataṁ tassa,	21	
PA_bv_21:21.6	gotamassa yasassino.	21	
PA_bv_21:22.1	Idaṁ sutvāna vacanaṁ,	22	
PA_bv_21:22.2	…pe…	22	
PA_bv_21:22.3	hessāma sammukhā imaṁ’.	22	
PA_bv_21:23.1	Tassāhaṁ vacanaṁ sutvā,	23	
PA_bv_21:23.2	bhiyyo cittaṁ pasādayiṁ;	23	
PA_bv_21:23.3	Uttariṁ vatamadhiṭṭhāsiṁ,	23	
PA_bv_21:23.4	dasapāramipūriyā.	23	
PA_bv_21:24.1	Nagaraṁ bandhumatī nāma,	24	
PA_bv_21:24.2	bandhumā nāma khattiyo;	24	
PA_bv_21:24.3	Mātā bandhumatī nāma,	24	
PA_bv_21:24.4	vipassissa mahesino.	24	
PA_bv_21:25.1	Aṭṭhavassasahassāni,	25	
PA_bv_21:25.2	agāraṁ ajjha so vasi;	25	
PA_bv_21:25.3	Nando sunando sirimā,	25	
PA_bv_21:25.4	tayo pāsādamuttamā.	25	
PA_bv_21:26.1	Ticattārīsasahassāni,	26	
PA_bv_21:26.2	Nāriyo samalaṅkatā;	26	
PA_bv_21:26.3	Sudassanā nāma sā nārī,	26	
PA_bv_21:26.4	Samavattakkhandho nāma atrajo.	26	
PA_bv_21:27.1	Nimitte caturo disvā,	27	
PA_bv_21:27.2	rathayānena nikkhami;	27	
PA_bv_21:27.3	Anūnaaṭṭhamāsāni,	27	
PA_bv_21:27.4	padhānaṁ padahī jino.	27	
PA_bv_21:28.1	Brahmunā yācito santo,	28	
PA_bv_21:28.2	vipassī lokanāyako;	28	
PA_bv_21:28.3	Vatti cakkaṁ mahāvīro,	28	
PA_bv_21:28.4	migadāye naruttamo.	28	
PA_bv_21:29.1	Khaṇḍo ca tissanāmo ca,	29	
PA_bv_21:29.2	ahesuṁ aggasāvakā;	29	
PA_bv_21:29.3	Asoko nāmupaṭṭhāko,	29	
PA_bv_21:29.4	vipassissa mahesino.	29	
PA_bv_21:30.1	Candā ca candamittā ca,	30	
PA_bv_21:30.2	ahesuṁ aggasāvikā;	30	
PA_bv_21:30.3	Bodhi tassa bhagavato,	30	
PA_bv_21:30.4	pāṭalīti pavuccati.	30	
PA_bv_21:31.1	Punabbasumitto nāgo ca,	31	
PA_bv_21:31.2	ahesuṁ aggupaṭṭhakā;	31	
PA_bv_21:31.3	Sirimā uttarā ceva,	31	
PA_bv_21:31.4	ahesuṁ aggupaṭṭhikā.	31	
PA_bv_21:32.1	Asītihatthamubbedho,	32	
PA_bv_21:32.2	vipassī lokanāyako;	32	
PA_bv_21:32.3	Pabhā niddhāvati tassa,	32	
PA_bv_21:32.4	samantā sattayojane.	32	
PA_bv_21:33.1	Asītivassasahassāni,	33	
PA_bv_21:33.2	āyu buddhassa tāvade;	33	
PA_bv_21:33.3	Tāvatā tiṭṭhamāno so,	33	
PA_bv_21:33.4	tāresi janataṁ bahuṁ.	33	
PA_bv_21:34.1	Bahudevamanussānaṁ,	34	
PA_bv_21:34.2	bandhanā parimocayi;	34	
PA_bv_21:34.3	Maggāmaggañca ācikkhi,	34	
PA_bv_21:34.4	avasesaputhujjane.	34	
PA_bv_21:35.1	Ālokaṁ dassayitvāna,	35	
PA_bv_21:35.2	desetvā amataṁ padaṁ;	35	
PA_bv_21:35.3	Jalitvā aggikkhandhova,	35	
PA_bv_21:35.4	nibbuto so sasāvako.	35	
PA_bv_21:36.1	Iddhivaraṁ puññavaraṁ,	36	
PA_bv_21:36.2	lakkhaṇañca kusumitaṁ;	36	
PA_bv_21:36.3	Sabbaṁ tamantarahitaṁ,	36	
PA_bv_21:36.4	nanu rittā sabbasaṅkhārā.	36	
PA_bv_21:37.1	Vipassī jinavaro buddho,	37	
PA_bv_21:37.2	Sumittārāmamhi nibbuto;	37	
PA_bv_21:37.3	Tatthevassa thūpavaro,	37	
PA_bv_21:37.4	Sattayojanamussito”ti.	37	
PA_bv_21:38.1	Vipassissa bhagavato vaṁso ekūnavīsatimo.	38	
