segmentnr	original	folio	analyzed
PA_mn_88:0.1	Majjhima Nikāya 88	0	
PA_mn_88:0.2	Bāhitikasutta	0	
PA_mn_88:1.1	Evaṁ me sutaṁ—	1	
PA_mn_88:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_88:2.1	Atha kho āyasmā ānando pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya sāvatthiyaṁ piṇḍāya pāvisi.	2	
PA_mn_88:2.2	Sāvatthiyaṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto yena pubbārāmo migāramātupāsādo tenupasaṅkami divāvihārāya.	2	
PA_mn_88:3.1	Tena kho pana samayena rājā pasenadi kosalo ekapuṇḍarīkaṁ nāgaṁ abhiruhitvā sāvatthiyā niyyāti divā divassa.	3	
PA_mn_88:3.2	Addasā kho rājā pasenadi kosalo āyasmantaṁ ānandaṁ dūratova āgacchantaṁ.	3	
PA_mn_88:3.3	Disvāna sirivaḍḍhaṁ mahāmattaṁ āmantesi:	3	
PA_mn_88:3.4	“āyasmā no eso, samma sirivaḍḍha, ānando”ti.	3	
PA_mn_88:3.5	“Evaṁ, mahārāja, āyasmā eso ānando”ti.	3	
PA_mn_88:4.1	Atha kho rājā pasenadi kosalo aññataraṁ purisaṁ āmantesi:	4	
PA_mn_88:4.2	“ehi tvaṁ, ambho purisa, yenāyasmā ānando tenupasaṅkama; upasaṅkamitvā mama vacanena āyasmato ānandassa pāde sirasā vandāhi:	4	
PA_mn_88:4.3	‘rājā, bhante, pasenadi kosalo āyasmato ānandassa pāde sirasā vandatī’ti;	4	
PA_mn_88:4.4	evañca vadehi:	4	
PA_mn_88:4.5	‘sace kira, bhante, āyasmato ānandassa na kiñci accāyikaṁ karaṇīyaṁ, āgametu kira, bhante, āyasmā ānando muhuttaṁ anukampaṁ upādāyā’”ti.	4	
PA_mn_88:5.1_0	“Evaṁ, devā”ti kho so puriso rañño pasenadissa kosalassa paṭissutvā yenāyasmā ānando	5	
PA_mn_88:5.1_1	tenupasaṅkami; upasaṅkamitvā āyasmantaṁ ānandaṁ abhivādetvā ekamantaṁ aṭṭhāsi. Ekamantaṁ	5	
PA_mn_88:5.1_2	ṭhito kho so puriso āyasmantaṁ ānandaṁ etadavoca:	5	
PA_mn_88:5.2	“rājā, bhante, pasenadi kosalo āyasmato ānandassa pāde sirasā vandati;	5	
PA_mn_88:5.3	evañca vadeti:	5	
PA_mn_88:5.4	‘sace kira, bhante, āyasmato ānandassa na kiñci accāyikaṁ karaṇīyaṁ, āgametu kira, bhante, āyasmā ānando muhuttaṁ anukampaṁ upādāyā’”ti.	5	
PA_mn_88:6.1	Adhivāsesi kho āyasmā ānando tuṇhībhāvena.	6	
PA_mn_88:6.2_0	Atha kho rājā pasenadi kosalo yāvatikā nāgassa bhūmi nāgena gantvā nāgā paccorohitvā	6	
PA_mn_88:6.2_1	pattikova yenāyasmā ānando tenupasaṅkami; upasaṅkamitvā āyasmantaṁ ānandaṁ abhivādetvā	6	
PA_mn_88:6.2_2	ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhito kho rājā pasenadi kosalo āyasmantaṁ ānandaṁ etadavoca:	6	
PA_mn_88:6.3	“sace, bhante, āyasmato ānandassa na kiñci accāyikaṁ karaṇīyaṁ, sādhu, bhante, āyasmā ānando yena aciravatiyā nadiyā tīraṁ tenupasaṅkamatu anukampaṁ upādāyā”ti.	6	
PA_mn_88:7.1	Adhivāsesi kho āyasmā ānando tuṇhībhāvena.	7	
PA_mn_88:7.2	Atha kho āyasmā ānando yena aciravatiyā nadiyā tīraṁ tenupasaṅkami; upasaṅkamitvā aññatarasmiṁ rukkhamūle paññatte āsane nisīdi.	7	
PA_mn_88:7.3_0	Atha kho rājā pasenadi kosalo yāvatikā nāgassa bhūmi nāgena gantvā nāgā paccorohitvā	7	
PA_mn_88:7.3_1	pattikova yenāyasmā ānando tenupasaṅkami; upasaṅkamitvā āyasmantaṁ ānandaṁ abhivādetvā	7	
PA_mn_88:7.3_2	ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhito kho rājā pasenadi kosalo āyasmantaṁ ānandaṁ etadavoca:	7	
PA_mn_88:7.4	“idha, bhante, āyasmā ānando hatthatthare nisīdatū”ti.	7	
PA_mn_88:7.5	“Alaṁ, mahārāja.	7	
PA_mn_88:7.6	Nisīda tvaṁ;	7	
PA_mn_88:7.7	nisinno ahaṁ sake āsane”ti.	7	
PA_mn_88:8.1	Nisīdi kho rājā pasenadi kosalo paññatte āsane.	8	
PA_mn_88:8.2	Nisajja kho rājā pasenadi kosalo āyasmantaṁ ānandaṁ etadavoca:	8	
PA_mn_88:8.3	“kiṁ nu kho, bhante ānanda, so bhagavā tathārūpaṁ kāyasamācāraṁ samācareyya, yvāssa kāyasamācāro opārambho samaṇehi brāhmaṇehī”ti?	8	
PA_mn_88:8.4	“Na kho, mahārāja, so bhagavā tathārūpaṁ kāyasamācāraṁ samācareyya, yvāssa kāyasamācāro opārambho samaṇehi brāhmaṇehi viññūhī”ti.	8	
PA_mn_88:8.5	“Kiṁ pana, bhante ānanda, so bhagavā tathārūpaṁ vacīsamācāraṁ …pe…	8	
PA_mn_88:8.6	manosamācāraṁ samācareyya, yvāssa manosamācāro opārambho samaṇehi brāhmaṇehī”ti?	8	
PA_mn_88:8.7	“Na kho, mahārāja, so bhagavā tathārūpaṁ manosamācāraṁ samācareyya, yvāssa manosamācāro opārambho samaṇehi brāhmaṇehi viññūhī”ti.	8	
PA_mn_88:9.1	“Acchariyaṁ, bhante, abbhutaṁ, bhante.	9	
PA_mn_88:9.2	Yañhi mayaṁ, bhante, nāsakkhimhā pañhena paripūretuṁ taṁ, bhante, āyasmatā ānandena pañhassa veyyākaraṇena paripūritaṁ.	9	
PA_mn_88:9.3	Ye te, bhante, bālā abyattā ananuvicca apariyogāhetvā paresaṁ vaṇṇaṁ vā avaṇṇaṁ vā bhāsanti, na mayaṁ taṁ sārato paccāgacchāma;	9	
PA_mn_88:9.4	ye pana te, bhante, paṇḍitā viyattā medhāvino anuvicca pariyogāhetvā paresaṁ vaṇṇaṁ vā avaṇṇaṁ vā bhāsanti, mayaṁ taṁ sārato paccāgacchāma.	9	
PA_mn_88:10.1	Katamo pana, bhante ānanda, kāyasamācāro opārambho samaṇehi brāhmaṇehi viññūhī”ti?	10	
PA_mn_88:10.2	“Yo kho, mahārāja, kāyasamācāro akusalo”.	10	
PA_mn_88:10.3	“Katamo pana, bhante, kāyasamācāro akusalo”?	10	
PA_mn_88:10.4	“Yo kho, mahārāja, kāyasamācāro sāvajjo”.	10	
PA_mn_88:10.5	“Katamo pana, bhante, kāyasamācāro sāvajjo”?	10	
PA_mn_88:10.6	“Yo kho, mahārāja, kāyasamācāro sabyābajjho”.	10	
PA_mn_88:10.7	“Katamo pana, bhante, kāyasamācāro sabyābajjho”?	10	
PA_mn_88:10.8	“Yo kho, mahārāja, kāyasamācāro dukkhavipāko”.	10	
PA_mn_88:10.9	“Katamo pana, bhante, kāyasamācāro dukkhavipāko”?	10	
PA_mn_88:10.10	“Yo kho, mahārāja, kāyasamācāro attabyābādhāyapi saṁvattati, parabyābādhāyapi saṁvattati, ubhayabyābādhāyapi saṁvattati.	10	
PA_mn_88:10.11	Tassa akusalā dhammā abhivaḍḍhanti, kusalā dhammā parihāyanti;	10	
PA_mn_88:10.12	evarūpo kho, mahārāja, kāyasamācāro opārambho samaṇehi brāhmaṇehi viññūhī”ti.	10	
PA_mn_88:11.1	“Katamo pana, bhante ānanda, vacīsamācāro …pe…	11	
PA_mn_88:11.2	manosamācāro opārambho samaṇehi brāhmaṇehi viññūhī”ti?	11	
PA_mn_88:11.3	“Yo kho, mahārāja, manosamācāro akusalo”.	11	
PA_mn_88:11.4	“Katamo pana, bhante, manosamācāro akusalo”?	11	
PA_mn_88:11.5	“Yo kho, mahārāja, manosamācāro sāvajjo”.	11	
PA_mn_88:11.6	“Katamo pana, bhante, manosamācāro sāvajjo”?	11	
PA_mn_88:11.7	“Yo kho, mahārāja, manosamācāro sabyābajjho”.	11	
PA_mn_88:12.1	“Katamo pana, bhante, manosamācāro sabyābajjho”?	12	
PA_mn_88:12.2	“Yo kho, mahārāja, manosamācāro dukkhavipāko”.	12	
PA_mn_88:12.3	“Katamo pana, bhante, manosamācāro dukkhavipāko”?	12	
PA_mn_88:12.4	“Yo kho, mahārāja, manosamācāro attabyābādhāyapi saṁvattati, parabyābādhāyapi saṁvattati, ubhayabyābādhāyapi saṁvattati.	12	
PA_mn_88:12.5	Tassa akusalā dhammā abhivaḍḍhanti, kusalā dhammā parihāyanti;	12	
PA_mn_88:12.6	evarūpo kho, mahārāja, manosamācāro opārambho samaṇehi brāhmaṇehi viññūhī”ti.	12	
PA_mn_88:13.1	“Kiṁ nu kho, bhante ānanda, so bhagavā sabbesaṁyeva akusalānaṁ dhammānaṁ pahānaṁ vaṇṇetī”ti?	13	
PA_mn_88:13.2	“Sabbākusaladhammapahīno kho, mahārāja, tathāgato kusaladhammasamannāgato”ti.	13	
PA_mn_88:14.1	“Katamo pana, bhante ānanda, kāyasamācāro anopārambho samaṇehi brāhmaṇehi viññūhī”ti?	14	
PA_mn_88:14.2	“Yo kho, mahārāja, kāyasamācāro kusalo”.	14	
