segmentnr	original	folio	analyzed
PA_mn_37:0.1	Majjhima Nikāya 37	0	
PA_mn_37:0.2	Cūḷataṇhāsaṅkhayasutta	0	
PA_mn_37:1.1	Evaṁ me sutaṁ—	1	
PA_mn_37:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati pubbārāme migāramātupāsāde.	1	
PA_mn_37:2.1	Atha kho sakko devānamindo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhito kho sakko devānamindo bhagavantaṁ etadavoca:	2	
PA_mn_37:2.2	“kittāvatā nu kho, bhante, bhikkhu saṅkhittena taṇhāsaṅkhayavimutto hoti accantaniṭṭho accantayogakkhemī accantabrahmacārī accantapariyosāno seṭṭho devamanussānan”ti?	2	
PA_mn_37:3.1	“Idha, devānaminda, bhikkhuno sutaṁ hoti:	3	
PA_mn_37:3.2	‘sabbe dhammā nālaṁ abhinivesāyā’ti.	3	
PA_mn_37:3.3	Evañcetaṁ, devānaminda, bhikkhuno sutaṁ hoti:	3	
PA_mn_37:3.4	‘sabbe dhammā nālaṁ abhinivesāyā’ti.	3	
PA_mn_37:3.5	So sabbaṁ dhammaṁ abhijānāti; sabbaṁ dhammaṁ abhiññāya sabbaṁ dhammaṁ parijānāti; sabbaṁ dhammaṁ pariññāya yaṁ kiñci vedanaṁ vedeti—	3	
PA_mn_37:3.6	sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā, so tāsu vedanāsu aniccānupassī viharati, virāgānupassī viharati, nirodhānupassī viharati, paṭinissaggānupassī viharati.	3	
PA_mn_37:3.7	So tāsu vedanāsu aniccānupassī viharanto, virāgānupassī viharanto, nirodhānupassī viharanto, paṭinissaggānupassī viharanto na kiñci loke upādiyati.	3	
PA_mn_37:3.8	Anupādiyaṁ na paritassati, aparitassaṁ paccattaññeva parinibbāyati:	3	
PA_mn_37:3.9	‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānāti.	3	
PA_mn_37:3.10	Ettāvatā kho, devānaminda, bhikkhu saṅkhittena taṇhāsaṅkhayavimutto hoti accantaniṭṭho accantayogakkhemī accantabrahmacārī accantapariyosāno seṭṭho devamanussānan”ti.	3	
PA_mn_37:4.1	Atha kho sakko devānamindo bhagavato bhāsitaṁ abhinanditvā anumoditvā bhagavantaṁ abhivādetvā padakkhiṇaṁ katvā tatthevantaradhāyi.	4	
PA_mn_37:5.1	Tena kho pana samayena āyasmā mahāmoggallāno bhagavato avidūre nisinno hoti.	5	
PA_mn_37:5.2	Atha kho āyasmato mahāmoggallānassa etadahosi:	5	
PA_mn_37:5.3	“kiṁ nu kho so yakkho bhagavato bhāsitaṁ abhisamecca anumodi udāhu no;	5	
PA_mn_37:5.4	yannūnāhaṁ taṁ yakkhaṁ jāneyyaṁ—	5	
PA_mn_37:5.5	yadi vā so yakkho bhagavato bhāsitaṁ abhisamecca anumodi yadi vā no”ti?	5	
PA_mn_37:6.1_0	Atha kho āyasmā mahāmoggallāno—seyyathāpi nāma balavā puriso samiñjitaṁ vā bāhaṁ	6	
PA_mn_37:6.1_1	pasāreyya, pasāritaṁ vā bāhaṁ samiñjeyya; evameva—pubbārāme migāramātupāsāde antarahito	6	
PA_mn_37:6.1_2	devesu tāvatiṁsesu pāturahosi.	6	
PA_mn_37:7.1	Tena kho pana samayena sakko devānamindo ekapuṇḍarīke uyyāne dibbehi pañcahi tūriyasatehi samappito samaṅgībhūto paricāreti.	7	
