segmentnr	original	folio	analyzed
PA_mil_1:0.1	Milindapañha	0	
PA_mil_1:0.2	1. Ārambhakathā	0	
PA_mil_1:1.1	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	1	
PA_mil_1:2.1	Milindo nāma so rājā,	2	
PA_mil_1:2.2	sāgalāyaṁ puruttame;	2	
PA_mil_1:2.3	Upagañchi nāgasenaṁ,	2	
PA_mil_1:2.4	gaṅgā ca yathā sāgaraṁ.	2	
PA_mil_1:3.1	Āsajja rājā citrakathiṁ,	3	
PA_mil_1:3.2	ukkādhāraṁ tamonudaṁ;	3	
PA_mil_1:3.3	Apucchi nipuṇe pañhe,	3	
PA_mil_1:3.4	ṭhānāṭṭhānagate puthū.	3	
PA_mil_1:4.1	Pucchā visajjanā ceva,	4	
PA_mil_1:4.2	gambhīratthūpanissitā;	4	
PA_mil_1:4.3	Hadayaṅgamā kaṇṇasukhā,	4	
PA_mil_1:4.4	abbhutā lomahaṁsanā.	4	
PA_mil_1:5.1	Abhidhammavinayogāḷhā,	5	
PA_mil_1:5.2	suttajālasamattitā;	5	
PA_mil_1:5.3	Nāgasenakathā citrā,	5	
PA_mil_1:5.4	opammehi nayehi ca.	5	
PA_mil_1:6.1	Tattha ñāṇaṁ paṇidhāya,	6	
PA_mil_1:6.2	hāsayitvāna mānasaṁ;	6	
PA_mil_1:6.3	Suṇātha nipuṇe pañhe,	6	
PA_mil_1:6.4	kaṅkhāṭṭhānavidālaneti.	6	
PA_mil_1:7.1	Taṁ yathānusūyate—	7	
PA_mil_1:7.2_0	atthi yonakānaṁ nānāpuṭabhedanaṁ sāgalaṁ nāma nagaraṁ nadīpabbatasobhitaṁ ramaṇīyabhūmippadesabhāgaṁ	7	
PA_mil_1:7.2_1	ārāmuyyānopavanataḷākapokkharaṇisampannaṁ nadīpabbatavanarāmaṇeyyakaṁ sutavantanimmitaṁ	7	
PA_mil_1:7.2_2	nihatapaccatthikaṁ paccāmittānupapīḷitaṁ vividhavicitradaḷhamaṭṭālakoṭṭhakaṁ varapavaragopuratoraṇaṁ	7	
PA_mil_1:7.2_3	gambhīraparikhāpaṇḍarapākāraparikkhittantepuraṁ.	7	
PA_mil_1:7.3_0	Suvibhattavīthicaccaracatukkasiṅghāṭakaṁ suppasāritānekavidhavarabhaṇḍaparipūritantarāpaṇaṁ	7	
PA_mil_1:7.3_1	vividhadānaggasatasamupasobhitaṁ himagirisikharasaṅkāsavarabhavanasatasahassappaṭimaṇḍitaṁ	7	
PA_mil_1:7.3_2	gajahayarathapattisamākulaṁ abhirūpanaranārigaṇānucaritaṁ ākiṇṇajanamanussaṁ puthukhattiyabrāhmaṇavessasuddaṁ	7	
PA_mil_1:7.3_3	vividhasamaṇabrāhmaṇasabhājanasaṅghaṭitaṁ bahuvidhavijjāvanta naraciranisevitaṁ kāsikakoṭumbarikādinānāvidhavatthāpaṇasampannaṁ	7	
PA_mil_1:7.3_4	suppasāritarucirabahuvidhapupphagandhāpaṇaṁ gandhagandhitaṁ āsīsanīyabahuratanaparipūritaṁ	7	
PA_mil_1:7.3_5	disāmukhasuppasāritāpaṇaṁ siṅgāravāṇijagaṇānucaritaṁ kahāpaṇarajatasuvaṇṇakaṁsapattharaparipūraṁ	7	
PA_mil_1:7.3_6	pajjotamānanidhiniketaṁ pahūtadhanadhaññavittūpakaraṇaṁ paripuṇṇakosakoṭṭhāgāraṁ	7	
PA_mil_1:7.3_7	bahvannapānaṁ bahuvidhakhajjabhojjaleyyapeyyasāyanīyaṁ uttarakurusaṅkāsaṁ sampannasassaṁ	7	
PA_mil_1:7.3_8	āḷakamandā viya devapuraṁ.	7	
PA_mil_1:8.1	Ettha ṭhatvā tesaṁ pubbakammaṁ kathetabbaṁ, kathentena ca chadhā vibhajitvā kathetabbaṁ.	8	
PA_mil_1:8.2	Seyyathidaṁ—	8	
PA_mil_1:8.3	pubbayogo milindapañhaṁ lakkhaṇapañhaṁ meṇḍakapañhaṁ anumānapañhaṁ opammakathāpañhanti.	8	
PA_mil_1:9.1	Tattha milindapañho lakkhaṇapañho, vimaticchedanapañhoti duvidho.	9	
PA_mil_1:9.2	Meṇḍakapañhopi mahāvaggo, yogikathāpañhoti duvidho.	9	
