segmentnr	original	analyzed
PA_ja_1:0.1	Jātaka	jātaka 
PA_ja_1:0.2	Ekakanipāta	eka ka nipāta 
PA_ja_1:0.3	Apaṇṇakavagga	apaṇṇaka vagga 
PA_ja_1:0.4	1. Apaṇṇakajātaka	apaṇṇaka jātaka 
PA_ja_1:1.1	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 
PA_ja_1:2.1	“Apaṇṇakaṁ ṭhānameke,	apaṇṇakam ṭhānam eke 
PA_ja_1:2.2	Dutiyaṁ āhu takkikā;	dutiyam āhu takkikā 
PA_ja_1:2.3	Etadaññāya medhāvī,	etat aññāya medhāvī 
PA_ja_1:2.4	Taṁ gaṇhe yadapaṇṇakan”ti.	tam gaṇhe 
PA_ja_1:3.1	Apaṇṇakajātakaṁ paṭhamaṁ.	apaṇṇaka jātakam 
