segmentnr	original	folio	analyzed
PA_mn_55:0.1	Majjhima Nikāya 55	0	
PA_mn_55:0.2	Jīvakasutta	0	
PA_mn_55:1.1	Evaṁ me sutaṁ—	1	
PA_mn_55:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati jīvakassa komārabhaccassa ambavane.	1	
PA_mn_55:2.1	Atha kho jīvako komārabhacco yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho jīvako komārabhacco bhagavantaṁ etadavoca:	2	
PA_mn_55:3.1	“sutaṁ metaṁ, bhante:	3	
PA_mn_55:3.2	‘samaṇaṁ gotamaṁ uddissa pāṇaṁ ārabhanti, taṁ samaṇo gotamo jānaṁ uddissakataṁ maṁsaṁ paribhuñjati paṭiccakamman’ti.	3	
PA_mn_55:3.3_0	Ye te, bhante, evamāhaṁsu: ‘samaṇaṁ gotamaṁ uddissa pāṇaṁ ārabhanti, taṁ samaṇo gotamo	3	
PA_mn_55:3.3_1	jānaṁ uddissakataṁ maṁsaṁ paribhuñjati paṭiccakamman’ti, kacci te, bhante, bhagavato	3	
PA_mn_55:3.3_2	vuttavādino, na ca bhagavantaṁ abhūtena abbhācikkhanti, dhammassa cānudhammaṁ byākaronti,	3	
PA_mn_55:3.3_3	na ca koci sahadhammiko vādānuvādo gārayhaṁ ṭhānaṁ āgacchatī”ti?	3	
PA_mn_55:4.1_0	“Ye te, jīvaka, evamāhaṁsu: ‘samaṇaṁ gotamaṁ uddissa pāṇaṁ ārabhanti, taṁ samaṇo	4	
PA_mn_55:4.1_1	gotamo jānaṁ uddissakataṁ maṁsaṁ paribhuñjati paṭiccakamman’ti na me te vuttavādino,	4	
PA_mn_55:4.1_2	abbhācikkhanti ca maṁ te asatā abhūtena.	4	
PA_mn_55:5.1	Tīhi kho ahaṁ, jīvaka, ṭhānehi maṁsaṁ aparibhoganti vadāmi.	5	
PA_mn_55:5.2	Diṭṭhaṁ, sutaṁ, parisaṅkitaṁ—	5	
PA_mn_55:5.3	imehi kho ahaṁ, jīvaka, tīhi ṭhānehi maṁsaṁ aparibhoganti vadāmi.	5	
PA_mn_55:5.4	Tīhi kho ahaṁ, jīvaka, ṭhānehi maṁsaṁ paribhoganti vadāmi.	5	
PA_mn_55:5.5	Adiṭṭhaṁ, asutaṁ, aparisaṅkitaṁ—	5	
PA_mn_55:5.6	imehi kho ahaṁ, jīvaka, tīhi ṭhānehi maṁsaṁ paribhoganti vadāmi.	5	
PA_mn_55:6.1	Idha, jīvaka, bhikkhu aññataraṁ gāmaṁ vā nigamaṁ vā upanissāya viharati.	6	
PA_mn_55:6.2_0	So mettāsahagatena cetasā ekaṁ disaṁ pharitvā viharati, tathā dutiyaṁ, tathā tatiyaṁ,	6	
PA_mn_55:6.2_1	tathā catutthaṁ. Iti uddhamadho tiriyaṁ sabbadhi sabbattatāya sabbāvantaṁ lokaṁ mettāsahagatena	6	
PA_mn_55:6.2_2	cetasā vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā viharati.	6	
PA_mn_55:6.3	Tamenaṁ gahapati vā gahapatiputto vā upasaṅkamitvā svātanāya bhattena nimanteti.	6	
PA_mn_55:6.4	Ākaṅkhamānova, jīvaka, bhikkhu adhivāseti.	6	
PA_mn_55:6.5_0	So tassā rattiyā accayena pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya yena tassa	6	
PA_mn_55:6.5_1	gahapatissa vā gahapatiputtassa vā nivesanaṁ tenupasaṅkamati; upasaṅkamitvā paññatte āsane nisīdati.	6	
PA_mn_55:6.6	Tamenaṁ so gahapati vā gahapatiputto vā paṇītena piṇḍapātena parivisati.	6	
PA_mn_55:6.7	Tassa na evaṁ hoti:	6	
PA_mn_55:6.8	‘sādhu vata māyaṁ gahapati vā gahapatiputto vā paṇītena piṇḍapātena pariviseyyāti.	6	
PA_mn_55:6.9	Aho vata māyaṁ gahapati vā gahapatiputto vā āyatimpi evarūpena paṇītena piṇḍapātena pariviseyyā’ti—	6	
PA_mn_55:6.10	evampissa na hoti.	6	
PA_mn_55:6.11	So taṁ piṇḍapātaṁ agathito amucchito anajjhopanno ādīnavadassāvī nissaraṇapañño paribhuñjati.	6	
PA_mn_55:6.12	Taṁ kiṁ maññasi, jīvaka,	6	
PA_mn_55:6.13	api nu so bhikkhu tasmiṁ samaye attabyābādhāya vā ceteti, parabyābādhāya vā ceteti, ubhayabyābādhāya vā cetetī”ti?	6	
PA_mn_55:6.14	“No hetaṁ, bhante”.	6	
PA_mn_55:6.15	“Nanu so, jīvaka, bhikkhu tasmiṁ samaye anavajjaṁyeva āhāraṁ āhāretī”ti?	6	
PA_mn_55:7.1	“Evaṁ, bhante.	7	
PA_mn_55:7.2	Sutaṁ metaṁ, bhante:	7	
PA_mn_55:7.3	‘brahmā mettāvihārī’ti.	7	
PA_mn_55:7.4	Taṁ me idaṁ, bhante, bhagavā sakkhidiṭṭho;	7	
PA_mn_55:7.5	bhagavā hi, bhante, mettāvihārī”ti.	7	
PA_mn_55:7.6	“Yena kho, jīvaka, rāgena yena dosena yena mohena byāpādavā assa so rāgo so doso so moho tathāgatassa pahīno ucchinnamūlo tālāvatthukato anabhāvaṅkato āyatiṁ anuppādadhammo.	7	
PA_mn_55:7.7	Sace kho te, jīvaka, idaṁ sandhāya bhāsitaṁ anujānāmi te etan”ti.	7	
PA_mn_55:7.8	“Etadeva kho pana me, bhante, sandhāya bhāsitaṁ”.	7	
PA_mn_55:8-10.1	“Idha, jīvaka, bhikkhu aññataraṁ gāmaṁ vā nigamaṁ vā upanissāya viharati.	8-10	
PA_mn_55:8-10.2	So karuṇāsahagatena cetasā …pe…	8-10	
PA_mn_55:8-10.3	muditāsahagatena cetasā …pe…	8-10	
PA_mn_55:8-10.4	upekkhāsahagatena cetasā ekaṁ disaṁ pharitvā viharati, tathā dutiyaṁ, tathā tatiyaṁ, tathā catutthaṁ.	8-10	
PA_mn_55:8-10.5	Iti uddhamadho tiriyaṁ sabbadhi sabbattatāya sabbāvantaṁ lokaṁ upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā viharati.	8-10	
PA_mn_55:8-10.6	Tamenaṁ gahapati vā gahapatiputto vā upasaṅkamitvā svātanāya bhattena nimanteti.	8-10	
PA_mn_55:8-10.7	Ākaṅkhamānova, jīvaka, bhikkhu adhivāseti.	8-10	
PA_mn_55:8-10.8	So tassā rattiyā accayena pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya yena gahapatissa vā gahapatiputtassa vā nivesanaṁ tenupasaṅkamati; upasaṅkamitvā paññatte āsane nisīdati.	8-10	
PA_mn_55:8-10.9	Tamenaṁ so gahapati vā gahapatiputto vā paṇītena piṇḍapātena parivisati.	8-10	
PA_mn_55:8-10.10	Tassa na evaṁ hoti:	8-10	
PA_mn_55:8-10.11	‘sādhu vata māyaṁ gahapati vā gahapatiputto vā paṇītena piṇḍapātena pariviseyyāti.	8-10	
PA_mn_55:8-10.12	Aho vata māyaṁ gahapati vā gahapatiputto vā āyatimpi evarūpena paṇītena piṇḍapātena pariviseyyā’ti—	8-10	
PA_mn_55:8-10.13	evampissa na hoti.	8-10	
PA_mn_55:8-10.14	So taṁ piṇḍapātaṁ agathito amucchito anajjhopanno ādīnavadassāvī nissaraṇapañño paribhuñjati.	8-10	
PA_mn_55:8-10.15	Taṁ kiṁ maññasi, jīvaka,	8-10	
PA_mn_55:8-10.16	api nu so bhikkhu tasmiṁ samaye attabyābādhāya vā ceteti, parabyābādhāya vā ceteti, ubhayabyābādhāya vā cetetī”ti?	8-10	
PA_mn_55:8-10.17	“No hetaṁ, bhante”.	8-10	
PA_mn_55:8-10.18	“Nanu so, jīvaka, bhikkhu tasmiṁ samaye anavajjaṁyeva āhāraṁ āhāretī”ti?	8-10	
