segmentnr	original	folio	analyzed
PA_thag_8.3:0.1	Theragāthā 8.3	0	
PA_thag_8.3:0.2	Aṭṭhakanipāta	0	
PA_thag_8.3:0.3	Paṭhamavagga	0	
PA_thag_8.3:0.4	Mahāpanthakattheragāthā	0	
PA_thag_8.3:1.1	“Yadā paṭhamamaddakkhiṁ,	1	
PA_thag_8.3:1.2	satthāramakutobhayaṁ;	1	
PA_thag_8.3:1.3	Tato me ahu saṁvego,	1	
PA_thag_8.3:1.4	passitvā purisuttamaṁ.	1	
PA_thag_8.3:2.1	Siriṁ hatthehi pādehi,	2	
PA_thag_8.3:2.2	yo paṇāmeyya āgataṁ;	2	
PA_thag_8.3:2.3	Etādisaṁ so satthāraṁ,	2	
PA_thag_8.3:2.4	ārādhetvā virādhaye.	2	
PA_thag_8.3:3.1	Tadāhaṁ puttadārañca,	3	
PA_thag_8.3:3.2	dhanadhaññañca chaḍḍayiṁ;	3	
PA_thag_8.3:3.3	Kesamassūni chedetvā,	3	
PA_thag_8.3:3.4	pabbajiṁ anagāriyaṁ.	3	
PA_thag_8.3:4.1	Sikkhāsājīvasampanno,	4	
PA_thag_8.3:4.2	indriyesu susaṁvuto;	4	
PA_thag_8.3:4.3	Namassamāno sambuddhaṁ,	4	
PA_thag_8.3:4.4	vihāsiṁ aparājito.	4	
PA_thag_8.3:5.1	Tato me paṇidhī āsi,	5	
PA_thag_8.3:5.2	cetaso abhipatthito;	5	
PA_thag_8.3:5.3	Na nisīde muhuttampi,	5	
PA_thag_8.3:5.4	taṇhāsalle anūhate.	5	
PA_thag_8.3:6.1	Tassa mevaṁ viharato,	6	
PA_thag_8.3:6.2	passa vīriyaparakkamaṁ;	6	
PA_thag_8.3:6.3	Tisso vijjā anuppattā,	6	
PA_thag_8.3:6.4	kataṁ buddhassa sāsanaṁ.	6	
PA_thag_8.3:7.1	Pubbenivāsaṁ jānāmi,	7	
PA_thag_8.3:7.2	dibbacakkhu visodhitaṁ;	7	
PA_thag_8.3:7.3	Arahā dakkhiṇeyyomhi,	7	
PA_thag_8.3:7.4	vippamutto nirūpadhi.	7	
PA_thag_8.3:8.1	Tato ratyā vivasāne,	8	
PA_thag_8.3:8.2	sūriyuggamanaṁ pati;	8	
PA_thag_8.3:8.3	Sabbaṁ taṇhaṁ visosetvā,	8	
PA_thag_8.3:8.4	pallaṅkena upāvisin”ti.	8	
PA_thag_8.3:8.5	… Mahāpanthako thero …	8	
PA_thag_8.3:8.6	Aṭṭhakanipāto niṭṭhito.	8	
PA_thag_8.3:9.0	Tatruddānaṁ	9	
PA_thag_8.3:9.1	Mahākaccāyano thero,	9	
PA_thag_8.3:9.2	sirimitto mahāpanthako;	9	
PA_thag_8.3:9.3	Ete aṭṭhanipātamhi,	9	
PA_thag_8.3:9.4	gāthāyo catuvīsatīti.	9	
