segmentnr	original	analyzed
PA_ja_11:0.1	Jātaka	jātaka 
PA_ja_11:0.2	Ekakanipāta	eka ka nipāta 
PA_ja_11:0.3	Sīlavagga	sīla vagga 
PA_ja_11:0.4	1. Lakkhaṇamigajātaka	lakkhaṇa miga jātaka 
PA_ja_11:1.1	“Hoti sīlavataṁ attho,	hoti sīlavatam attho 
PA_ja_11:1.2	paṭisanthāravuttinaṁ;	paṭisanthāra vuttina 
PA_ja_11:1.3	Lakkhaṇaṁ passa āyantaṁ,	lakkhaṇam passe āyanta 
PA_ja_11:1.4	ñātisaṅghapurakkhataṁ;	ñāti saṅgha purakkhata 
PA_ja_11:1.5	Atha passasimaṁ kāḷaṁ,	atha passasimam kāḷa 
PA_ja_11:1.6	suvihīnaṁva ñātibhī”ti.	su vihīnavaḥ ñāti bhīti 
PA_ja_11:2.1	Lakkhaṇamigajātakaṁ paṭhamaṁ.	lakkhaṇa miga jātakam paṭhama 
