segmentnr	original	folio	analyzed
PA_mnd_3:0.1	Mahāniddesa	0	
PA_mnd_3:0.2	Aṭṭhakavagga	0	
PA_mnd_3:0.3	3. Duṭṭhaṭṭhakasuttaniddesa	0	
PA_mnd_3:1.1	Atha duṭṭhaṭṭhakasuttaniddesaṁ vakkhati—	1	
PA_mnd_3:2.1	Vadanti ve duṭṭhamanāpi eke,	2	
PA_mnd_3:2.2	Athopi ve saccamanā vadanti;	2	
PA_mnd_3:2.3	Vādañca jātaṁ muni no upeti,	2	
PA_mnd_3:2.4	Tasmā munī natthi khilo kuhiñci.	2	
PA_mnd_3:3.1_0	Vadanti ve duṭṭhamanāpi eketi te titthiyā duṭṭhamanā paduṭṭhamānā viruddhamanā paṭiviruddhamanā	3	
PA_mnd_3:3.1_1	āhatamanā paccāhatamanā āghātitamanā paccāghātitamanā vadanti upavadanti bhagavantañca	3	
PA_mnd_3:3.1_2	bhikkhusaṅghañca abhūtenāti—	3	
PA_mnd_3:3.2	vadanti ve duṭṭhamanāpi eke.	3	
PA_mnd_3:4.1_0	Athopi ve saccamanā vadantīti ye tesaṁ titthiyānaṁ saddahantā okappentā adhimuccantā	4	
PA_mnd_3:4.1_1	saccamanā saccasaññino bhūtamanā bhūtasaññino tathamanā tathasaññino yāthāvamanā	4	
PA_mnd_3:4.1_2	yāthāvasaññino aviparītamanā aviparītasaññino vadanti upavadanti bhagavantañca bhikkhusaṅghañca abhūtenāti—	4	
PA_mnd_3:4.2	athopi ve saccamanā vadanti.	4	
PA_mnd_3:5.1	Vādañca jātaṁ muni no upetīti.	5	
PA_mnd_3:5.2	So vādo jāto hoti sañjāto nibbatto abhinibbatto pātubhūto paratoghoso akkoso upavādo bhagavato ca bhikkhusaṅghassa ca abhūtenāti—	5	
PA_mnd_3:5.3	vādañca jātaṁ.	5	
PA_mnd_3:5.4	Muni no upetīti.	5	
PA_mnd_3:5.5	Munīti.	5	
PA_mnd_3:5.6	Monaṁ vuccati ñāṇaṁ.	5	
PA_mnd_3:5.7	Yā paññā pajānanā amoho dhammavicayo sammādiṭṭhi, tena ñāṇena samannāgato muni monappatto …pe…	5	
PA_mnd_3:5.8	saṅgajālamaticca so muni.	5	
PA_mnd_3:5.9	Yo vādaṁ upeti so dvīhi kāraṇehi vādaṁ upeti—	5	
PA_mnd_3:5.10	kārako kārakatāya vādaṁ upeti, atha vā vuccamāno upavadiyamāno kuppati byāpajjati patitthīyati kopañca dosañca appaccayañca pātukaroti.	5	
PA_mnd_3:5.11	Akārakomhīti yo vādaṁ upeti so imehi dvīhi kāraṇehi vādaṁ upeti.	5	
PA_mnd_3:5.12	Muni dvīhi kāraṇehi vādaṁ na upeti—	5	
PA_mnd_3:5.13	akārako muni akārakatāya vādaṁ na upeti, atha vā vuccamāno upavadiyamāno na kuppati na byāpajjati na patitthīyati na kopañca dosañca appaccayañca pātukaroti.	5	
PA_mnd_3:5.14	Akārakomhīti muni imehi dvīhi kāraṇehi vādaṁ na upeti na upagacchati na gaṇhāti na parāmasati na abhinivisatīti—	5	
PA_mnd_3:5.15	vādañca jātaṁ muni no upeti.	5	
PA_mnd_3:6.1	Tasmā munī natthi khilo kuhiñcīti.	6	
PA_mnd_3:6.2	Tasmāti tasmā taṅkāraṇā taṁhetu tappaccayā taṁnidānaṁ munino āhatacittatā khilajātatāpi natthi.	6	
PA_mnd_3:6.3	Pañcapi cetokhilā natthi, tayopi khilā natthi.	6	
PA_mnd_3:6.4	Rāgakhilo dosakhilo mohakhilo natthi na santi na saṁvijjati nupalabbhati, pahīno samucchinno vūpasanto paṭipassaddho abhabbuppattiko ñāṇagginā daḍḍho.	6	
PA_mnd_3:6.5	Kuhiñcīti kuhiñci kimhici katthaci ajjhattaṁ vā bahiddhā vā ajjhattabahiddhā vāti—	6	
PA_mnd_3:6.6	tasmā munī natthi khilo kuhiñcīti.	6	
PA_mnd_3:7.1	Tenāha bhagavā—	7	
PA_mnd_3:8.1	“Vadanti ve duṭṭhamanāpi eke,	8	
PA_mnd_3:8.2	Athopi ve saccamanā vadanti;	8	
PA_mnd_3:8.3	Vādañca jātaṁ muni no upeti,	8	
PA_mnd_3:8.4	Tasmā munī natthi khilo kuhiñcī”ti.	8	
PA_mnd_3:9.1	Sakañhi diṭṭhiṁ kathamaccayeyya,	9	
PA_mnd_3:9.2	Chandānunīto ruciyā niviṭṭho;	9	
PA_mnd_3:9.3	Sayaṁ samattāni pakubbamāno,	9	
PA_mnd_3:9.4	Yathā hi jāneyya tathā vadeyya.	9	
PA_mnd_3:10.1	Sakañhi diṭṭhiṁ kathamaccayeyyāti.	10	
PA_mnd_3:10.2_0	Yaṁ te titthiyā sundariparibbājikaṁ hantvā samaṇānaṁ sakyaputtiyānaṁ avaṇṇaṁ pakāsayitvā	10	
PA_mnd_3:10.2_1	“evaṁ etaṁ lābhaṁ yasasakkāraṁ sammānaṁ paccāharissāmā”ti te evaṁdiṭṭhikā evaṅkhantikā	10	
PA_mnd_3:10.2_2	evaṁrucikā evaṁladdhikā evaṁajjhāsayā evaṁadhippāyā, te nāsakkhiṁsu sakaṁ diṭṭhiṁ	10	
PA_mnd_3:10.2_3	sakaṁ khantiṁ sakaṁ ruciṁ sakaṁ laddhiṁ sakaṁ ajjhāsayaṁ sakaṁ adhippāyaṁ atikkamituṁ;	10	
PA_mnd_3:10.3	atha kho sveva ayaso te paccāgatoti, evampi—	10	
PA_mnd_3:10.4	sakañhi diṭṭhiṁ kathamaccayeyya.	10	
PA_mnd_3:10.5_0	Atha vā “sassato loko, idameva saccaṁ moghamaññan”ti yo so evaṁvādo, so sakaṁ diṭṭhiṁ	10	
PA_mnd_3:10.5_1	sakaṁ khantiṁ sakaṁ ruciṁ sakaṁ laddhiṁ sakaṁ ajjhāsayaṁ sakaṁ adhippāyaṁ kathaṁ	10	
PA_mnd_3:10.5_2	accayeyya atikkameyya samatikkameyya vītivatteyya?	10	
PA_mnd_3:10.6	Taṁ kissa hetu?	10	
PA_mnd_3:10.7	Tassa sā diṭṭhi tathā samattā samādinnā gahitā parāmaṭṭhā abhiniviṭṭhā ajjhositā adhimuttāti.	10	
PA_mnd_3:10.8	Evampi—	10	
PA_mnd_3:10.9	sakañhi diṭṭhiṁ kathamaccayeyya?	10	
PA_mnd_3:10.10	“Asassato loko …pe…	10	
PA_mnd_3:10.11	antavā loko …	10	
PA_mnd_3:10.12	anantavā loko …	10	
PA_mnd_3:10.13	taṁ jīvaṁ taṁ sarīraṁ …	10	
PA_mnd_3:10.14	aññaṁ jīvaṁ aññaṁ sarīraṁ …	10	
PA_mnd_3:10.15	hoti tathāgato paraṁ maraṇā …	10	
PA_mnd_3:10.16	na hoti tathāgato paraṁ maraṇā …	10	
PA_mnd_3:10.17	hoti ca na ca hoti tathāgato paraṁ maraṇā …	10	
PA_mnd_3:10.18_0	neva hoti na na hoti tathāgato paraṁ maraṇā, idameva saccaṁ moghamaññan”ti yo so	10	
PA_mnd_3:10.18_1	evaṁ vādo, so sakaṁ diṭṭhiṁ sakaṁ khantiṁ sakaṁ ruciṁ sakaṁ laddhiṁ sakaṁ ajjhāsayaṁ	10	
PA_mnd_3:10.18_2	sakaṁ adhippāyaṁ kathaṁ accayeyya atikkameyya samatikkameyya vītivatteyya?	10	
PA_mnd_3:10.19	Taṁ kissa hetu?	10	
PA_mnd_3:10.20	Tassa sā diṭṭhi tathā samattā samādinnā gahitā parāmaṭṭhā abhiniviṭṭhā ajjhositā adhimuttāti.	10	
PA_mnd_3:10.21	Evampi—	10	
PA_mnd_3:10.22	sakañhi diṭṭhiṁ kathamaccayeyya.	10	
PA_mnd_3:11.1	Chandānunīto ruciyā niviṭṭhoti.	11	
PA_mnd_3:11.2	Chandānunītoti sakāya diṭṭhiyā sakāya khantiyā sakāya ruciyā sakāya laddhiyā yāyati niyyati vuyhati saṁharīyati.	11	
PA_mnd_3:11.3_0	Yathā hatthiyānena vā assayānena vā rathayānena vā goyānena vā ajayānena vā meṇḍayānena	11	
PA_mnd_3:11.3_1	vā oṭṭhayānena vā kharayānena vā yāyati niyyati vuyhati saṁharīyati, evamevaṁ sakāya	11	
PA_mnd_3:11.3_2	diṭṭhiyā sakāya khantiyā sakāya ruciyā sakāya laddhiyā yāyati niyyati vuyhati saṁharīyatīti—	11	
PA_mnd_3:11.4	chandānunīto.	11	
PA_mnd_3:11.5	Ruciyā niviṭṭhoti sakāya diṭṭhiyā sakāya ruciyā sakāya laddhiyā niviṭṭho patiṭṭhito allīno upagato ajjhosito adhimuttoti—	11	
PA_mnd_3:11.6	chandānunīto ruciyā niviṭṭho.	11	
PA_mnd_3:12.1	Sayaṁ samattāni pakubbamānoti.	12	
PA_mnd_3:12.2	Sayaṁ samattaṁ karoti paripuṇṇaṁ karoti anomaṁ karoti aggaṁ seṭṭhaṁ visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaraṁ karoti.	12	
PA_mnd_3:12.3	“Ayaṁ satthā sabbaññū”ti sayaṁ samattaṁ karoti paripuṇṇaṁ karoti anomaṁ karoti aggaṁ seṭṭhaṁ visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaraṁ karoti.	12	
PA_mnd_3:12.4_0	“Ayaṁ dhammo svākkhāto, ayaṁ gaṇo suppaṭipanno, ayaṁ diṭṭhi bhaddikā, ayaṁ paṭipadā	12	
PA_mnd_3:12.4_1	supaññattā, ayaṁ maggo niyyāniko”ti sayaṁ samattaṁ karoti paripuṇṇaṁ karoti anomaṁ	12	
PA_mnd_3:12.4_2	karoti aggaṁ seṭṭhaṁ visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaraṁ karoti janeti sañjaneti	12	
PA_mnd_3:12.4_3	nibbatteti abhinibbattetīti—	12	
PA_mnd_3:12.5	sayaṁ samattāni pakubbamāno.	12	
PA_mnd_3:13.1	Yathā hi jāneyya tathā vadeyyāti yathā jāneyya, tathā vadeyya katheyya bhaṇeyya dīpayeyya vohareyya.	13	
PA_mnd_3:13.2	“Sassato loko, idameva saccaṁ moghamaññan”ti yathā jāneyya, tathā vadeyya katheyya bhaṇeyya dīpayeyya vohareyya.	13	
PA_mnd_3:13.3	“Asassato loko …pe…	13	
PA_mnd_3:13.4	neva hoti na na hoti tathāgato paraṁ maraṇā, idameva saccaṁ moghamaññan”ti yathā jāneyya, tathā vadeyya katheyya bhaṇeyya dīpayeyya vohareyyāti—	13	
PA_mnd_3:13.5	yathā hi jāneyya tathā vadeyya.	13	
PA_mnd_3:14.1	Tenāha bhagavā—	14	
PA_mnd_3:15.1	“Sakañhi diṭṭhiṁ kathamaccayeyya,	15	
PA_mnd_3:15.2	Chandānunīto ruciyā niviṭṭho;	15	
PA_mnd_3:15.3	Sayaṁ samattāni pakubbamāno,	15	
PA_mnd_3:15.4	Yathā hi jāneyya tathā vadeyyā”ti.	15	
PA_mnd_3:16.1	Yo attano sīlavatāni jantu,	16	
PA_mnd_3:16.2	Anānupuṭṭhova paresa pāva;	16	
PA_mnd_3:16.3	Anariyadhammaṁ kusalā tamāhu,	16	
PA_mnd_3:16.4	Yo ātumānaṁ sayameva pāva.	16	
PA_mnd_3:17.1	Yo attano sīlavatāni jantūti.	17	
PA_mnd_3:17.2	Yoti yo yādiso yathāyutto yathāvihito yathāpakāro yaṁṭhānappatto yaṁdhammasamannāgato khattiyo vā brāhmaṇo vā vesso vā suddo vā gahaṭṭho vā pabbajito vā devo vā manusso vā.	17	
PA_mnd_3:17.3	Sīlavatānīti atthi sīlañceva vatañca, atthi vataṁ na sīlaṁ.	17	
PA_mnd_3:17.4	Katamaṁ sīlañceva vatañca?	17	
PA_mnd_3:17.5	Idha bhikkhu sīlavā hoti, pātimokkhasaṁvarasaṁvuto viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī, samādāya sikkhati sikkhāpadesu.	17	
PA_mnd_3:17.6	Yo tattha saṁyamo saṁvaro avītikkamo, idaṁ sīlaṁ.	17	
PA_mnd_3:17.7	Yaṁ samādānaṁ taṁ vataṁ.	17	
PA_mnd_3:17.8	Saṁvaraṭṭhena sīlaṁ;	17	
PA_mnd_3:17.9	samādānaṭṭhena vataṁ—	17	
PA_mnd_3:17.10	idaṁ vuccati sīlañceva vatañca.	17	
PA_mnd_3:17.11	Katamaṁ vataṁ, na sīlaṁ?	17	
PA_mnd_3:17.12	Aṭṭha dhutaṅgāni—	17	
PA_mnd_3:17.13	āraññikaṅgaṁ, piṇḍapātikaṅgaṁ, paṁsukūlikaṅgaṁ, tecīvarikaṅgaṁ, sapadānacārikaṅgaṁ, khalupacchābhattikaṅgaṁ, nesajjikaṅgaṁ, yathāsanthatikaṅgaṁ—	17	
PA_mnd_3:17.14	idaṁ vuccati vataṁ, na sīlaṁ.	17	
PA_mnd_3:17.15	Vīriyasamādānampi vuccati vataṁ, na sīlaṁ.	17	
PA_mnd_3:17.16	“Kāmaṁ taco ca nhāru ca aṭṭhi ca avasissatu, sarīre upassussatu maṁsalohitaṁ.	17	
PA_mnd_3:17.17	Yaṁ taṁ purisathāmena purisabalena purisavīriyena purisaparakkamena pattabbaṁ, na taṁ apāpuṇitvā vīriyassa saṇṭhānaṁ bhavissatī”ti—	17	
PA_mnd_3:17.18	cittaṁ paggaṇhāti padahati.	17	
PA_mnd_3:17.19	Evarūpaṁ vīriyasamādānaṁ—	17	
PA_mnd_3:17.20	idaṁ vuccati vataṁ, na sīlaṁ.	17	
PA_mnd_3:18.1	“Nāsissaṁ na pivissāmi,	18	
PA_mnd_3:18.2	vihārato na nikkhame;	18	
PA_mnd_3:18.3	Napi passaṁ nipātessaṁ,	18	
PA_mnd_3:18.4	taṇhāsalle anūhate”ti.	18	
PA_mnd_3:19.1	Cittaṁ paggaṇhāti padahati.	19	
PA_mnd_3:19.2	Evarūpampi vīriyasamādānaṁ vuccati vataṁ, na sīlaṁ.	19	
PA_mnd_3:19.3	“Na tāvāhaṁ imaṁ pallaṅkaṁ bhindissāmi yāva me na anupādāya āsavehi cittaṁ vimuccissatī”ti—	19	
PA_mnd_3:19.4	cittaṁ paggaṇhāti padahati.	19	
PA_mnd_3:19.5	Evarūpampi vīriyasamādānaṁ vuccati vataṁ, na sīlaṁ.	19	
PA_mnd_3:19.6	“Na tāvāhaṁ imamhā āsanā vuṭṭhahissāmi,	19	
PA_mnd_3:19.7	caṅkamā orohissāmi,	19	
PA_mnd_3:19.8	vihārā nikkhamissāmi,	19	
PA_mnd_3:19.9	aḍḍhayogā nikkhamissāmi,	19	
PA_mnd_3:19.10	pāsādā nikkhamissāmi,	19	
PA_mnd_3:19.11	hammiyā nikkhamissāmi,	19	
PA_mnd_3:19.12	guhāya nikkhamissāmi,	19	
PA_mnd_3:19.13	leṇā nikkhamissāmi,	19	
PA_mnd_3:19.14	kuṭiyā nikkhamissāmi,	19	
PA_mnd_3:19.15	kūṭāgārā nikkhamissāmi,	19	
PA_mnd_3:19.16	aṭṭā nikkhamissāmi,	19	
