segmentnr	original	folio	analyzed
PA_sn_18:1.0.1	Saṁyutta Nikāya 18.1	1	
PA_sn_18:1.0.2	1. Paṭhamavagga	1	
PA_sn_18:1.0.3	Cakkhusutta	1	
PA_sn_18:1.1.1	Evaṁ me sutaṁ—	1	
PA_sn_18:1.1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_sn_18:1.1.3	Atha kho āyasmā rāhulo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā rāhulo bhagavantaṁ etadavoca:	1	
PA_sn_18:1.1.4	“sādhu me, bhante, bhagavā saṅkhittena dhammaṁ desetu, yamahaṁ bhagavato dhammaṁ sutvā eko vūpakaṭṭho appamatto ātāpī pahitatto vihareyyan”ti.	1	
PA_sn_18:1.2.1	“Taṁ kiṁ maññasi, rāhula,	1	
PA_sn_18:1.2.2	cakkhuṁ niccaṁ vā aniccaṁ vā”ti?	1	
PA_sn_18:1.2.3	“Aniccaṁ, bhante”.	1	
PA_sn_18:1.2.4	“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti?	1	
PA_sn_18:1.2.5	“Dukkhaṁ, bhante”.	1	
PA_sn_18:1.2.6	“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, kallaṁ nu taṁ samanupassituṁ:	1	
PA_sn_18:1.2.7	‘etaṁ mama, esohamasmi, eso me attā’”ti?	1	
PA_sn_18:1.2.8	“No hetaṁ, bhante”.	1	
PA_sn_18:1.3.1	“Sotaṁ niccaṁ vā aniccaṁ vā”ti?	1	
PA_sn_18:1.3.2	“Aniccaṁ, bhante” …pe….	1	
PA_sn_18:1.3.3	“Ghānaṁ niccaṁ vā aniccaṁ vā”ti?	1	
PA_sn_18:1.3.4	“Aniccaṁ, bhante” …	1	
PA_sn_18:1.3.5	“Jivhā niccā vā aniccā vā”ti?	1	
PA_sn_18:1.3.6	“Aniccā, bhante” …	1	
PA_sn_18:1.3.7	“Kāyo nicco vā anicco vā”ti?	1	
PA_sn_18:1.3.8	“Anicco, bhante” …	1	
PA_sn_18:1.3.9	“Mano nicco vā anicco vā”ti?	1	
PA_sn_18:1.3.10	“Anicco, bhante”.	1	
PA_sn_18:1.3.11	“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti?	1	
PA_sn_18:1.3.12	“Dukkhaṁ, bhante”.	1	
PA_sn_18:1.3.13	“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, kallaṁ nu taṁ samanupassituṁ:	1	
PA_sn_18:1.3.14	‘etaṁ mama, esohamasmi, eso me attā’”ti?	1	
PA_sn_18:1.3.15	“No hetaṁ, bhante”.	1	
PA_sn_18:1.4.1_0	“Evaṁ passaṁ, rāhula, sutavā ariyasāvako cakkhusmimpi nibbindati …pe… sotasmimpi	1	
PA_sn_18:1.4.1_1	nibbindati … ghānasmimpi nibbindati … jivhāyapi nibbindati … kāyasmimpi nibbindati	1	
PA_sn_18:1.4.1_2	… manasmimpi nibbindati;	1	
PA_sn_18:1.4.2	nibbindaṁ virajjati; virāgā vimuccati; vimuttasmiṁ vimuttamiti ñāṇaṁ hoti.	1	
PA_sn_18:1.4.3	‘Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānātī”ti.	1	
PA_sn_18:1.4.4	(Etena peyyālena dasa suttantā kātabbā.)	1	
PA_sn_18:1.4.5	Paṭhamaṁ.	1	
PA_sn_18:2.0.1	Saṁyutta Nikāya 18.2	2	
PA_sn_18:2.0.2	1. Paṭhamavagga	2	
PA_sn_18:2.0.3	Rūpasutta	2	
PA_sn_18:2.1.1	Sāvatthiyaṁ viharati.	2	
PA_sn_18:2.1.2	“Taṁ kiṁ maññasi, rāhula,	2	
PA_sn_18:2.1.3	rūpā niccā vā aniccā vā”ti?	2	
PA_sn_18:2.1.4	“Aniccā, bhante” …pe…	2	
PA_sn_18:2.1.5	saddā …	2	
PA_sn_18:2.1.6	gandhā …	2	
PA_sn_18:2.1.7	rasā …	2	
PA_sn_18:2.1.8	phoṭṭhabbā …	2	
PA_sn_18:2.1.9	dhammā niccā vā aniccā vā”ti?	2	
PA_sn_18:2.1.10	“Aniccā, bhante” …	2	
