segmentnr	original	folio	analyzed
PA_bu-vb_pd1:0.1	Theravāda Vinaya	0	
PA_bu-vb_pd1:0.2	Mahāvibhaṅga	0	
PA_bu-vb_pd1:0.3	Pāṭidesanīyakaṇḍa	0	
PA_bu-vb_pd1:0.4	1. Paṭhamapāṭidesanīyasikkhāpada	0	
PA_bu-vb_pd1:0.5	Ime kho panāyasmanto cattāro pāṭidesanīyā dhammā uddesaṁ āgacchanti.	0	
PA_bu-vb_pd1:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bu-vb_pd1:1.2	Tena kho pana samayena aññatarā bhikkhunī sāvatthiyaṁ piṇḍāya caritvā paṭikkamanakāle aññataraṁ bhikkhuṁ passitvā etadavoca—	1	
PA_bu-vb_pd1:1.3	“handāyya, bhikkhaṁ paṭiggaṇhā”ti.	1	
PA_bu-vb_pd1:1.4	“Suṭṭhu, bhaginī”ti sabbeva aggahesi.	1	
PA_bu-vb_pd1:1.5	Sā upakaṭṭhe kāle nāsakkhi piṇḍāya carituṁ, chinnabhattā ahosi.	1	
PA_bu-vb_pd1:1.6	Atha kho sā bhikkhunī dutiyampi divasaṁ …pe…	1	
PA_bu-vb_pd1:1.7	tatiyampi divasaṁ sāvatthiyaṁ piṇḍāya caritvā paṭikkamanakāle taṁ bhikkhuṁ passitvā etadavoca—	1	
PA_bu-vb_pd1:1.8	“handāyya, bhikkhaṁ paṭiggaṇhā”ti.	1	
PA_bu-vb_pd1:1.9	“Suṭṭhu, bhaginī”ti sabbeva aggahesi.	1	
PA_bu-vb_pd1:1.10	Sā upakaṭṭhe kāle nāsakkhi piṇḍāya carituṁ, chinnabhattā ahosi.	1	
PA_bu-vb_pd1:1.11	Atha kho sā bhikkhunī catutthe divase rathikāya pavedhentī gacchati.	1	
PA_bu-vb_pd1:1.12	Seṭṭhi gahapati rathena paṭipathaṁ āgacchanto taṁ bhikkhuniṁ etadavoca—	1	
PA_bu-vb_pd1:1.13	“apehāyye”ti.	1	
PA_bu-vb_pd1:1.14	Sā vokkamantī tattheva paripati.	1	
PA_bu-vb_pd1:1.15	Seṭṭhi gahapati taṁ bhikkhuniṁ khamāpesi—	1	
PA_bu-vb_pd1:1.16	“khamāhāyye, mayāsi pātitā”ti.	1	
PA_bu-vb_pd1:1.17	“Nāhaṁ, gahapati, tayā pātitā.	1	
PA_bu-vb_pd1:1.18	Api ca ahameva dubbalā”ti.	1	
PA_bu-vb_pd1:1.19	“Kissa pana tvaṁ, ayye, dubbalā”ti?	1	
PA_bu-vb_pd1:1.20	Atha kho sā bhikkhunī seṭṭhissa gahapatissa etamatthaṁ ārocesi.	1	
PA_bu-vb_pd1:1.21	Seṭṭhi gahapati taṁ bhikkhuniṁ gharaṁ netvā bhojetvā ujjhāyati khiyyati vipāceti—	1	
PA_bu-vb_pd1:1.22	“kathañhi nāma bhadantā bhikkhuniyā hatthato āmisaṁ paṭiggahessanti.	1	
PA_bu-vb_pd1:1.23	Kicchalābho mātugāmo”ti.	1	
PA_bu-vb_pd1:1.24	Assosuṁ kho bhikkhū tassa seṭṭhissa gahapatissa ujjhāyantassa khiyyantassa vipācentassa.	1	
PA_bu-vb_pd1:1.25	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	1	
PA_bu-vb_pd1:1.26	“kathañhi nāma bhikkhu bhikkhuniyā hatthato āmisaṁ paṭiggahessatī”ti …pe…	1	
PA_bu-vb_pd1:1.27	“saccaṁ kira tvaṁ, bhikkhu, bhikkhuniyā hatthato āmisaṁ paṭiggahesī”ti?	1	
PA_bu-vb_pd1:1.28	“Saccaṁ, bhagavā”ti.	1	
PA_bu-vb_pd1:1.29	“Ñātikā te, bhikkhu, aññātikā”ti?	1	
PA_bu-vb_pd1:1.30	“Aññātikā, bhagavā”ti.	1	
PA_bu-vb_pd1:1.31	“Aññātako, moghapurisa, aññātikāya na jānāti patirūpaṁ vā appatirūpaṁ vā santaṁ vā asantaṁ vā.	1	
PA_bu-vb_pd1:1.32	Kathañhi nāma tvaṁ, moghapurisa, aññātikāya bhikkhuniyā hatthato āmisaṁ paṭiggahessasi.	1	
PA_bu-vb_pd1:1.33	Netaṁ, moghapurisa, appasannānaṁ vā pasādāya …pe…	1	
PA_bu-vb_pd1:1.34	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	1	
PA_bu-vb_pd1:1.35.1	“Yo pana bhikkhu aññātikāya bhikkhuniyā antaragharaṁ paviṭṭhāya hatthato khādanīyaṁ vā bhojanīyaṁ vā sahatthā paṭiggahetvā khādeyya vā bhuñjeyya vā, paṭidesetabbaṁ tena bhikkhunā—	1	
PA_bu-vb_pd1:1.36	‘gārayhaṁ, āvuso, dhammaṁ āpajjiṁ asappāyaṁ pāṭidesanīyaṁ, taṁ paṭidesemī’”ti.	1	
PA_bu-vb_pd1:2.1.1	Yo panāti	2	
