segmentnr	original	folio	analyzed
PA_bu-vb_pc50:0.1	Theravāda Vinaya	0	
PA_bu-vb_pc50:0.2	Mahāvibhaṅga	0	
PA_bu-vb_pc50:0.3	Pācittiyakaṇḍa	0	
PA_bu-vb_pc50:0.4	Acelakavagga	0	
PA_bu-vb_pc50:0.5	50. Uyyodhikasikkhāpada	0	
PA_bu-vb_pc50:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bu-vb_pc50:1.2	Tena kho pana samayena chabbaggiyā bhikkhū dirattatirattaṁ senāya vasamānā uyyodhikampi balaggampi senābyūhampi anīkadassanampi gacchanti.	1	
PA_bu-vb_pc50:1.3	Aññataropi chabbaggiyo bhikkhu uyyodhikaṁ gantvā kaṇḍena paṭividdho hoti.	1	
PA_bu-vb_pc50:1.4	Manussā taṁ bhikkhuṁ uppaṇḍesuṁ—	1	
PA_bu-vb_pc50:1.5	“kacci, bhante, suyuddhaṁ ahosi, kati te lakkhāni laddhānī”ti?	1	
PA_bu-vb_pc50:1.6	So bhikkhu tehi manussehi uppaṇḍiyamāno maṅku ahosi.	1	
PA_bu-vb_pc50:1.7	Manussā ujjhāyanti khiyyanti vipācenti—	1	
PA_bu-vb_pc50:1.8	“kathañhi nāma samaṇā sakyaputtiyā uyyodhikaṁ dassanāya āgacchissanti.	1	
PA_bu-vb_pc50:1.9	Amhākampi alābhā, amhākampi dulladdhaṁ, ye mayaṁ ājīvassa hetu puttadārassa kāraṇā uyyodhikaṁ āgacchāmā”ti.	1	
PA_bu-vb_pc50:1.10	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	1	
PA_bu-vb_pc50:1.11	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	1	
PA_bu-vb_pc50:1.12	“kathañhi nāma chabbaggiyā bhikkhū uyyodhikaṁ dassanāya gacchissantī”ti …pe…	1	
PA_bu-vb_pc50:1.13	“saccaṁ kira tumhe, bhikkhave, uyyodhikaṁ dassanāya gacchathā”ti?	1	
PA_bu-vb_pc50:1.14	“Saccaṁ, bhagavā”ti.	1	
PA_bu-vb_pc50:1.15	Vigarahi buddho bhagavā …pe…	1	
PA_bu-vb_pc50:1.16	kathañhi nāma tumhe, moghapurisā, uyyodhikaṁ dassanāya gacchissatha.	1	
PA_bu-vb_pc50:1.17	Netaṁ, moghapurisā, appasannānaṁ vā pasādāya …pe…	1	
PA_bu-vb_pc50:1.18	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	1	
PA_bu-vb_pc50:1.19.1	“Dirattatirattañce bhikkhu senāya vasamāno uyyodhikaṁ vā balaggaṁ vā senābyūhaṁ vā anīkadassanaṁ vā gaccheyya, pācittiyan”ti.	1	
PA_bu-vb_pc50:2.1.1	Dirattatirattañce bhikkhu senāya vasamānoti	2	
PA_bu-vb_pc50:2.1.2	dvetisso rattiyo vasamāno.	2	
PA_bu-vb_pc50:2.1.3	Uyyodhikaṁ nāma	2	
PA_bu-vb_pc50:2.1.4	yattha sampahāro dissati.	2	
