segmentnr	original	analyzed
PA_dn_25:0.1	Dīgha Nikāya 25	dīgha nikāya 
PA_dn_25:0.2	Udumbarikasutta	udumbarika sutta 
PA_dn_25:1.0	1. Nigrodhaparibbājakavatthu	nigrodha paribbājaka vatthu 
PA_dn_25:1.1	Evaṁ me sutaṁ—	evam me suta 
PA_dn_25:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati gijjhakūṭe pabbate.	ekam samayam bhagavā rājagahe viharati gijjhakūṭe pabbate 
PA_dn_25:1.3	Tena kho pana samayena nigrodho paribbājako udumbarikāya paribbājakārāme paṭivasati mahatiyā paribbājakaparisāya saddhiṁ tiṁsamattehi paribbājakasatehi.	tena kho pana samayena nigrodhaḥ paribbājakaḥ udumbarikāya paribbājaka ārāme paṭivasati mahatiyā paribbājaka parisāya saddhim tisa mattehi paribbājaka satehi 
PA_dn_25:1.4	Atha kho sandhāno gahapati divā divassa rājagahā nikkhami bhagavantaṁ dassanāya.	atha kho sandhānaḥ gahapati divā divassa rājagahā nikkhami bhagavantam dassanāya 
PA_dn_25:1.5	Atha kho sandhānassa gahapatissa etadahosi:	atha kho sandhānassa gahapatissa etat ahosi 
PA_dn_25:1.6	“akālo kho bhagavantaṁ dassanāya.	akālaḥ kho bhagavantam dassanāya 
PA_dn_25:1.7	Paṭisallīno bhagavā.	paṭisallīnaḥ bhagavā 
PA_dn_25:1.8	Manobhāvanīyānampi bhikkhūnaṁ asamayo dassanāya.	manaḥ bhāvanīyānam pi bhikkhūnam asamayaḥ dassanāya 
PA_dn_25:1.9	Paṭisallīnā manobhāvanīyā bhikkhū.	paṭisallīnāḥ manaḥ bhāvanīyāḥ bhikkhū 
PA_dn_25:1.10	Yannūnāhaṁ yena udumbarikāya paribbājakārāmo, yena nigrodho paribbājako tenupasaṅkameyyan”ti.	yat nūna aham yena udumbarikāya paribbājaka ārāmaḥ yena nigrodhaḥ paribbājako tena upasaṅkameyyanti 
PA_dn_25:1.11	Atha kho sandhāno gahapati yena udumbarikāya paribbājakārāmo, tenupasaṅkami.	atha kho sandhānaḥ gahapati yena udumbarikāya paribbājaka ārāmaḥ tena upasaṅkami 
PA_dn_25:2.1	Tena kho pana samayena nigrodho paribbājako mahatiyā paribbājakaparisāya saddhiṁ nisinno hoti unnādiniyā uccāsaddamahāsaddāya anekavihitaṁ tiracchānakathaṁ kathentiyā.	tena kho pana samayena nigrodhaḥ paribbājakaḥ mahatiyā paribbājaka parisāya saddhim nisinnaḥ hoti unnādiniyā uccāsadda mahāsaddāya aneka vihitam tiracchāna katham kathentiyā 
