segmentnr	original	folio	analyzed
PA_vv_78:0.1	Vimānavatthu	0	
PA_vv_78:0.2	Purisavimāna	0	
PA_vv_78:0.3	Sunikkhittavagga	0	
PA_vv_78:0.4	4. Suvaṇṇavimānavatthu	0	
PA_vv_78:1.1	“Sovaṇṇamaye pabbatasmiṁ,	1	
PA_vv_78:1.2	vimānaṁ sabbatopabhaṁ;	1	
PA_vv_78:1.3	Hemajālapaṭicchannaṁ,	1	
PA_vv_78:1.4	kiṅkiṇijālakappitaṁ.	1	
PA_vv_78:2.1	Aṭṭhaṁsā sukatā thambhā,	2	
PA_vv_78:2.2	sabbe veḷuriyāmayā;	2	
PA_vv_78:2.3	Ekamekāya aṁsiyā,	2	
PA_vv_78:2.4	ratanā satta nimmitā.	2	
PA_vv_78:3.1	Veḷuriyasuvaṇṇassa,	3	
PA_vv_78:3.2	phalikā rūpiyassa ca;	3	
PA_vv_78:3.3	Masāragallamuttāhi,	3	
PA_vv_78:3.4	lohitaṅgamaṇīhi ca.	3	
PA_vv_78:4.1	Citrā manoramā bhūmi,	4	
PA_vv_78:4.2	na tatthuddhaṁsatī rajo;	4	
PA_vv_78:4.3	Gopānasīgaṇā pītā,	4	
PA_vv_78:4.4	kūṭaṁ dhārenti nimmitā.	4	
PA_vv_78:5.1	Sopānāni ca cattāri,	5	
PA_vv_78:5.2	nimmitā caturo disā;	5	
PA_vv_78:5.3	Nānāratanagabbhehi,	5	
PA_vv_78:5.4	ādiccova virocati.	5	
PA_vv_78:6.1	Vediyā catasso tattha,	6	
PA_vv_78:6.2	vibhattā bhāgaso mitā;	6	
PA_vv_78:6.3	Daddallamānā ābhanti,	6	
PA_vv_78:6.4	samantā caturo disā.	6	
PA_vv_78:7.1	Tasmiṁ vimāne pavare,	7	
PA_vv_78:7.2	devaputto mahappabho;	7	
PA_vv_78:7.3	Atirocasi vaṇṇena,	7	
PA_vv_78:7.4	udayantova bhāṇumā.	7	
PA_vv_78:8.1	Dānassa te idaṁ phalaṁ,	8	
PA_vv_78:8.2	atho sīlassa vā pana;	8	
PA_vv_78:8.3	Atho añjalikammassa,	8	
PA_vv_78:8.4	taṁ me akkhāhi pucchito”.	8	
PA_vv_78:9.1	So devaputto attamano,	9	
PA_vv_78:9.2	…pe…	9	
PA_vv_78:9.3	yassa kammassidaṁ phalaṁ.	9	
PA_vv_78:10.1	“Ahaṁ andhakavindasmiṁ,	10	
PA_vv_78:10.2	buddhassādiccabandhuno;	10	
PA_vv_78:10.3	Vihāraṁ satthu kāresiṁ,	10	
PA_vv_78:10.4	pasanno sehi pāṇibhi.	10	
PA_vv_78:11.1	Tattha gandhañca mālañca,	11	
PA_vv_78:11.2	paccayañca vilepanaṁ;	11	
PA_vv_78:11.3	Vihāraṁ satthu adāsiṁ,	11	
PA_vv_78:11.4	vippasannena cetasā;	11	
PA_vv_78:11.5	Tena mayhaṁ idaṁ laddhaṁ,	11	
PA_vv_78:11.6	vasaṁ vattemi nandane.	11	
PA_vv_78:12.1	Nandane ca vane ramme,	12	
PA_vv_78:12.2	nānādijagaṇāyute;	12	
PA_vv_78:12.3	Ramāmi naccagītehi,	12	
PA_vv_78:12.4	accharāhi purakkhato”ti.	12	
PA_vv_78:13.1	Suvaṇṇavimānaṁ catutthaṁ.	13	
