segmentnr	original	folio	analyzed
PA_bu-vb_np27:0.1	Theravāda Vinaya	0	
PA_bu-vb_np27:0.2	Mahāvibhaṅga	0	
PA_bu-vb_np27:0.3	Nissaggiyakaṇḍa	0	
PA_bu-vb_np27:0.4	Pattavagga	0	
PA_bu-vb_np27:0.5	27. Mahāpesakārasikkhāpada	0	
PA_bu-vb_np27:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bu-vb_np27:1.2	Tena kho pana samayena aññataro puriso pavāsaṁ gacchanto pajāpatiṁ etadavoca—“suttaṁ dhārayitvā amukassa tantavāyassa dehi, cīvaraṁ vāyāpetvā nikkhipa,	1	
PA_bu-vb_np27:1.3	āgato ayyaṁ upanandaṁ cīvarena acchādessāmī”ti.	1	
PA_bu-vb_np27:1.4	Assosi kho aññataro piṇḍacāriko bhikkhu tassa purisassa imaṁ vācaṁ bhāsamānassa.	1	
PA_bu-vb_np27:1.5	Atha kho so bhikkhu yenāyasmā upanando sakyaputto tenupasaṅkami; upasaṅkamitvā āyasmantaṁ upanandaṁ sakyaputtaṁ etadavoca—“mahāpuññosi tvaṁ, āvuso upananda,	1	
PA_bu-vb_np27:1.6_0	amukasmiṁ okāse aññataro puriso pavāsaṁ gacchanto pajāpatiṁ etadavoca—‘suttaṁ dhārayitvā	1	
PA_bu-vb_np27:1.6_1	amukassa tantavāyassa dehi, cīvaraṁ vāyāpetvā nikkhipa, āgato ayyaṁ upanandaṁ cīvarena acchādessāmī’”ti.	1	
PA_bu-vb_np27:1.7	“Atthāvuso, maṁ so upaṭṭhāko”ti.	1	
PA_bu-vb_np27:1.8	Sopi kho tantavāyo āyasmato upanandassa sakyaputtassa upaṭṭhāko hoti.	1	
PA_bu-vb_np27:1.9	Atha kho āyasmā upanando sakyaputto yena so tantavāyo tenupasaṅkami; upasaṅkamitvā taṁ tantavāyaṁ etadavoca—	1	
PA_bu-vb_np27:1.10	“idaṁ kho, āvuso, cīvaraṁ maṁ uddissa viyyati; āyatañca karohi vitthatañca. Appitañca suvītañca suppavāyitañca suvilekhitañca suvitacchitañca karohī”ti.	1	
PA_bu-vb_np27:1.11	“Ete kho me, bhante, suttaṁ dhārayitvā adaṁsu;	1	
