segmentnr	original	folio	analyzed
PA_mn_133:0.1	Majjhima Nikāya 133	0	
PA_mn_133:0.2	Mahākaccānabhaddekarattasutta	0	
PA_mn_133:1.1	Evaṁ me sutaṁ—	1	
PA_mn_133:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati tapodārāme.	1	
PA_mn_133:1.3	Atha kho āyasmā samiddhi rattiyā paccūsasamayaṁ paccuṭṭhāya yena tapodo tenupasaṅkami gattāni parisiñcituṁ.	1	
PA_mn_133:1.4	Tapode gattāni parisiñcitvā paccuttaritvā ekacīvaro aṭṭhāsi gattāni pubbāpayamāno.	1	
PA_mn_133:1.5_0	Atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṁ tapodaṁ	1	
PA_mn_133:1.5_1	obhāsetvā yenāyasmā samiddhi tenupasaṅkami; upasaṅkamitvā ekamantaṁ aṭṭhāsi. Ekamantaṁ	1	
PA_mn_133:1.5_2	ṭhitā kho sā devatā āyasmantaṁ samiddhiṁ etadavoca:	1	
PA_mn_133:2.1	“dhāresi tvaṁ, bhikkhu, bhaddekarattassa uddesañca vibhaṅgañcā”ti?	2	
PA_mn_133:2.2	“Na kho ahaṁ, āvuso, dhāremi bhaddekarattassa uddesañca vibhaṅgañca.	2	
PA_mn_133:2.3	Tvaṁ panāvuso, dhāresi bhaddekarattassa uddesañca vibhaṅgañcā”ti?	2	
PA_mn_133:2.4	“Ahampi kho, bhikkhu, na dhāremi bhaddekarattassa uddesañca vibhaṅgañca.	2	
PA_mn_133:2.5	Dhāresi pana tvaṁ, bhikkhu, bhaddekarattiyo gāthā”ti?	2	
PA_mn_133:2.6	“Na kho ahaṁ, āvuso, dhāremi bhaddekarattiyo gāthāti.	2	
PA_mn_133:2.7	Tvaṁ panāvuso, dhāresi bhaddekarattiyo gāthā”ti?	2	
PA_mn_133:2.8	“Ahampi kho, bhikkhu na dhāremi bhaddekarattiyo gāthāti.	2	
PA_mn_133:2.9	Uggaṇhāhi tvaṁ, bhikkhu, bhaddekarattassa uddesañca vibhaṅgañca;	2	
PA_mn_133:2.10	pariyāpuṇāhi tvaṁ, bhikkhu, bhaddekarattassa uddesañca vibhaṅgañca;	2	
PA_mn_133:2.11	dhārehi tvaṁ, bhikkhu, bhaddekarattassa uddesañca vibhaṅgañca.	2	
PA_mn_133:2.12	Atthasaṁhito, bhikkhu, bhaddekarattassa uddeso ca vibhaṅgo ca ādibrahmacariyako”ti.	2	
PA_mn_133:2.13	Idamavoca sā devatā.	2	
PA_mn_133:2.14	Idaṁ vatvā tatthevantaradhāyi.	2	
PA_mn_133:3.1_0	Atha kho āyasmā samiddhi tassā rattiyā accayena yena bhagavā tenupasaṅkami; upasaṅkamitvā	3	
PA_mn_133:3.1_1	bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā samiddhi bhagavantaṁ etadavoca:	3	
PA_mn_133:3.2	“Idhāhaṁ, bhante, rattiyā paccūsasamayaṁ paccuṭṭhāya yena tapodo tenupasaṅkamiṁ gattāni parisiñcituṁ.	3	
PA_mn_133:3.3	Tapode gattāni parisiñcitvā paccuttaritvā ekacīvaro aṭṭhāsiṁ gattāni pubbāpayamāno.	3	
PA_mn_133:3.4_0	Atha kho bhante, aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṁ	3	
PA_mn_133:3.4_1	tapodaṁ obhāsetvā yenāhaṁ tenupasaṅkami; upasaṅkamitvā ekamantaṁ aṭṭhāsi. Ekamantaṁ	3	
PA_mn_133:3.4_2	ṭhitā kho sā devatā maṁ etadavoca:	3	
PA_mn_133:3.5	‘dhāresi tvaṁ, bhikkhu, bhaddekarattassa uddesañca vibhaṅgañcā’ti?	3	
PA_mn_133:4.1	Evaṁ vutte, ahaṁ, bhante, taṁ devataṁ etadavocaṁ:	4	
PA_mn_133:4.2	‘na kho ahaṁ, āvuso, dhāremi bhaddekarattassa uddesañca vibhaṅgañca.	4	
PA_mn_133:4.3	Tvaṁ panāvuso, dhāresi bhaddekarattassa uddesañca vibhaṅgañcā’ti?	4	
