segmentnr	original	folio	analyzed
PA_mn_124:0.1	Majjhima Nikāya 124	0	
PA_mn_124:0.2	Bākulasutta	0	
PA_mn_124:1.1	Evaṁ me sutaṁ—	1	
PA_mn_124:1.2	ekaṁ samayaṁ āyasmā bākulo rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_mn_124:2.1	Atha kho acelakassapo āyasmato bākulassa purāṇagihisahāyo yenāyasmā bākulo tenupasaṅkami; upasaṅkamitvā āyasmatā bākulena saddhiṁ sammodi.	2	
PA_mn_124:2.2	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho acelakassapo āyasmantaṁ bākulaṁ etadavoca:	2	
PA_mn_124:3.1	“Kīvaciraṁ pabbajitosi, āvuso bākulā”ti?	3	
PA_mn_124:3.2	“Asīti me, āvuso, vassāni pabbajitassā”ti.	3	
PA_mn_124:3.3	“Imehi pana te, āvuso bākula, asītiyā vassehi katikkhattuṁ methuno dhammo paṭisevito”ti?	3	
PA_mn_124:3.4	“Na kho maṁ, āvuso kassapa, evaṁ pucchitabbaṁ:	3	
PA_mn_124:3.5	‘imehi pana te, āvuso bākula, asītiyā vassehi katikkhattuṁ methuno dhammo paṭisevito’ti.	3	
PA_mn_124:3.6	Evañca kho maṁ, āvuso kassapa, pucchitabbaṁ:	3	
PA_mn_124:3.7	‘imehi pana te, āvuso bākula, asītiyā vassehi katikkhattuṁ kāmasaññā uppannapubbā’”ti?	3	
PA_mn_124:3.9	“Asīti me, āvuso, vassāni pabbajitassa nābhijānāmi kāmasaññaṁ uppannapubbaṁ”.	3	
PA_mn_124:3.10	“Yampāyasmā bākulo asītiyā vassehi nābhijānāti kāmasaññaṁ uppannapubbaṁ idampi mayaṁ āyasmato bākulassa acchariyaṁ abbhutadhammaṁ dhārema”.	3	
PA_mn_124:4-5.1	“Asīti me, āvuso, vassāni pabbajitassa nābhijānāmi byāpādasaññaṁ …pe…	4-5	
PA_mn_124:4-5.2	vihiṁsāsaññaṁ uppannapubbaṁ”.	4-5	
PA_mn_124:4-5.3	“Yampāyasmā bākulo asītiyā vassehi nābhijānāti vihiṁsāsaññaṁ uppannapubbaṁ, idampi mayaṁ āyasmato bākulassa acchariyaṁ abbhutadhammaṁ dhārema”.	4-5	
PA_mn_124:6.1	“Asīti me, āvuso, vassāni pabbajitassa nābhijānāmi kāmavitakkaṁ uppannapubbaṁ”.	6	
PA_mn_124:6.2	“Yampāyasmā bākulo asītiyā vassehi nābhijānāti kāmavitakkaṁ uppannapubbaṁ, idampi mayaṁ āyasmato bākulassa acchariyaṁ abbhutadhammaṁ dhārema”.	6	
PA_mn_124:7-8.1	“Asīti me, āvuso, vassāni pabbajitassa nābhijānāmi byāpādavitakkaṁ …pe…	7-8	
PA_mn_124:7-8.2	vihiṁsāvitakkaṁ uppannapubbaṁ”.	7-8	
PA_mn_124:7-8.3	“Yampāyasmā bākulo asītiyā vassehi nābhijānāti vihiṁsāvitakkaṁ uppannapubbaṁ, idampi mayaṁ āyasmato bākulassa acchariyaṁ abbhutadhammaṁ dhārema”.	7-8	
PA_mn_124:9.1	“Asīti me, āvuso, vassāni pabbajitassa nābhijānāmi gahapaticīvaraṁ sāditā”.	9	
PA_mn_124:9.2	“Yampāyasmā bākulo asītiyā vassehi nābhijānāti gahapaticīvaraṁ sāditā, idampi mayaṁ āyasmato bākulassa acchariyaṁ abbhutadhammaṁ dhārema”.	9	
PA_mn_124:10.1	“Asīti me, āvuso, vassāni pabbajitassa nābhijānāmi satthena cīvaraṁ chinditā”.	10	
PA_mn_124:10.2	“Yampāyasmā bākulo asītiyā vassehi nābhijānāti satthena cīvaraṁ chinditā …pe… dhārema”.	10	
PA_mn_124:11-15.1	“Asīti me, āvuso, vassāni pabbajitassa nābhijānāmi sūciyā cīvaraṁ sibbitā …pe…	11-15	
PA_mn_124:11-15.2	nābhijānāmi rajanena cīvaraṁ rajitā …	11-15	
PA_mn_124:11-15.3	nābhijānāmi kathine cīvaraṁ sibbitā …	11-15	
PA_mn_124:11-15.4	nābhijānāmi sabrahmacārīnaṁ cīvarakamme vicāritā …	11-15	
PA_mn_124:16-19.1	nābhijānāmi nimantanaṁ sāditā …	16-19	
PA_mn_124:16-19.2	nābhijānāmi evarūpaṁ cittaṁ uppannapubbaṁ:	16-19	
PA_mn_124:16-19.3	‘aho vata maṁ koci nimanteyyā’ti …	16-19	
PA_mn_124:16-19.4	nābhijānāmi antaraghare nisīditā …	16-19	
PA_mn_124:16-19.5	nābhijānāmi antaraghare bhuñjitā …	16-19	
PA_mn_124:20-25.1	nābhijānāmi mātugāmassa anubyañjanaso nimittaṁ gahetā …	20-25	
PA_mn_124:20-25.2	nābhijānāmi mātugāmassa dhammaṁ desitā antamaso catuppadampi gāthaṁ …	20-25	
PA_mn_124:20-25.3	nābhijānāmi bhikkhunupassayaṁ upasaṅkamitā …	20-25	
PA_mn_124:20-25.4	nābhijānāmi bhikkhuniyā dhammaṁ desitā …	20-25	
PA_mn_124:20-25.5	nābhijānāmi sikkhamānāya dhammaṁ desitā …	20-25	
PA_mn_124:20-25.6	nābhijānāmi sāmaṇeriyā dhammaṁ desitā …	20-25	
PA_mn_124:26-29.1	nābhijānāmi pabbājetā …	26-29	
PA_mn_124:26-29.2	nābhijānāmi upasampādetā …	26-29	
PA_mn_124:26-29.3	nābhijānāmi nissayaṁ dātā …	26-29	
PA_mn_124:26-29.4	nābhijānāmi sāmaṇeraṁ upaṭṭhāpetā …	26-29	
PA_mn_124:30-36.1	nābhijānāmi jantāghare nhāyitā …	30-36	
PA_mn_124:30-36.2	nābhijānāmi cuṇṇena nhāyitā …	30-36	
PA_mn_124:30-36.3	nābhijānāmi sabrahmacārīgattaparikamme vicāritā …	30-36	
PA_mn_124:30-36.4	nābhijānāmi ābādhaṁ uppannapubbaṁ, antamaso gaddūhanamattampi …	30-36	
PA_mn_124:30-36.5	nābhijānāmi bhesajjaṁ upaharitā, antamaso haritakikhaṇḍampi …	30-36	
PA_mn_124:30-36.6	nābhijānāmi apassenakaṁ apassayitā …	30-36	
PA_mn_124:30-36.7	nābhijānāmi seyyaṁ kappetā”.	30-36	
PA_mn_124:30-36.8	“Yampāyasmā …pe… dhārema”.	30-36	
PA_mn_124:37.1	“Asīti me, āvuso, vassāni pabbajitassa nābhijānāmi gāmantasenāsane vassaṁ upagantā”.	37	
PA_mn_124:37.2	“Yampāyasmā bākulo asītiyā vassehi nābhijānāti gāmantasenāsane vassaṁ upagantā, idampi mayaṁ āyasmato bākulassa acchariyaṁ abbhutadhammaṁ dhārema”.	37	
PA_mn_124:38.1	“Sattāhameva kho ahaṁ, āvuso, saraṇo raṭṭhapiṇḍaṁ bhuñjiṁ;	38	
PA_mn_124:38.2	atha aṭṭhamiyaṁ aññā udapādi.	38	
PA_mn_124:38.3	Yampāyasmā bākulo sattāhameva saraṇo raṭṭhapiṇḍaṁ bhuñji; atha aṭṭhamiyaṁ aññā udapādi idampi mayaṁ āyasmato bākulassa acchariyaṁ abbhutadhammaṁ dhārema.	38	
PA_mn_124:39.1	Labheyyāhaṁ, āvuso bākula, imasmiṁ dhammavinaye pabbajjaṁ, labheyyaṁ upasampadan”ti.	39	
PA_mn_124:39.2	Alattha kho acelakassapo imasmiṁ dhammavinaye pabbajjaṁ, alattha upasampadaṁ.	39	
PA_mn_124:39.3_0	Acirūpasampanno panāyasmā kassapo eko vūpakaṭṭho appamatto ātāpī pahitatto viharanto	39	
PA_mn_124:39.3_1	nacirasseva—yassatthāya kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ	39	
PA_mn_124:39.3_2	diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihāsi.	39	
PA_mn_124:39.4	“Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā”ti abbhaññāsi.	39	
PA_mn_124:39.5	Aññataro kho panāyasmā kassapo arahataṁ ahosi.	39	
PA_mn_124:40.1	Atha kho āyasmā bākulo aparena samayena avāpuraṇaṁ ādāya vihārena vihāraṁ upasaṅkamitvā evamāha:	40	
PA_mn_124:40.2	“abhikkamathāyasmanto, abhikkamathāyasmanto. Ajja me parinibbānaṁ bhavissatī”ti.	40	
PA_mn_124:40.3_0	“Yampāyasmā bākulo avāpuraṇaṁ ādāya vihārena vihāraṁ upasaṅkamitvā evamāha: ‘abhikkamathāyasmanto,	40	
PA_mn_124:40.3_1	abhikkamathāyasmanto; ajja me parinibbānaṁ bhavissatī’ti, idampi mayaṁ āyasmato bākulassa	40	
PA_mn_124:40.3_2	acchariyaṁ abbhutadhammaṁ dhārema”.	40	
PA_mn_124:41.1	Āyasmā bākulo majjhe bhikkhusaṅghassa nisinnakova parinibbāyi.	41	
PA_mn_124:41.2	“Yampāyasmā bākulo majjhe bhikkhusaṅghassa nisinnakova parinibbāyi, idampi mayaṁ āyasmato bākulassa acchariyaṁ abbhutadhammaṁ dhāremā”ti.	41	
PA_mn_124:41.3	Bākulasuttaṁ niṭṭhitaṁ catutthaṁ.	41	
