segmentnr	original	folio	analyzed
PA_pe_8:0.1	Peṭakopadesa	0	
PA_pe_8:0.2	Hārasampātabhūmi	0	
PA_pe_8:1.1	Yāni cattāri jhānāni, tesaṁ jhānānaṁ imāni aṅgāni, tesaṁ aṅgānaṁ samūho assa aṅgā, ayaṁ jhānabhūmi ko visesoti assa viseso.	1	
PA_pe_8:1.2	Ime sambhārā tehi ayaṁ samudāgamo, tassa samudāgamassa ayaṁ upanisā, tāya upanisāya ayaṁ bhāvanā.	1	
PA_pe_8:1.3	Tassā bhāvanāya ayaṁ ādīnavo.	1	
PA_pe_8:1.4	Tena ayaṁ parihāni.	1	
PA_pe_8:1.5	Kassa parihānīti tadupagajjhāyino.	1	
PA_pe_8:1.6	Taṁ yathā bhaṇitaṁ paccavekkhanto ayaṁ viseso.	1	
PA_pe_8:1.7_0	Tena visesena ayaṁ assādo, so kassa assādo ajhāniyā jhāyino, tassā ajhāniyā jhāyino,	1	
PA_pe_8:1.7_1	idaṁ kallitā kosalle ṭhitajjhānaṁ anomaddiyataṁ gacchati jhānabalaṁ, jhānabale ṭhitassa	1	
PA_pe_8:1.7_2	ayaṁ pāramippattassa imāni jhānaṅgāni anāvilasaṅkappo paṭhame jhāne jhānaṅgāni bhāvī.	1	
PA_pe_8:1.8	So pīti tadanusārittāva paṭhame jhāne jhānaṅgaṁ tassaṅguno ca dhammā tadabhisannitāya ca.	1	
PA_pe_8:1.9_0	Pīti dutiye jhāne jhānaṅgadhammatā kho pana tathā pavattassa sahagataṁ jhānaṅgadhammaṁ	1	
PA_pe_8:1.9_1	sasukhatāya ajjhattaṁ sampasādo dutiye jhāne jhānaṅgaṁ manosampasādanatāya tadabhisannitāya ca.	1	
PA_pe_8:1.10_0	Pīti dutiye jhāne jhānaṅgaṁ ajjhattaṁ sampasādanaṁ samādhitā pīti dutiye jhāne jhānaṅgaṁ,	1	
PA_pe_8:1.10_1	cetaso ekodibhāvo dutiye jhāne jhānaṅgaṁ, upekkhā phassatā tatiye jhāne jhānaṅgaṁ,	1	
PA_pe_8:1.10_2	sukhaṁ tassa aṅganti ca.	1	
PA_pe_8:1.11	Cetaso ekodibhāvo catutthe jhāne jhānaṅgaṁ, upekkhā adukkhamasukhā catutthe jhāne jhānaṅgaṁ, abhinisābhūmi upekkhāsatipārisuddhi catutthe jhāne jhānaṅgaṁ.	1	
