segmentnr	original	folio	analyzed
PA_atk-s01_03a:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-s01_03a:1	Dīghanikāye	0	
PA_atk-s01_03a:2	Pāthikavaggaṭṭhakathā	0	
PA_atk-s01_03a:3	1. Pāthikasuttavaṇṇanā	0	
PA_atk-s01_03a:4	Sunakkhattavatthuvaṇṇanā	0	
PA_atk-s01_03a:5_0	1. Evaṃ me sutaṃ…pe… mallesu viharatīti pāthikasuttaṃ. Tatrāyaṃ apubbapadavaṇṇanā.	5	
PA_atk-s01_03a:5_1	Mallesu viharatīti mallā nāma jānapadino rājakumārā, tesaṃ nivāso ekopi janapado	5	
PA_atk-s01_03a:5_2	ruḷhīsaddena “mallā”ti vuccati, tasmiṃ mallesu janapade. “Anupiyaṃ nāma mallānaṃ	5	
PA_atk-s01_03a:5_3	nigamo”ti anupiyanti evaṃnāmako mallānaṃ janapadassa eko nigamo, taṃ gocaragāmaṃ	5	
PA_atk-s01_03a:5_4	katvā ekasmiṃ chāyūdakasampanne vanasaṇḍe viharatīti attho. Anopiyantipi pāṭho. Pāvisīti	5	
PA_atk-s01_03a:5_5	paviṭṭho. Bhagavā pana na tāva paviṭṭho, pavisissāmīti nikkhantattā pana pāvisīti	5	
PA_atk-s01_03a:5_6	vutto. Yathā kiṃ, yathā “gāmaṃ gamissāmī”ti nikkhanto puriso taṃ gāmaṃ apattopi “kuhiṃ	5	
PA_atk-s01_03a:5_7	itthannāmo”ti vutte “gāmaṃ gato”ti vuccati, evaṃ. Etadahosīti gāmasamīpe ṭhatvā sūriyaṃ	5	
PA_atk-s01_03a:5_8	olokentassa etadahosi. Atippago khoti ativiya pago kho, na tāva kulesu yāgubhattaṃ	5	
PA_atk-s01_03a:5_9	niṭṭhitanti. Kiṃ pana bhagavā kālaṃ ajānitvā nikkhantoti? Na ajānitvā. Paccūsakāleyeva	5	
PA_atk-s01_03a:5_10	hi bhagavā ñāṇajālaṃ pattharitvā lokaṃ volokento ñāṇajālassa anto paviṭṭhaṃ bhaggavagottaṃ	51	
PA_atk-s01_03a:5_11	channaparibbājakaṃ disvā “ajjāhaṃ imassa paribbājakassa mayā pubbe katakāraṇaṃ samāharitvā	51	
PA_atk-s01_03a:5_12	dhammaṃ kathessāmi, sā dhammakathā assa mayi pasādappaṭilābhavasena saphalā bhavissatī”ti	51	
PA_atk-s01_03a:5_13	ñatvāva paribbājakārāmaṃ pavisitukāmo atippagova nikkhami. Tasmā tattha pavisitukāmatāya	51	
PA_atk-s01_03a:5_14	evaṃ cittaṃ uppādesi.	51	
PA_atk-s01_03a:6_0	2. Etadavocāti bhagavantaṃ disvā mānathaddhataṃ akatvā satthāraṃ paccuggantvā etaṃ	6	
PA_atk-s01_03a:6_1	etu kho, bhantetiādikaṃ vacanaṃ avoca. Imaṃ pariyāyanti imaṃ vāraṃ, ajja imaṃ āgamanavāranti	6	
PA_atk-s01_03a:6_2	attho. Kiṃ pana bhagavā pubbepi tattha gatapubboti? Na gatapubbo, lokasamudācāravasena	6	
PA_atk-s01_03a:6_3	pana evamāha. Lokiyā hi cirassaṃ āgatampi anāgatapubbampi manāpajātikaṃ āgataṃ disvā	6	
PA_atk-s01_03a:6_4	“kuto bhavaṃ āgato, cirassaṃ bhavaṃ āgato, kathaṃ te idhāgamanamaggo ñāto, kiṃ maggamūḷhosī”tiādīni	6	
PA_atk-s01_03a:6_5	vadanti. Tasmā ayampi lokasamudācāravasena evamāhāti veditabbo. Idamāsananti attano	6	
