segmentnr	original	analyzed
PA_bu-vb_ay1:0.1	Theravāda Vinaya	thera vāda vinaya 
PA_bu-vb_ay1:0.2	Mahāvibhaṅga	mahāvibhaṅga 
PA_bu-vb_ay1:0.3	Aniyatakaṇḍa	aniyata kaṇḍa 
PA_bu-vb_ay1:0.4	1. Paṭhamaaniyatasikkhāpada	      
PA_bu-vb_ay1:0.5	Ime kho panāyasmanto dve aniyatā dhammā uddesaṁ āgacchanti.	ime kho pana āyasmantaḥ dve aniyatāḥ dhammāḥ uddesam āgacchanti 
PA_bu-vb_ay1:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 
PA_bu-vb_ay1:1.2	Tena kho pana samayena āyasmā udāyī sāvatthiyaṁ kulūpako hoti, bahukāni kulāni upasaṅkamati.	tena khalu pana samayena āyasmai udāyī sāvatthiyam kulūpakaḥ hoti bahukāni kulāni upasaṅkamati 
PA_bu-vb_ay1:1.3	Tena kho pana samayena āyasmato udāyissa upaṭṭhākakulassa kumārikā aññatarassa kulassa kumārakassa dinnā hoti.	tena kho pana samayena āyasmataḥ udāyissa upaṭṭhāka kulassa kumārikā aññatarassa kulassa kumārakassa dinnā hoti 
PA_bu-vb_ay1:1.4	Atha kho āyasmā udāyī pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya yena taṁ kulaṁ tenupasaṅkami; upasaṅkamitvā manusse pucchi—	atha kho āyasmai udāyī pubbaṇha samayam nivāsetvā patta cīvaram ādāya yena tam kulam tena upasaṅkami upasaṅkamitvā manusse pucchi 
PA_bu-vb_ay1:1.5	“kahaṁ itthannāmā”ti?	kaham itthannāmā iti 
PA_bu-vb_ay1:1.6	Te evamāhaṁsu—	te 
PA_bu-vb_ay1:1.7	“dinnā, bhante, amukassa kulassa kumārakassā”ti.	dinnā bhante amukassa kulassa kumārakassa ati 
PA_bu-vb_ay1:1.8	Tampi kho kulaṁ āyasmato udāyissa upaṭṭhākaṁ hoti.	tat pi kho kulam āyasmataḥ udāyissa upaṭṭhākam hoti 
PA_bu-vb_ay1:1.9	Atha kho āyasmā udāyī yena taṁ kulaṁ tenupasaṅkami; upasaṅkamitvā manusse pucchi—	atha kho āyasmai udāyī yena tam kulam tena upasaṅkami upasaṅkamitvā manusse pucchi 
PA_bu-vb_ay1:1.10	“kahaṁ itthannāmā”ti?	kaham itthannāmā iti 
PA_bu-vb_ay1:1.11	Te evamāhaṁsu—	te 
PA_bu-vb_ay1:1.12	“esāyya, ovarake nisinnā”ti.	esāyyaḥ ovarake nisinnāti 
PA_bu-vb_ay1:1.13_0	Atha kho āyasmā udāyī yena sā kumārikā tenupasaṅkami; upasaṅkamitvā tassā kumārikāya	atha kho āyasmai udāyī yena sā kumārikā tena upasaṅkami upasaṅkamitvā tassā kumārikāya 
PA_bu-vb_ay1:1.13_1	saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisajjaṁ kappesi kālayuttaṁ	saddhim ekaḥ ekāya raho paṭicchanne āsane alaṅkammaniye nisajjam kappesi kāla yutta 
PA_bu-vb_ay1:1.13_2	samullapanto kālayuttaṁ dhammaṁ bhaṇanto.	samullapantaḥ kāla yuttam dhammam bhaṇantaḥ 
PA_bu-vb_ay1:1.14	Tena kho pana samayena visākhā migāramātā bahuputtā hoti bahunattā arogaputtā aroganattā abhimaṅgalasammatā.	tena kho pana samayena visākhā migāra mātā bahu puttā hoti bahu nattā aroga puttā aroga nattā abhimaṅgala sammatā 
PA_bu-vb_ay1:1.15	Manussā yaññesu chaṇesu ussavesu visākhaṁ migāramātaraṁ paṭhamaṁ bhojenti.	manussāḥ yaññesu chaṇesu ussavesu visākham migāra mātaram paṭhamam bhojenti 
PA_bu-vb_ay1:1.16	Atha kho visākhā migāramātā nimantitā taṁ kulaṁ agamāsi.	atha khalu visākhā migāra mātā nimantitā tam kulam agamāsi 
PA_bu-vb_ay1:1.17	Addasā kho visākhā migāramātā āyasmantaṁ udāyiṁ tassā kumārikāya saddhiṁ ekaṁ ekāya raho paṭicchanne āsane alaṅkammaniye nisinnaṁ.	addasā kho visākhā migāra mātā āyasmantam udāyim tassā kumārikāya saddhim ekam ekāya raho paṭicchanne āsane alaṅkammaniye nisinna 
PA_bu-vb_ay1:1.18	Disvāna āyasmantaṁ udāyiṁ etadavoca—	disvānaḥ āyasmantam udāyim etat avoca 
PA_bu-vb_ay1:1.19	“idaṁ, bhante, nacchannaṁ nappatirūpaṁ yaṁ ayyo mātugāmena saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisajjaṁ kappeti.	idam bhante na channam na patirūpam yam ayyaḥ mātu gāmena saddhim ekaḥ ekāya raho paṭicchanne āsane alaṅkammaniye nisajjam kappeti 
PA_bu-vb_ay1:1.20	Kiñcāpi, bhante, ayyo anatthiko tena dhammena, api ca dussaddhāpayā appasannā manussā”ti.	kiñca api bhante ayyaḥ anatthiko tena dhammena api ca dussaddha apayāḥ appasannāḥ manussā ati 
PA_bu-vb_ay1:1.21	Evampi kho āyasmā udāyī visākhāya migāramātuyā vuccamāno nādiyi.	evam pi kho āyasmai udāyī visākhāya migāra mātuyā vuccamānaḥ na adiyi 
PA_bu-vb_ay1:1.22	Atha kho visākhā migāramātā nikkhamitvā bhikkhūnaṁ etamatthaṁ ārocesi.	atha kho visākhā migāra mātā nikkhamitvā bhikkhūnam etam attham ārocesi 
PA_bu-vb_ay1:1.23	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 
PA_bu-vb_ay1:1.24	“kathañhi nāma āyasmā udāyī mātugāmena saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisajjaṁ kappessatī”ti.	katham hi nāma āyasmai udāyī mātugāmena saddhim ekaḥ ekāya raho paṭicchanne āsane alaṅkammaniye nisajjam kappessati iti 
PA_bu-vb_ay1:1.25	Atha kho te bhikkhū āyasmantaṁ udāyiṁ anekapariyāyena vigarahitvā bhagavato etamatthaṁ ārocesuṁ …pe…	atha kho te bhikkhū āyasmantam udāyim aneka pariyāyena vigarahitvā bhagavataḥ etam attham ārocesuṃ pe 
PA_bu-vb_ay1:1.26	“saccaṁ kira tvaṁ, udāyi, mātugāmena saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisajjaṁ kappesī”ti?	saccam kira tvam udāyi mātugāmena saddhim ekaḥ ekāya raho paṭicchanne āsane alaṅkammaniye nisajjam kappesi iti 
PA_bu-vb_ay1:1.27	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 
PA_bu-vb_ay1:1.28	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 
PA_bu-vb_ay1:1.29	kathañhi nāma tvaṁ, moghapurisa, mātugāmena saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisajjaṁ kappessasi.	katham hi nāma tva mogha purisa mātu gāmena saddhim ekaḥ ekāya raho paṭicchanne āsane alaṅkammaniye nisajjam kappessasi 
PA_bu-vb_ay1:1.30	Netaṁ, moghapurisa, appasannānaṁ vā pasādāya …pe…	neta moghapurisa appasannānam vā pasādāya pe 
PA_bu-vb_ay1:1.31	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	evam ca pana bhikkhave imam sikkhāpadam uddiseyyātha 
PA_bu-vb_ay1:1.32.1	“Yo pana bhikkhu mātugāmena saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisajjaṁ kappeyya, tamenaṁ saddheyyavacasā upāsikā disvā	yaḥ pana bhikkhu mātugāmena saddhim ekaḥ ekāya raho paṭicchanne āsane alaṅkammaniye nisajjam kappeyya tam enam saddheyya vacasā upāsikā disvā 
PA_bu-vb_ay1:1.33	tiṇṇaṁ dhammānaṁ aññatarena vadeyya—pārājikena vā saṅghādisesena vā pācittiyena vā.	tiṇṇam dhammānam aññatarena vadeyya pārājikena vā saṅgha ādisesena vā pācittiyena vā 
PA_bu-vb_ay1:1.34	Nisajjaṁ bhikkhu paṭijānamāno tiṇṇaṁ dhammānaṁ aññatarena kāretabbo—pārājikena vā saṅghādisesena vā pācittiyena vā.	nisajjam bhikkhu paṭijānamāno tiṇṇam dhammānam aññatarena kāretabba upārājikena vā saṅgha ādisesena vā pācittiyena vā 
PA_bu-vb_ay1:1.35	Yena vā sā saddheyyavacasā upāsikā vadeyya, tena so bhikkhu kāretabbo.	yena vā sā saddheyya vacasā upāsikā vadeyya tena saḥ bhikkhu kāretabbo 
PA_bu-vb_ay1:1.36	Ayaṁ dhammo aniyato”ti.	ayam dhammaḥ aniyataḥ ti 
PA_bu-vb_ay1:2.1.1	Yo panāti	yaḥ panāti 
PA_bu-vb_ay1:2.1.2	yo yādiso …pe…	yaḥ ya ādisaḥ pe 
PA_bu-vb_ay1:2.1.3	bhikkhūti	bhikkhū ti 
PA_bu-vb_ay1:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippeto bhikkhūti.	pe ayam imasmin atthe adhippetaḥ bhikkhu iti 
PA_bu-vb_ay1:2.1.5	Mātugāmo nāma	mātugāmaḥ nāma 
PA_bu-vb_ay1:2.1.6	manussitthī, na yakkhī na petī na tiracchānagatā. Antamaso tadahujātāpi dārikā, pageva mahattarī.	manussitthī na yakkhī na petī na tiracchāna gatā antamasaḥ tad ahu jātā api dārikā pagā iva mahattarī 
PA_bu-vb_ay1:2.1.7	Saddhinti	sat hinti 
PA_bu-vb_ay1:2.1.8	ekato.	ekatas 
PA_bu-vb_ay1:2.1.9	Eko ekāyāti	ekaḥ ekāyāti 
PA_bu-vb_ay1:2.1.10	bhikkhu ceva hoti mātugāmo ca.	bhikkhu ca iva hoti mātugāmo ca 
PA_bu-vb_ay1:2.1.11	Raho nāma	rahaḥ nāma 
PA_bu-vb_ay1:2.1.12	cakkhussa raho, sotassa raho.	cakkhussa raho sotassa raho 
