segmentnr	original	folio	analyzed
PA_tika-s03_04t:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_tika-s03_04t:1	Saṃyuttanikāye	0	
PA_tika-s03_04t:2	Saḷāyatanavaggaṭīkā	0	
PA_tika-s03_04t:3	1. Saḷāyatanasaṃyuttaṃ	0	
PA_tika-s03_04t:4	1. Aniccavaggo	0	
PA_tika-s03_04t:5	1. Ajjhattāniccasuttavaṇṇanā	0	
PA_tika-s03_04t:6_0	1. Cakkhatīti cakkhu, ñāṇaṃ, yathāsabhāvato ārammaṇassa jānanena samavisamaṃ ācikkhantaṃ	6	
PA_tika-s03_04t:6_1	viya pavattatīti attho. Tathā maṃsacakkhu. Tampi hi rūpadassane cakkhatīti cakkhu.	6	
PA_tika-s03_04t:6_2	Buddhānaṃyeva cakkhūti buddhacakkhu, asādhāraṇato hi sattasantānesu sassatucchedadiṭṭhi	6	
PA_tika-s03_04t:6_3	anulomikañāṇayathābhūtañāṇānañceva kāmarāgānusayādīnañca yāthāvato vibhāvitañāṇaṃ	6	
PA_tika-s03_04t:6_4	āsayānusayañāṇaṃ indriyaparopariyattañāṇañca. Heṭṭhimā tayo maggā catusaccadhammesu	6	
PA_tika-s03_04t:6_5	vuttākārena pavattiyā dhamme cakkhūti dhammacakkhu, tathā tesaṃ phalāni taṃtaṃpaṭipakkhesu	6	
PA_tika-s03_04t:6_6	paṭippassaddhipahānavasena pavattanato. Samantato sabbadhammesu cakkhukiccasādhanato	6	
PA_tika-s03_04t:6_7	samantacakkhu, sabbaññutaññāṇaṃ. Dibbavihārasannissayena laddhabbato devānaṃ dibbacakkhu	6	
PA_tika-s03_04t:6_8	viyāti taṃ dibbacakkhu, abhiññāviseso. Ālokaṃ vaḍḍhetvā rūpadassanato “ālokapharaṇenā”ti	6	
PA_tika-s03_04t:6_9	vuttaṃ. “Idaṃ dukkhaṃ ariyasaccanti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṃ	6	
PA_tika-s03_04t:6_10	udapādī”tiādinā nayena āgatattā catusaccaparicchedakañāṇaṃ “paññācakkhū”ti vuttaṃ.	61	
PA_tika-s03_04t:6_11	Tadidaṃ “vipassanāñāṇa”nti vadanti, “vipassanāmaggaphalapaccavekkhaṇañāṇānī”ti apare.	61	
PA_tika-s03_04t:7_0	Paccayabhūtehi etehi abhisambharīyantīti sambhārā, upatthambhabhūtā catusamuṭṭhānikarūpā.	7	
PA_tika-s03_04t:7_1	Saha sambhārehīti sasambhāraṃ. Mahābhūtānaṃ upādāya pasīdatīti pasādo. Akkhikūpake	7	
PA_tika-s03_04t:7_2	akkhipaṭalehīti ubhohi akkhidalehi. Sambhavoti āpodhātumeva sambhavabhūtamāha. Idha	7	
PA_tika-s03_04t:7_3	“terasa sambhārā”ti vuttaṃ. Aṭṭhasāliniyaṃ pana saṇṭhānena saddhiṃ “cuddasa sambhārā”ti	7	
PA_tika-s03_04t:7_4	āgataṃ. Tattha saṇṭhānanti vaṇṇāyatanameva parimaṇḍalādisaṇṭhānabhūtaṃ. Visuṃ vacanaṃ	7	
PA_tika-s03_04t:7_5	pana nesaṃ tathābhūtānaṃ atathābhūtānañca āpodhātuvaṇṇāyatanānaṃ yathāvutte maṃsapiṇḍe	7	
PA_tika-s03_04t:7_6	vijjamānattā. Sambhavassa catudhātunissitehi saha vuttassa dhātuttayanissitatā yojetabbā.	7	
PA_tika-s03_04t:7_7	Diṭṭhimaṇḍaleti abhimukhaṃ ṭhitānaṃ paṭibimbapaññāyanaṭṭhānabhūte cakkhusaññitāya	7	
PA_tika-s03_04t:7_8	diṭṭhiyā pavattiṭṭhānabhūte maṇḍale. Sanniviṭṭhanti etena cakkhupasādassa anekakalāpagatabhāvo	7	
PA_tika-s03_04t:7_9	dassito. Tathā hi so satta akkhipaṭalāni abhibyāpetvā vattati. Yasmā so satta akkhipaṭalāni	7	
PA_tika-s03_04t:7_10	byāpetvā ṭhitehi attano nissayabhūtehi katūpakāraṃ taṃnissiteheva āyuvaṇṇādīhi anupālitaparivāritaṃ	71	
PA_tika-s03_04t:7_11	tisantatirūpasamuṭṭhāpakehi utucittāhārehi upatthambhiyamānaṃ hutvā tiṭṭhati. Rūpadassanasamatthanti	71	
PA_tika-s03_04t:7_12	attānaṃ nissāya pavattaviññāṇassa vasena rūpāyatanadassanasamatthaṃ. Vitthārakathāti	71	
PA_tika-s03_04t:7_13	tassa cakkhuno sotādīnañca hetupaccayādivasena ceva lakkhaṇādivasena ca vitthārakathā.	71	
PA_tika-s03_04t:8_0	Sammasanacāracittanti vipassanāya pavattiṭṭhānabhūtaṃ vipassitabbaṃ cittaṃ. Keci	8	
PA_tika-s03_04t:8_1	“vipassanupagatakiriyamayacitta”nti vadanti, taṃ tesaṃ matimattaṃ. Tīṇi lakkhaṇāni	8	
PA_tika-s03_04t:8_2	dassetvā vipassanaṃ ussukkāpetvā arahattassa pāpanavasena desanāya pavattattā.	8	
PA_tika-s03_04t:9	Ajjhattāniccasuttavaṇṇanā niṭṭhitā.	0	
PA_tika-s03_04t:10	2-3. Ajjhattadukkhasuttādivaṇṇanā	1	
PA_tika-s03_04t:11_0	2-3. Dve lakkhaṇānīti dukkhānattalakkhaṇāni. Ekaṃ lakkhaṇanti anattalakkhaṇaṃ. Sesānīti	11	
PA_tika-s03_04t:11_1	vuttāvasesāni lakkhaṇāni. Tehīti yehi dutiyatatiyāni suttāni desitāni, tehi. Sallakkhitānīti	11	
PA_tika-s03_04t:11_2	sammadeva upadhāritāni. Ettakenāti dvinnaṃ ekasseva vā lakkhaṇassa kathanena.	11	
PA_tika-s03_04t:12	Ajjhattadukkhasuttādivaṇṇanā niṭṭhitā.	1	
PA_tika-s03_04t:13	4-6. Bāhirāniccasuttādivaṇṇanā	1	
PA_tika-s03_04t:14	4-6. Vuttasadisovāti “dve lakkhaṇānī”tiādinā vuttasadiso eva. Nayoti atidesanayo.	1	
PA_tika-s03_04t:15	Bāhirāniccasuttādivaṇṇanā niṭṭhitā.	1	
PA_tika-s03_04t:16	7-12. Ajjhattāniccātītānāgatasuttādivaṇṇanā	1	
PA_tika-s03_04t:17_0	7-12. Sallakkhetvāti atītānāgatānaṃ avijjamānattā gāhassa daḷhatāya sallakkhetvā.	17	
PA_tika-s03_04t:17_1	Paccuppannesu vijjamānattā balavatā taṇhādigāhena vipassanāvīthiṃ paṭipādetuṃ kilamantānaṃ vineyyānaṃ vasena.	17	
PA_tika-s03_04t:18	Ajjhattāniccātītānāgatasuttādivaṇṇanā niṭṭhitā.	1	
PA_tika-s03_04t:19	Aniccavaggavaṇṇanā niṭṭhitā.	1	
PA_tika-s03_04t:20	2. Yamakavaggo	2	
PA_tika-s03_04t:21	1-4. Paṭhamapubbesambodhasuttādivaṇṇanā	2	
PA_tika-s03_04t:22_0	13-16. Dvīsupi suttesu āyatanānaṃ vasena desanā ekarasāvāti “paṭhamadutiyesū”ti ekajjhaṃ	22	
PA_tika-s03_04t:22_1	paduddhāro kato. Āhito ahaṃmāno etthāti attā, attabhāvo. Attānamadhi ajjhattaṃ, tappariyāpannattā	22	
PA_tika-s03_04t:22_2	tattha bhavāni ajjhattikāni, tesaṃ ajjhattikānaṃ. Ajjhattañca nāma ajjhattajjhattaṃ,	22	
PA_tika-s03_04t:22_3	niyakajjhattaṃ, gocarajjhattaṃ, visayajjhattanti catubbidhaṃ. Tattha ajjhattajjhattaṃ	22	
PA_tika-s03_04t:22_4	ajjhatte bhavanti ajjhattikanti āha “ajjhattajjhattavasena ajjhattikāna”nti. Tesaṃ	22	
PA_tika-s03_04t:22_5	cakkhādīnaṃ ajjhattesupi ajjhattikabhāvo adhikasinehavatthutāyāti āha “chandarāgassa	22	
PA_tika-s03_04t:22_6	adhimattabalavatāyā”ti. Idāni tattha tamatthaṃ paṭiyoginā saddhiṃ udāharaṇavasena	22	
PA_tika-s03_04t:22_7	dassento “manussānaṃ hī”tiādimāha. Taṃ uttānameva. Bāhirānīti ajjhattikato bahi bhavāni.	22	
PA_tika-s03_04t:23	Paṭhamapubbesambodhasuttādivaṇṇanā niṭṭhitā.	2	
PA_tika-s03_04t:24	5-6. Paṭhamanoceassādasuttādivaṇṇanā	2	
PA_tika-s03_04t:25_0	17-18. Nikkhantāti lokato nikkhantā. Visaṃyuttā saṃyogahetūnaṃ kilesānaṃ pahīnattā	25	
PA_tika-s03_04t:25_1	no saṃyuttā. No adhimuttāti na ussukkajātā. Vimariyādī…pe… cetasāti vigatakilesavaṭṭamariyādatāya	25	
PA_tika-s03_04t:25_2	nimmariyādīkatena cittena. Catusaccameva kathitaṃ cakkhādīnaṃ assādādino kathitattā.	25	
PA_tika-s03_04t:26	Paṭhamanoceassādasuttādivaṇṇanā niṭṭhitā.	2	
PA_tika-s03_04t:27	7-10. Paṭhamābhinandasuttādivaṇṇanā	2	
PA_tika-s03_04t:28	19-22. Vaṭṭavivaṭṭameva kathitaṃ abhinandanānaṃ uppādanirodhānañca vasena desanāya pavattattā. Anupubbakathāti ādito paṭṭhāya padatthavaṇṇanā. Nesanti suttānaṃ.	2	
PA_tika-s03_04t:29	Paṭhamābhinandasuttādivaṇṇanā niṭṭhitā.	2	
PA_tika-s03_04t:30	Yamakavaggavaṇṇanā niṭṭhitā.	3	
PA_tika-s03_04t:31	3. Sabbavaggo	3	
PA_tika-s03_04t:32	1. Sabbasuttavaṇṇanā	3	
PA_tika-s03_04t:33_0	23. Sabba-saddo pakaraṇavasena katthaci sappadesepi pavattatīti tato nivattanatthaṃ	33	
PA_tika-s03_04t:33_1	anavasesavisayena sabba-saddena visesetvā vuttaṃ “sabbasabba”nti, sabbameva hutvā	33	
PA_tika-s03_04t:33_2	sabbanti attho. Āyatanabhāvaṃ sabbaṃ āyatanasabbaṃ, sesadvayepi eseva nayo.	33	
PA_tika-s03_04t:34_0	Tassa avisayābhāvato na addiṭṭhamidhatthi kiñcīti. Idhāti nipātamattaṃ, idha vā sadevake	34	
PA_tika-s03_04t:34_1	loke, dassanabhūtena ñāṇena adiṭṭhaṃ nāma kiñci natthīti attho. Yadi evaṃ anumānavisayaṃ	34	
PA_tika-s03_04t:34_2	nu kho kathanti āha “atho aviññāta”nti. Aññesaṃ apaccakkhampi aviññātaṃ tassa kiñci	34	
PA_tika-s03_04t:34_3	natthīti adiṭṭhaṃ aviññātaṃ natthi. Paccuppannaṃ atītameva ñeyyaṃ gahitaṃ, anāgataṃ	34	
PA_tika-s03_04t:34_4	nu kho kathanti āha – “ajānitabba”nti, tassa kiñci natthīti ānetvā sambandho. Jānituṃ	34	
PA_tika-s03_04t:34_5	ñātuṃ asakkuṇeyyaṃ nāma tassa kiñci natthīti dassento āha “sabbaṃ abhiññāsī”tiādi.	34	
PA_tika-s03_04t:35_0	Sakalassa sakkāyadhammassa pariggahitattā sakkāyasabbaṃ. Sabbadhammesūti pañcannaṃ	35	
PA_tika-s03_04t:35_1	dvārānaṃ ārammaṇabhūtesu sabbesu dhammesu. Yasmā chasupi ārammaṇesu gahitesu padesasabbaṃ	35	
PA_tika-s03_04t:35_2	nāma na hoti, tasmā “pañcārammaṇamatta”nti vuttaṃ. Padesasabbaṃ sakkāyasabbaṃ na	35	
PA_tika-s03_04t:35_3	pāpuṇāti tassa tebhūmakadhammesu ekadesassa asaṅgaṇhanato. Sakkāyasabbaṃ āyatanasabbaṃ	35	
PA_tika-s03_04t:35_4	na pāpuṇāti lokuttaradhammānaṃ asaṅgaṇhanato. Āyatanasabbaṃ sabbasabbaṃ na pāpuṇāti.	35	
PA_tika-s03_04t:35_5	Yasmā āyatanasabbena catubhūmakadhammāva pariggahitā, na lakkhaṇapaññattiyo, yasmā	35	
PA_tika-s03_04t:35_6	sabbasabbaṃ dassentena buddhañāṇavisayo dassito, tasmā “sabbasabbaṃ na pāpuṇātī”ti	35	
