segmentnr	original	folio	analyzed
PA_vb_8:0.1	Vibhaṅga	0	
PA_vb_8:0.2	Sammappadhānavibhaṅga	0	
PA_vb_8:1.0	1. Suttantabhājanīya	1	
PA_vb_8:1.1	Cattāro sammappadhānā—	1	
PA_vb_8:1.2_0	idha bhikkhu anuppannānaṁ pāpakānaṁ akusalānaṁ dhammānaṁ anuppādāya chandaṁ janeti	1	
PA_vb_8:1.2_1	vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati, uppannānaṁ pāpakānaṁ akusalānaṁ	1	
PA_vb_8:1.2_2	dhammānaṁ pahānāya chandaṁ janeti vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati,	1	
PA_vb_8:1.2_3	anuppannānaṁ kusalānaṁ dhammānaṁ uppādāya chandaṁ janeti vāyamati vīriyaṁ ārabhati	1	
PA_vb_8:1.2_4	cittaṁ paggaṇhāti padahati, uppannānaṁ kusalānaṁ dhammānaṁ ṭhitiyā asammosāya bhiyyobhāvāya	1	
PA_vb_8:1.2_5	vepullāya bhāvanāya pāripūriyā chandaṁ janeti vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati.	1	
PA_vb_8:2.1	Kathañca bhikkhu anuppannānaṁ pāpakānaṁ akusalānaṁ dhammānaṁ anuppādāya chandaṁ janeti vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati?	2	
PA_vb_8:2.2	Tattha katame anuppannā pāpakā akusalā dhammā?	2	
PA_vb_8:2.3	Tīṇi akusalamūlāni—	2	
PA_vb_8:2.4	lobho, doso, moho.	2	
PA_vb_8:2.5	Tadekaṭṭhā ca kilesā.	2	
PA_vb_8:2.6	Taṁsampayutto vedanākkhandho, saññākkhandho, saṅkhārakkhandho, viññāṇakkhandho;	2	
PA_vb_8:2.7	taṁsamuṭṭhānaṁ kāyakammaṁ vacīkammaṁ manokammaṁ—	2	
PA_vb_8:2.8	ime vuccanti “anuppannā pāpakā akusalā dhammā”.	2	
PA_vb_8:2.9	Iti imesaṁ anuppannānaṁ pāpakānaṁ akusalānaṁ dhammānaṁ anuppādāya chandaṁ janeti vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati.	2	
PA_vb_8:3.1	“Chandaṁ janetī”ti.	3	
PA_vb_8:3.2	Tattha katamo chando?	3	
PA_vb_8:3.3	Yo chando chandikatā kattukamyatā kusalo dhammacchando—	3	
PA_vb_8:3.4	ayaṁ vuccati “chando”.	3	
PA_vb_8:3.5	Imaṁ chandaṁ janeti sañjaneti uṭṭhapeti samuṭṭhapeti nibbatteti abhinibbatteti.	3	
PA_vb_8:3.6	Tena vuccati “chandaṁ janetī”ti.	3	
PA_vb_8:4.1	“Vāyamatī”ti.	4	
PA_vb_8:4.2	Tattha katamo vāyāmo?	4	
PA_vb_8:4.3	Yo cetasiko vīriyārambho …pe… sammāvāyāmo—	4	
PA_vb_8:4.4	ayaṁ vuccati “vāyāmo”.	4	
PA_vb_8:4.5	Iminā vāyāmena upeto hoti samupeto upāgato samupāgato upapanno sampanno samannāgato.	4	
PA_vb_8:4.6	Tena vuccati “vāyamatī”ti.	4	
PA_vb_8:5.1	“Vīriyaṁ ārabhatī”ti.	5	
PA_vb_8:5.2	Tattha katamaṁ vīriyaṁ?	5	
PA_vb_8:5.3	Yo cetasiko vīriyārambho …pe… sammāvāyāmo—	5	
PA_vb_8:5.4	idaṁ vuccati “vīriyaṁ”.	5	
PA_vb_8:5.5	Imaṁ vīriyaṁ ārabhati samārabhati āsevati bhāveti bahulīkaroti.	5	
PA_vb_8:5.6	Tena vuccati “vīriyaṁ ārabhatī”ti.	5	
PA_vb_8:6.1	“Cittaṁ paggaṇhātī”ti.	6	
PA_vb_8:6.2	Tattha katamaṁ cittaṁ?	6	
PA_vb_8:6.3	Yaṁ cittaṁ mano mānasaṁ …pe… tajjāmanoviññāṇadhātu—	6	
PA_vb_8:6.4	idaṁ vuccati “cittaṁ”.	6	
PA_vb_8:6.5	Imaṁ cittaṁ paggaṇhāti sampaggaṇhāti upatthambheti paccupatthambheti.	6	
PA_vb_8:6.6	Tena vuccati “cittaṁ paggaṇhātī”ti.	6	
PA_vb_8:7.1	“Padahatī”ti.	7	
PA_vb_8:7.2	Tattha katamaṁ padhānaṁ?	7	
