segmentnr	original	folio	analyzed
PA_pp_1.7:0.1	Puggalapaññatti	0	
PA_pp_1.7:0.2	Mātikā	0	
PA_pp_1.7:0.3	7. Sattakauddesa	0	
PA_pp_1.7:1.1	Satta puggalā—	1	
PA_pp_1.7:2.1	Satta udakūpamā puggalā.	2	
PA_pp_1.7:2.2_0	Sakiṁ nimuggo nimuggova hoti, ummujjitvā nimujjati, ummujjitvā ṭhito hoti, ummujjitvā	2	
PA_pp_1.7:2.2_1	vipassati viloketi, ummujjitvā patarati, ummujjitvā patigādhappatto hoti, ummujjitvā	2	
PA_pp_1.7:2.2_2	tiṇṇo hoti pāraṅgato thale tiṭṭhati brāhmaṇo.	2	
PA_pp_1.7:3.1	Ubhatobhāgavimutto, paññāvimutto, kāyasakkhī, diṭṭhippatto, saddhāvimutto, dhammānusārī, saddhānusārī.	3	
PA_pp_1.7:4.1	Sattakaṁ.	4	
