segmentnr	original	folio	analyzed
PA_mn_144:0.1	Majjhima Nikāya 144	0	
PA_mn_144:0.2	Channovādasutta	0	
PA_mn_144:1.1	Evaṁ me sutaṁ—	1	
PA_mn_144:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_mn_144:2.1	Tena kho pana samayena āyasmā ca sāriputto āyasmā ca mahācundo āyasmā ca channo gijjhakūṭe pabbate viharanti.	2	
PA_mn_144:3.1	Tena kho pana samayena āyasmā channo ābādhiko hoti dukkhito bāḷhagilāno.	3	
PA_mn_144:3.2	Atha kho āyasmā sāriputto sāyanhasamayaṁ paṭisallānā vuṭṭhito yenāyasmā mahācundo tenupasaṅkami; upasaṅkamitvā āyasmantaṁ mahācundaṁ etadavoca:	3	
PA_mn_144:3.3	“āyāmāvuso cunda, yenāyasmā channo tenupasaṅkamissāma gilānapucchakā”ti.	3	
PA_mn_144:3.4	“Evamāvuso”ti kho āyasmā mahācundo āyasmato sāriputtassa paccassosi.	3	
PA_mn_144:4.1	Atha kho āyasmā ca sāriputto āyasmā ca mahācundo yenāyasmā channo tenupasaṅkamiṁsu; upasaṅkamitvā āyasmatā channena saddhiṁ sammodiṁsu.	4	
PA_mn_144:4.2	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdiṁsu. Ekamantaṁ nisinno kho āyasmā sāriputto āyasmantaṁ channaṁ etadavoca:	4	
PA_mn_144:4.3	“kacci te, āvuso channa, khamanīyaṁ, kacci yāpanīyaṁ? Kacci te dukkhā vedanā paṭikkamanti, no abhikkamanti; paṭikkamosānaṁ paññāyati, no abhikkamo”ti?	4	
PA_mn_144:5.1	“Na me, āvuso sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo.	5	
PA_mn_144:5.2	Seyyathāpi, āvuso sāriputta, balavā puriso tiṇhena sikharena muddhani abhimattheyya; evameva kho me, āvuso sāriputta, adhimattā vātā muddhani ūhananti.	5	
PA_mn_144:5.3	Na me, āvuso sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati no paṭikkamo.	5	
PA_mn_144:5.4	Seyyathāpi, āvuso sāriputta, balavā puriso daḷhena varattakkhaṇḍena sīse sīsaveṭhaṁ dadeyya; evameva kho me, āvuso sāriputta, adhimattā sīse sīsavedanā.	5	
PA_mn_144:5.5	Na me, āvuso sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo.	5	
PA_mn_144:5.6_0	Seyyathāpi, āvuso sāriputta, dakkho goghātako vā goghātakantevāsī vā tiṇhena govikantanena	5	
PA_mn_144:5.6_1	kucchiṁ parikanteyya; evameva kho me, āvuso sāriputta, adhimattā vātā kucchiṁ parikantanti.	5	
PA_mn_144:5.7	Na me, āvuso sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo.	5	
PA_mn_144:5.8_0	Seyyathāpi, āvuso sāriputta, dve balavanto purisā dubbalataraṁ purisaṁ nānābāhāsu	5	
PA_mn_144:5.8_1	gahetvā aṅgārakāsuyā santāpeyyuṁ samparitāpeyyuṁ; evameva kho me, āvuso sāriputta,	5	
PA_mn_144:5.8_2	adhimatto kāyasmiṁ ḍāho.	5	
PA_mn_144:5.9	Na me, āvuso sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo.	5	
PA_mn_144:5.10	Satthaṁ, āvuso sāriputta, āharissāmi, nāvakaṅkhāmi jīvitan”ti.	5	
PA_mn_144:6.1	“Māyasmā channo satthaṁ āharesi.	6	
PA_mn_144:6.2	Yāpetāyasmā channo. Yāpentaṁ mayaṁ āyasmantaṁ channaṁ icchāma.	6	
PA_mn_144:6.3	Sace āyasmato channassa natthi sappāyāni bhojanāni, ahaṁ āyasmato channassa sappāyāni bhojanāni pariyesissāmi.	6	
PA_mn_144:6.4	Sace āyasmato channassa natthi sappāyāni bhesajjāni, ahaṁ āyasmato channassa sappāyāni bhesajjāni pariyesissāmi.	6	
PA_mn_144:6.5	Sace āyasmato channassa natthi patirūpā upaṭṭhākā, ahaṁ āyasmantaṁ channaṁ upaṭṭhahissāmi.	6	
PA_mn_144:6.6	Māyasmā channo satthaṁ āharesi.	6	
