segmentnr	original	analyzed
PA_ja_158:0.1	Jātaka	jātaka 
PA_ja_158:0.2	Dukanipāta	duka nipāta 
PA_ja_158:0.3	Daḷhavagga	daḷha vagga 
PA_ja_158:0.4	8. Suhanujātaka	suhanujātaka 
PA_ja_158:1.1	“Nayidaṁ visamasīlena,	visama sīlena 
PA_ja_158:1.2	soṇena suhanū saha;	soṇena su hanū saha 
PA_ja_158:1.3	Suhanūpi tādisoyeva,	su hanūpi tādisoyā iva 
PA_ja_158:1.4	yo soṇassa sagocaro.	yaḥ soṇassa sa gocaraḥ 
PA_ja_158:2.1	Pakkhandinā pagabbhena,	pakkhandinā pagabbhena 
PA_ja_158:2.2	niccaṁ sandānakhādinā;	niccam sandāna kha ādinā 
PA_ja_158:2.3	Sameti pāpaṁ pāpena,	sameti pāpam pāpena 
PA_ja_158:2.4	sameti asatā asan”ti.	sameti asatā asanti 
PA_ja_158:3.1	Suhanujātakaṁ aṭṭhamaṁ.	suhanu jātakam aṭṭhama 
