segmentnr	original	folio	analyzed
PA_cp_11:0.1	Cariyāpiṭaka	0	
PA_cp_11:0.2	Hatthināgavagga	0	
PA_cp_11:0.3	Sīlapāramī 1	0	
PA_cp_11:0.4	Mātuposakacariya	0	
PA_cp_11:1.1	“Yadā ahosiṁ pavane,	1	
PA_cp_11:1.2	kuñjaro mātuposako;	1	
PA_cp_11:1.3	Na tadā atthi mahiyā,	1	
PA_cp_11:1.4	guṇena mama sādiso.	1	
PA_cp_11:2.1	Pavane disvā vanacaro,	2	
PA_cp_11:2.2	rañño maṁ paṭivedayi;	2	
PA_cp_11:2.3	‘Tavānucchavo mahārāja,	2	
PA_cp_11:2.4	gajo vasati kānane.	2	
PA_cp_11:3.1	Na tassa parikkhāyattho,	3	
PA_cp_11:3.2	napi āḷakakāsuyā;	3	
PA_cp_11:3.3	Saha gahite soṇḍāya,	3	
PA_cp_11:3.4	sayameva idhehi’ti.	3	
PA_cp_11:4.1	Tassa taṁ vacanaṁ sutvā,	4	
PA_cp_11:4.2	rājāpi tuṭṭhamānaso;	4	
PA_cp_11:4.3	Pesesi hatthidamakaṁ,	4	
PA_cp_11:4.4	chekācariyaṁ susikkhitaṁ.	4	
PA_cp_11:5.1	Gantvā so hatthidamako,	5	
PA_cp_11:5.2	addasa padumassare;	5	
PA_cp_11:5.3	Bhisamuḷālaṁ uddharantaṁ,	5	
PA_cp_11:5.4	yāpanatthāya mātuyā.	5	
PA_cp_11:6.1	Viññāya me sīlaguṇaṁ,	6	
PA_cp_11:6.2	lakkhaṇaṁ upadhārayi;	6	
PA_cp_11:6.3	‘Ehi puttā’ti vatvāna,	6	
PA_cp_11:6.4	mama soṇḍāya aggahi.	6	
PA_cp_11:7.1	Yaṁ me tadā pākatikaṁ,	7	
PA_cp_11:7.2	sarīrānugataṁ balaṁ;	7	
PA_cp_11:7.3	Ajja nāgasahassānaṁ,	7	
PA_cp_11:7.4	balena samasādisaṁ.	7	
PA_cp_11:8.1	Yadihaṁ tesaṁ pakuppeyyaṁ,	8	
PA_cp_11:8.2	upetānaṁ gahaṇāya maṁ;	8	
PA_cp_11:8.3	Paṭibalo bhave tesaṁ,	8	
PA_cp_11:8.4	yāva rajjampi mānusaṁ.	8	
PA_cp_11:9.1	Api cāhaṁ sīlarakkhāya,	9	
PA_cp_11:9.2	Sīlapāramipūriyā;	9	
PA_cp_11:9.3	Na karomi citte aññathattaṁ,	9	
PA_cp_11:9.4	Pakkhipantaṁ mamāḷake.	9	
PA_cp_11:10.1	Yadi te maṁ tattha koṭṭeyyuṁ,	10	
PA_cp_11:10.2	pharasūhi tomarehi ca;	10	
PA_cp_11:10.3	Neva tesaṁ pakuppeyyaṁ,	10	
PA_cp_11:10.4	sīlakhaṇḍabhayā mamā”ti.	10	
PA_cp_11:11.1	Mātuposakacariyaṁ paṭhamaṁ.	11	
