segmentnr	original	analyzed
PA_thag_1.66:0.1	Theragāthā 1.66	theragāthā 
PA_thag_1.66:0.2	Ekakanipāta	eka ka nipāta 
PA_thag_1.66:0.3	Sattamavagga	sattama vagga 
PA_thag_1.66:0.4	Meghiyattheragāthā	meghiyattheragāthā 
PA_thag_1.66:1.1	“Anusāsi mahāvīro,	anusāsi mahāvīro 
PA_thag_1.66:1.2	sabbadhammāna pāragū;	sabba dhammāna pāragū 
PA_thag_1.66:1.3	Tassāhaṁ dhammaṁ sutvāna,	tassa aham dhammam sutvāna 
PA_thag_1.66:1.4	vihāsiṁ santike sato;	vihāsim santike sato 
PA_thag_1.66:1.5	Tisso vijjā anuppattā,	tissaḥ vijjāḥ an uppattā 
PA_thag_1.66:1.6	kataṁ buddhassa sāsanan”ti.	katam buddhassa sāsananti 
PA_thag_1.66:1.7	… Meghiyo thero ….	meghiyaḥ theraḥ 
