segmentnr	original	folio	analyzed
PA_vv_66:0.1	Vimānavatthu	0	
PA_vv_66:0.2	Purisavimāna	0	
PA_vv_66:0.3	Pāyāsivagga	0	
PA_vv_66:0.4	2. Dutiyaagāriyavimānavatthu	0	
PA_vv_66:1.1	“Yathā vanaṁ cittalataṁ pabhāsati,	1	
PA_vv_66:1.2	Uyyānaseṭṭhaṁ tidasānamuttamaṁ;	1	
PA_vv_66:1.3	Tathūpamaṁ tuyhamidaṁ vimānaṁ,	1	
PA_vv_66:1.4	Obhāsayaṁ tiṭṭhati antalikkhe.	1	
PA_vv_66:2.1	Deviddhipattosi mahānubhāvo,	2	
PA_vv_66:2.2	Manussabhūto kimakāsi puññaṁ;	2	
PA_vv_66:2.3	Kenāsi evaṁ jalitānubhāvo,	2	
PA_vv_66:2.4	Vaṇṇo ca te sabbadisā pabhāsatī”ti.	2	
PA_vv_66:3.1	So devaputto attamano,	3	
PA_vv_66:3.2	…pe…	3	
PA_vv_66:3.3	yassa kammassidaṁ phalaṁ.	3	
PA_vv_66:4.1	“Ahañca bhariyā ca manussaloke,	4	
PA_vv_66:4.2	Opānabhūtā gharamāvasimha;	4	
PA_vv_66:4.3	Annañca pānañca pasannacittā,	4	
PA_vv_66:4.4	Sakkacca dānaṁ vipulaṁ adamha.	4	
PA_vv_66:5.1	Tena metādiso vaṇṇo,	5	
PA_vv_66:5.2	…pe…	5	
PA_vv_66:5.3	Vaṇṇo ca me sabbadisā pabhāsatī”ti.	5	
PA_vv_66:6.1	Dutiyaagāriyavimānaṁ dutiyaṁ.	6	
