segmentnr	original	folio	analyzed
PA_mn_33:0.1	Majjhima Nikāya 33	0	
PA_mn_33:0.2	Mahāgopālakasutta	0	
PA_mn_33:1.1	Evaṁ me sutaṁ—	1	
PA_mn_33:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_33:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_33:1.4	“bhikkhavo”ti.	1	
PA_mn_33:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_33:1.6	Bhagavā etadavoca:	1	
PA_mn_33:2.1	“Ekādasahi, bhikkhave, aṅgehi samannāgato gopālako abhabbo gogaṇaṁ pariharituṁ phātiṁ kātuṁ.	2	
PA_mn_33:2.2	Katamehi ekādasahi?	2	
PA_mn_33:2.3_0	Idha, bhikkhave, gopālako na rūpaññū hoti, na lakkhaṇakusalo hoti, na āsāṭikaṁ hāretā	2	
PA_mn_33:2.3_1	hoti, na vaṇaṁ paṭicchādetā hoti, na dhūmaṁ kattā hoti, na titthaṁ jānāti, na pītaṁ	2	
PA_mn_33:2.3_2	jānāti, na vīthiṁ jānāti, na gocarakusalo hoti anavasesadohī ca hoti. Ye te usabhā	2	
PA_mn_33:2.3_3	gopitaro gopariṇāyakā te na atirekapūjāya pūjetā hoti.	2	
PA_mn_33:2.4	Imehi kho, bhikkhave, ekādasahi aṅgehi samannāgato gopālako abhabbo gogaṇaṁ pariharituṁ phātiṁ kātuṁ.	2	
PA_mn_33:3.1	Evameva kho, bhikkhave, ekādasahi dhammehi samannāgato bhikkhu abhabbo imasmiṁ dhammavinaye vuddhiṁ virūḷhiṁ vepullaṁ āpajjituṁ.	3	
PA_mn_33:3.2	Katamehi ekādasahi?	3	
PA_mn_33:3.3_0	Idha, bhikkhave, bhikkhu na rūpaññū hoti, na lakkhaṇakusalo hoti, na āsāṭikaṁ hāretā	3	
PA_mn_33:3.3_1	hoti, na vaṇaṁ paṭicchādetā hoti, na dhūmaṁ kattā hoti, na titthaṁ jānāti, na pītaṁ	3	
PA_mn_33:3.3_2	jānāti, na vīthiṁ jānāti, na gocarakusalo hoti, anavasesadohī ca hoti. Ye te bhikkhū	3	
PA_mn_33:3.3_3	therā rattaññū cirapabbajitā saṅghapitaro saṅghapariṇāyakā te na atirekapūjāya pūjetā hoti.	3	
PA_mn_33:4.1	Kathañca, bhikkhave, bhikkhu na rūpaññū hoti?	4	
PA_mn_33:4.2	Idha, bhikkhave, bhikkhu yaṁ kiñci rūpaṁ sabbaṁ rūpaṁ ‘cattāri mahābhūtāni, catunnañca mahābhūtānaṁ upādāyarūpan’ti yathābhūtaṁ nappajānāti.	4	
PA_mn_33:4.3	Evaṁ kho, bhikkhave, bhikkhu na rūpaññū hoti.	4	
PA_mn_33:5.1	Kathañca, bhikkhave, bhikkhu na lakkhaṇakusalo hoti?	5	
PA_mn_33:5.2	Idha, bhikkhave, bhikkhu ‘kammalakkhaṇo bālo, kammalakkhaṇo paṇḍito’ti yathābhūtaṁ nappajānāti.	5	
PA_mn_33:5.3	Evaṁ kho, bhikkhave, bhikkhu na lakkhaṇakusalo hoti.	5	
PA_mn_33:6.1	Kathañca, bhikkhave, bhikkhu na āsāṭikaṁ hāretā hoti?	6	
PA_mn_33:6.2_0	Idha, bhikkhave, bhikkhu uppannaṁ kāmavitakkaṁ adhivāseti, nappajahati na vinodeti	6	
PA_mn_33:6.2_1	na byantī karoti na anabhāvaṁ gameti. Uppannaṁ byāpādavitakkaṁ …pe… uppannaṁ vihiṁsāvitakkaṁ	6	
PA_mn_33:6.2_2	…pe… uppannuppanne pāpake akusale dhamme adhivāseti, nappajahati na vinodeti na byantī	6	
PA_mn_33:6.2_3	karoti na anabhāvaṁ gameti.	6	
PA_mn_33:6.3	Evaṁ kho, bhikkhave, bhikkhu na āsāṭikaṁ hāretā hoti.	6	
PA_mn_33:7.1	Kathañca, bhikkhave, bhikkhu na vaṇaṁ paṭicchādetā hoti?	7	
PA_mn_33:7.2	Idha, bhikkhave, bhikkhu cakkhunā rūpaṁ disvā nimittaggāhī hoti anubyañjanaggāhī.	7	
PA_mn_33:7.3_0	Yatvādhikaraṇamenaṁ cakkhundriyaṁ asaṁvutaṁ viharantaṁ abhijjhādomanassā pāpakā akusalā	7	
PA_mn_33:7.3_1	dhammā anvāssaveyyuṁ, tassa saṁvarāya na paṭipajjati, na rakkhati cakkhundriyaṁ,	7	
PA_mn_33:7.3_2	cakkhundriye na saṁvaraṁ āpajjati.	7	
PA_mn_33:7.4	Sotena saddaṁ sutvā …pe…	7	
PA_mn_33:7.5	ghānena gandhaṁ ghāyitvā …pe…	7	
PA_mn_33:7.6	jivhāya rasaṁ sāyitvā …pe…	7	
PA_mn_33:7.7	kāyena phoṭṭhabbaṁ phusitvā …pe…	7	
PA_mn_33:7.8	manasā dhammaṁ viññāya nimittaggāhī hoti anubyañjanaggāhī.	7	
PA_mn_33:7.9_0	Yatvādhikaraṇamenaṁ manindriyaṁ asaṁvutaṁ viharantaṁ abhijjhādomanassā pāpakā akusalā	7	
PA_mn_33:7.9_1	dhammā anvāssaveyyuṁ, tassa saṁvarāya na paṭipajjati, na rakkhati manindriyaṁ, manindriye	7	
PA_mn_33:7.9_2	na saṁvaraṁ āpajjati.	7	
PA_mn_33:7.10	Evaṁ kho, bhikkhave, bhikkhu na vaṇaṁ paṭicchādetā hoti.	7	
PA_mn_33:8.1	Kathañca, bhikkhave, bhikkhu na dhūmaṁ kattā hoti?	8	
PA_mn_33:8.2	Idha, bhikkhave, bhikkhu yathāsutaṁ yathāpariyattaṁ dhammaṁ na vitthārena paresaṁ desetā hoti.	8	
PA_mn_33:8.3	Evaṁ kho, bhikkhave, bhikkhu na dhūmaṁ kattā hoti.	8	
PA_mn_33:9.1	Kathañca, bhikkhave, bhikkhu na titthaṁ jānāti?	9	
PA_mn_33:9.2	Idha, bhikkhave, bhikkhu ye te bhikkhū bahussutā āgatāgamā dhammadharā vinayadharā mātikādharā, te kālena kālaṁ upasaṅkamitvā na paripucchati, na paripañhati:	9	
PA_mn_33:9.3	‘idaṁ, bhante, kathaṁ?	9	
PA_mn_33:9.4	Imassa ko attho’ti?	9	
PA_mn_33:9.5	Tassa te āyasmanto avivaṭañceva na vivaranti, anuttānīkatañca na uttānīkaronti, anekavihitesu ca kaṅkhāṭhānīyesu dhammesu kaṅkhaṁ na paṭivinodenti.	9	
