segmentnr	original	folio	analyzed
PA_vb_17:0.1	Vibhaṅga	0	
PA_vb_17:0.2	Khuddakavatthuvibhaṅga	0	
PA_vb_17:1.0	1. Ekakamātikā	1	
PA_vb_17:1.1	Jātimado	1	
PA_vb_17:1.2	gottamado	1	
PA_vb_17:1.3	ārogyamado	1	
PA_vb_17:1.4	yobbanamado	1	
PA_vb_17:1.5	jīvitamado	1	
PA_vb_17:1.6	lābhamado	1	
PA_vb_17:1.7	sakkāramado	1	
PA_vb_17:1.8	garukāramado	1	
PA_vb_17:1.9	purekkhāramado	1	
PA_vb_17:1.10	parivāramado	1	
PA_vb_17:1.11	bhogamado	1	
PA_vb_17:1.12	vaṇṇamado	1	
PA_vb_17:1.13	sutamado	1	
PA_vb_17:1.14	paṭibhānamado	1	
PA_vb_17:1.15	rattaññumado	1	
PA_vb_17:1.16	piṇḍapātikamado	1	
PA_vb_17:1.17	anavaññātamado	1	
PA_vb_17:1.18	iriyāpathamado	1	
PA_vb_17:1.19	iddhimado	1	
PA_vb_17:1.20	yasamado	1	
PA_vb_17:1.21	sīlamado	1	
PA_vb_17:1.22	jhānamado	1	
PA_vb_17:1.23	sippamado	1	
PA_vb_17:1.24	ārohamado	1	
PA_vb_17:1.25	pariṇāhamado	1	
PA_vb_17:1.26	saṇṭhānamado	1	
PA_vb_17:1.27	pāripūrimado	1	
PA_vb_17:1.28	mado	1	
PA_vb_17:1.29	pamādo	1	
PA_vb_17:1.30	thambho	1	
PA_vb_17:1.31	sārambho	1	
PA_vb_17:1.32	atricchatā	1	
PA_vb_17:1.33	mahicchatā	1	
PA_vb_17:1.34	pāpicchatā	1	
PA_vb_17:1.35	siṅgaṁ	1	
PA_vb_17:1.36	tintiṇaṁ	1	
PA_vb_17:1.37	cāpalyaṁ	1	
PA_vb_17:1.38	asabhāgavutti	1	
PA_vb_17:1.39	arati	1	
PA_vb_17:1.40	tandī	1	
PA_vb_17:1.41	vijambhitā	1	
PA_vb_17:1.42	bhattasammado	1	
PA_vb_17:1.43	cetaso ca līnattaṁ	1	
