segmentnr	original	folio	analyzed
PA_kv_6.1:0.1	Kathāvatthu	0	
PA_kv_6.1:0.2	Niyāmapaṇṇāsaka	0	
PA_kv_6.1:0.3	Chaṭṭhavagga	0	
PA_kv_6.1:0.4	Niyāmakathā	0	
PA_kv_6.1:1.1	Niyāmo asaṅkhatoti?	1	
PA_kv_6.1:1.2	Āmantā.	1	
PA_kv_6.1:1.3	Nibbānaṁ tāṇaṁ leṇaṁ saraṇaṁ parāyanaṁ accutaṁ amatanti?	1	
PA_kv_6.1:1.4	Na hevaṁ vattabbe …pe….	1	
PA_kv_6.1:2.1	Niyāmo asaṅkhato, nibbānaṁ asaṅkhatanti?	2	
PA_kv_6.1:2.2	Āmantā.	2	
PA_kv_6.1:2.3	Dve asaṅkhatānīti?	2	
PA_kv_6.1:2.4	Na hevaṁ vattabbe …pe….	2	
PA_kv_6.1:3.1	Dve asaṅkhatānīti?	3	
PA_kv_6.1:3.2	Āmantā.	3	
PA_kv_6.1:3.3	Dve tāṇāni dve leṇāni dve saraṇāni dve parāyanāni dve accutāni dve amatāni dve nibbānānīti?	3	
PA_kv_6.1:3.4	Na hevaṁ vattabbe …pe….	3	
PA_kv_6.1:4.1	Dve nibbānānīti?	4	
PA_kv_6.1:4.2	Āmantā.	4	
PA_kv_6.1:4.3	Atthi dvinnaṁ nibbānānaṁ uccanīcatā hīnapaṇītatā ukkaṁsāvakaṁso sīmā vā bhedo vā rāji vā antarikā vāti?	4	
PA_kv_6.1:4.4	Na hevaṁ vattabbe …pe….	4	
PA_kv_6.1:5.1	Niyāmo asaṅkhatoti?	5	
PA_kv_6.1:5.2	Āmantā.	5	
PA_kv_6.1:5.3	Atthi keci niyāmaṁ okkamanti paṭilabhanti uppādenti samuppādenti uṭṭhāpenti samuṭṭhāpenti nibbattenti abhinibbattenti janenti sañjanentīti?	5	
PA_kv_6.1:5.4	Āmantā.	5	
PA_kv_6.1:5.5	Atthi keci asaṅkhataṁ okkamanti paṭilabhanti uppādenti samuppādenti uṭṭhāpenti samuṭṭhāpenti nibbattenti abhinibbattenti janenti sañjanentīti?	5	
PA_kv_6.1:5.6	Na hevaṁ vattabbe …pe….	5	
PA_kv_6.1:6.1	Niyāmo asaṅkhatoti?	6	
PA_kv_6.1:6.2	Āmantā.	6	
PA_kv_6.1:6.3	Maggo asaṅkhatoti?	6	
PA_kv_6.1:6.4	Na hevaṁ vattabbe …pe….	6	
PA_kv_6.1:7.1	Maggo saṅkhatoti?	7	
PA_kv_6.1:7.2	Āmantā.	7	
PA_kv_6.1:7.3	Niyāmo saṅkhatoti?	7	
PA_kv_6.1:7.4	Na hevaṁ vattabbe …pe….	7	
PA_kv_6.1:8.1	Sotāpattiniyāmo asaṅkhatoti?	8	
PA_kv_6.1:8.2	Āmantā.	8	
PA_kv_6.1:8.3	Sotāpattimaggo asaṅkhatoti?	8	
PA_kv_6.1:8.4	Na hevaṁ vattabbe …pe….	8	
PA_kv_6.1:9.1	Sotāpattimaggo saṅkhatoti?	9	
PA_kv_6.1:9.2	Āmantā.	9	
PA_kv_6.1:9.3	Sotāpattiniyāmo saṅkhatoti?	9	
PA_kv_6.1:9.4	Na hevaṁ vattabbe …pe….	9	
PA_kv_6.1:10.1	Sakadāgāminiyāmo …pe…	10	
PA_kv_6.1:10.2	anāgāminiyāmo …pe…	10	
PA_kv_6.1:10.3	arahattaniyāmo asaṅkhatoti?	10	
PA_kv_6.1:10.4	Āmantā.	10	
PA_kv_6.1:10.5	Arahattamaggo asaṅkhatoti?	10	
PA_kv_6.1:10.6	Na hevaṁ vattabbe …pe…	10	
PA_kv_6.1:10.7	arahattamaggo saṅkhatoti?	10	
PA_kv_6.1:10.8	Āmantā.	10	
PA_kv_6.1:10.9	Arahattaniyāmo saṅkhatoti?	10	
PA_kv_6.1:10.10	Na hevaṁ vattabbe …pe….	10	
PA_kv_6.1:11.1	Sotāpattiniyāmo asaṅkhato …pe…	11	
PA_kv_6.1:11.2	arahattaniyāmo asaṅkhato, nibbānaṁ asaṅkhatanti?	11	
PA_kv_6.1:11.3	Āmantā.	11	
PA_kv_6.1:11.4	Pañca asaṅkhatānīti?	11	
PA_kv_6.1:11.5	Na hevaṁ vattabbe …pe…	11	
PA_kv_6.1:11.6	pañca asaṅkhatānīti?	11	
PA_kv_6.1:11.7	Āmantā.	11	
PA_kv_6.1:11.8	Pañca tāṇāni …pe…	11	
PA_kv_6.1:11.9	antarikā vāti?	11	
PA_kv_6.1:11.10	Na hevaṁ vattabbe …pe….	11	
PA_kv_6.1:12.1	Niyāmo asaṅkhatoti?	12	
PA_kv_6.1:12.2	Āmantā.	12	
PA_kv_6.1:12.3	Micchattaniyāmo asaṅkhatoti?	12	
PA_kv_6.1:12.4	Na hevaṁ vattabbe …pe…	12	
PA_kv_6.1:12.5	micchattaniyāmo saṅkhatoti?	12	
PA_kv_6.1:12.6	Āmantā.	12	
PA_kv_6.1:12.7	Sammattaniyāmo saṅkhatoti?	12	
PA_kv_6.1:12.8	Na hevaṁ vattabbe …pe….	12	
PA_kv_6.1:13.1	Na vattabbaṁ—	13	
PA_kv_6.1:13.2	“niyāmo asaṅkhato”ti?	13	
PA_kv_6.1:13.3	Āmantā.	13	
PA_kv_6.1:13.4	Niyāme uppajja niruddhe aniyato hotīti?	13	
PA_kv_6.1:13.5	Na hevaṁ vattabbe …pe….	13	
PA_kv_6.1:13.6	Tena hi niyāmo asaṅkhatoti.	13	
PA_kv_6.1:13.7	Micchattaniyāme uppajja niruddhe aniyato hotīti?	13	
PA_kv_6.1:13.8	Na hevaṁ vattabbe …pe…	13	
PA_kv_6.1:13.9	tena hi micchattaniyāmo asaṅkhatoti.	13	
PA_kv_6.1:13.10	Niyāmakathā niṭṭhitā.	13	
