segmentnr	original	folio	analyzed
PA_bu-vb_pc17:0.1	Theravāda Vinaya	0	
PA_bu-vb_pc17:0.2	Mahāvibhaṅga	0	
PA_bu-vb_pc17:0.3	Pācittiyakaṇḍa	0	
PA_bu-vb_pc17:0.4	Bhūtagāmavagga	0	
PA_bu-vb_pc17:0.5	17. Nikkaḍḍhanasikkhāpada	0	
PA_bu-vb_pc17:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bu-vb_pc17:1.2	Tena kho pana samayena sattarasavaggiyā bhikkhū aññataraṁ paccantimaṁ mahāvihāraṁ paṭisaṅkharonti—	1	
PA_bu-vb_pc17:1.3	“idha mayaṁ vassaṁ vasissāmā”ti.	1	
PA_bu-vb_pc17:1.4	Addasaṁsu kho chabbaggiyā bhikkhū sattarasavaggiye bhikkhū vihāraṁ paṭisaṅkharonte.	1	
PA_bu-vb_pc17:1.5	Disvāna evamāhaṁsu—	1	
PA_bu-vb_pc17:1.6	“ime, āvuso, sattarasavaggiyā bhikkhū vihāraṁ paṭisaṅkharonti.	1	
PA_bu-vb_pc17:1.7	Handa ne vuṭṭhāpessāmā”ti.	1	
PA_bu-vb_pc17:1.8	Ekacce evamāhaṁsu—	1	
PA_bu-vb_pc17:1.9	“āgamethāvuso, yāva paṭisaṅkharonti; paṭisaṅkhate vuṭṭhāpessāmā”ti.	1	
PA_bu-vb_pc17:1.10	Atha kho chabbaggiyā bhikkhū sattarasavaggiye bhikkhū etadavocuṁ—	1	
PA_bu-vb_pc17:1.11	“uṭṭhethāvuso, amhākaṁ vihāro pāpuṇātī”ti.	1	
PA_bu-vb_pc17:1.12	“Nanu, āvuso, paṭikacceva ācikkhitabbaṁ, mayañcaññaṁ paṭisaṅkhareyyāmā”ti.	1	
PA_bu-vb_pc17:1.13	“Nanu, āvuso, saṅghiko vihāro”ti?	1	
PA_bu-vb_pc17:1.14	“Āmāvuso, saṅghiko vihāro”ti.	1	
PA_bu-vb_pc17:1.15	“Uṭṭhethāvuso, amhākaṁ vihāro pāpuṇātī”ti.	1	
PA_bu-vb_pc17:1.16	“Mahallako, āvuso, vihāro.	1	
PA_bu-vb_pc17:1.17	Tumhepi vasatha, mayampi vasissāmā”ti.	1	
PA_bu-vb_pc17:1.18	“Uṭṭhethāvuso, amhākaṁ vihāro pāpuṇātī”ti kupitā anattamanā gīvāyaṁ gahetvā nikkaḍḍhanti.	1	
PA_bu-vb_pc17:1.19	Te nikkaḍḍhīyamānā rodanti.	1	
PA_bu-vb_pc17:1.20	Bhikkhū evamāhaṁsu—“kissa tumhe, āvuso, rodathā”ti?	1	
PA_bu-vb_pc17:1.21	“Ime, āvuso, chabbaggiyā bhikkhū kupitā anattamanā amhe saṅghikā vihārā nikkaḍḍhantī”ti.	1	
PA_bu-vb_pc17:1.22	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	1	
PA_bu-vb_pc17:1.23	“kathañhi nāma chabbaggiyā bhikkhū kupitā anattamanā bhikkhū saṅghikā vihārā nikkaḍḍhissantī”ti.	1	
PA_bu-vb_pc17:1.24	Atha kho te bhikkhū chabbaggiye bhikkhū anekapariyāyena vigarahitvā bhagavato etamatthaṁ ārocesuṁ …pe…	1	
PA_bu-vb_pc17:1.25	“saccaṁ kira tumhe, bhikkhave, kupitā anattamanā bhikkhū saṅghikā vihārā nikkaḍḍhathā”ti?	1	
PA_bu-vb_pc17:1.26	“Saccaṁ, bhagavā”ti.	1	
PA_bu-vb_pc17:1.27	Vigarahi buddho bhagavā …pe…	1	
PA_bu-vb_pc17:1.28	kathañhi nāma tumhe, moghapurisā, kupitā anattamanā bhikkhū saṅghikā vihārā nikkaḍḍhissatha?	1	
PA_bu-vb_pc17:1.29	Netaṁ, moghapurisā, appasannānaṁ vā pasādāya …pe…	1	
PA_bu-vb_pc17:1.30	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	1	
PA_bu-vb_pc17:1.31.1	“Yo pana bhikkhu bhikkhuṁ kupito anattamano saṅghikā vihārā nikkaḍḍheyya vā nikkaḍḍhāpeyya vā, pācittiyan”ti.	1	
PA_bu-vb_pc17:2.1.1	Yo panāti	2	
PA_bu-vb_pc17:2.1.2	yo yādiso …pe…	2	
PA_bu-vb_pc17:2.1.3	bhikkhūti	2	
PA_bu-vb_pc17:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippeto bhikkhūti.	2	
PA_bu-vb_pc17:2.1.5	Bhikkhunti	2	
PA_bu-vb_pc17:2.1.6	aññaṁ bhikkhuṁ.	2	
PA_bu-vb_pc17:2.1.7	Kupito anattamanoti	2	
PA_bu-vb_pc17:2.1.8	anabhiraddho āhatacitto khilajāto.	2	
PA_bu-vb_pc17:2.1.9	Saṅghiko nāma vihāro	2	
PA_bu-vb_pc17:2.1.10	saṅghassa dinno hoti pariccatto.	2	
PA_bu-vb_pc17:2.1.11	Nikkaḍḍheyyāti	2	
PA_bu-vb_pc17:2.1.12	gabbhe gahetvā pamukhaṁ nikkaḍḍhati, āpatti pācittiyassa.	2	
PA_bu-vb_pc17:2.1.13	Pamukhe gahetvā bahi nikkaḍḍhati, āpatti pācittiyassa.	2	
PA_bu-vb_pc17:2.1.14	Ekena payogena bahukepi dvāre atikkāmeti, āpatti pācittiyassa.	2	
