segmentnr	original	folio	analyzed
PA_mn_132:0.1	Majjhima Nikāya 132	0	
PA_mn_132:0.2	Ānandabhaddekarattasutta	0	
PA_mn_132:1.1	Evaṁ me sutaṁ—	1	
PA_mn_132:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_132:2.1	Tena kho pana samayena āyasmā ānando upaṭṭhānasālāyaṁ bhikkhūnaṁ dhammiyā kathāya sandasseti samādapeti samuttejeti sampahaṁseti, bhaddekarattassa uddesañca vibhaṅgañca bhāsati.	2	
PA_mn_132:2.2	Atha kho bhagavā sāyanhasamayaṁ paṭisallānā vuṭṭhito yenupaṭṭhānasālā tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi.	2	
PA_mn_132:2.3	Nisajja kho bhagavā bhikkhū āmantesi:	2	
PA_mn_132:2.4	“ko nu kho, bhikkhave, upaṭṭhānasālāyaṁ bhikkhūnaṁ dhammiyā kathāya sandassesi samādapesi samuttejesi sampahaṁsesi, bhaddekarattassa uddesañca vibhaṅgañca abhāsī”ti?	2	
PA_mn_132:2.5	“Āyasmā, bhante, ānando upaṭṭhānasālāyaṁ bhikkhūnaṁ dhammiyā kathāya sandassesi samādapesi samuttejesi sampahaṁsesi, bhaddekarattassa uddesañca vibhaṅgañca abhāsī”ti.	2	
PA_mn_132:2.6	Atha kho bhagavā āyasmantaṁ ānandaṁ āmantesi:	2	
PA_mn_132:2.7	“yathā kathaṁ pana tvaṁ, ānanda, bhikkhūnaṁ dhammiyā kathāya sandassesi samādapesi samuttejesi sampahaṁsesi, bhaddekarattassa uddesañca vibhaṅgañca abhāsī”ti?	2	
PA_mn_132:3.1	“Evaṁ kho ahaṁ, bhante, bhikkhūnaṁ dhammiyā kathāya sandassesiṁ samādapesiṁ samuttejesiṁ sampahaṁsesiṁ, bhaddekarattassa uddesañca vibhaṅgañca abhāsiṁ—	3	
PA_mn_132:3.2	Atītaṁ nānvāgameyya,	3	
PA_mn_132:3.3	nappaṭikaṅkhe anāgataṁ;	3	
PA_mn_132:3.4	Yadatītaṁ pahīnaṁ taṁ,	3	
PA_mn_132:3.5	appattañca anāgataṁ.	3	
PA_mn_132:3.6	Paccuppannañca yo dhammaṁ,	3	
PA_mn_132:3.7	tattha tattha vipassati;	3	
PA_mn_132:3.8	Asaṁhīraṁ asaṅkuppaṁ,	3	
PA_mn_132:3.9	taṁ vidvā manubrūhaye.	3	
PA_mn_132:3.10	Ajjeva kiccamātappaṁ,	3	
PA_mn_132:3.11	ko jaññā maraṇaṁ suve;	3	
PA_mn_132:3.12	Na hi no saṅgaraṁ tena,	3	
PA_mn_132:3.13	mahāsenena maccunā.	3	
PA_mn_132:3.14	Evaṁvihāriṁ ātāpiṁ,	3	
PA_mn_132:3.15	ahorattamatanditaṁ;	3	
PA_mn_132:3.16	Taṁ ve bhaddekarattoti,	3	
PA_mn_132:3.17	santo ācikkhate muni.	3	
PA_mn_132:4.1	‘Kathañca, āvuso, atītaṁ anvāgameti?	4	
PA_mn_132:4.2_0	Evaṁrūpo ahosiṁ atītamaddhānanti tattha nandiṁ samanvāneti, evaṁvedano ahosiṁ atītamaddhānanti	4	
PA_mn_132:4.2_1	tattha nandiṁ samanvāneti, evaṁsañño ahosiṁ atītamaddhānanti tattha nandiṁ samanvāneti,	4	
PA_mn_132:4.2_2	evaṁsaṅkhāro ahosiṁ atītamaddhānanti tattha nandiṁ samanvāneti, evaṁviññāṇo ahosiṁ	4	
PA_mn_132:4.2_3	atītamaddhānanti tattha nandiṁ samanvāneti—	4	
PA_mn_132:4.3	evaṁ kho, āvuso, atītaṁ anvāgameti.	4	
PA_mn_132:5.1	Kathañca, āvuso, atītaṁ nānvāgameti?	5	
PA_mn_132:5.2_0	Evaṁrūpo ahosiṁ atītamaddhānanti tattha nandiṁ na samanvāneti, evaṁvedano ahosiṁ	5	
PA_mn_132:5.2_1	atītamaddhānanti tattha nandiṁ na samanvāneti, evaṁsañño ahosiṁ atītamaddhānanti	5	
PA_mn_132:5.2_2	tattha nandiṁ na samanvāneti, evaṁsaṅkhāro ahosiṁ atītamaddhānanti tattha nandiṁ	5	
PA_mn_132:5.2_3	na samanvāneti, evaṁviññāṇo ahosiṁ atītamaddhānanti tattha nandiṁ na samanvāneti—	5	
