segmentnr	original	folio	analyzed
PA_ja_356:0.1	Jātaka	0	
PA_ja_356:0.2	Pañcakanipāta	0	
PA_ja_356:0.3	Maṇikuṇḍalavagga	0	
PA_ja_356:0.4	6. Koraṇḍiyajātaka	0	
PA_ja_356:1.1	“Eko araññe girikandarāyaṁ,	1	
PA_ja_356:1.2	Paggayha paggayha silaṁ pavecchasi;	1	
PA_ja_356:1.3	Punappunaṁ santaramānarūpo,	1	
PA_ja_356:1.4	Koraṇḍiya ko nu tava yidhattho”.	1	
PA_ja_356:2.1	“Ahañhimaṁ sāgara sevitantaṁ,	2	
PA_ja_356:2.2	Samaṁ karissāmi yathāpi pāṇi;	2	
PA_ja_356:2.3	Vikiriya sānūni ca pabbatāni ca,	2	
PA_ja_356:2.4	Tasmā silaṁ dariyā pakkhipāmi”.	2	
PA_ja_356:3.1	“Nayimaṁ mahiṁ arahati pāṇikappaṁ,	3	
PA_ja_356:3.2	Samaṁ manusso karaṇāya meko;	3	
PA_ja_356:3.3	Maññāmimaññeva dariṁ jigīsaṁ,	3	
PA_ja_356:3.4	Koraṇḍiya hāhasi jīvalokaṁ”.	3	
PA_ja_356:4.1	“Sace ahaṁ bhūtadharaṁ na sakkā,	4	
PA_ja_356:4.2	Samaṁ manusso karaṇāya meko;	4	
PA_ja_356:4.3	Evameva tvaṁ brahme ime manusse,	4	
PA_ja_356:4.4	Nānādiṭṭhike nānayissasi te”.	4	
PA_ja_356:5.1	“Saṅkhittarūpena bhavaṁ mamatthaṁ,	5	
PA_ja_356:5.2	Akkhāsi koraṇḍiya evametaṁ;	5	
PA_ja_356:5.3	Yathā na sakkā pathavī samāyaṁ,	5	
PA_ja_356:5.4	Kattuṁ manussena tathā manussā”ti.	5	
PA_ja_356:6.1	Koraṇḍiyajātakaṁ chaṭṭhaṁ.	6	
