segmentnr	original	analyzed
PA_vb_11:0.1	Vibhaṅga	vibhaṅga 
PA_vb_11:0.2	Maggaṅgavibhaṅga	maggaṅga vibhaṅga 
PA_vb_11:1.0	1. Suttantabhājanīya	suttanta bhājanīya 
PA_vb_11:1.1	Ariyo aṭṭhaṅgiko maggo, seyyathidaṁ—	ariyaḥ aṭṭhaṅgikaḥ maggo 
PA_vb_11:1.2	sammādiṭṭhi, sammāsaṅkappo, sammāvācā, sammākammanto, sammāājīvo, sammāvāyāmo, sammāsati, sammāsamādhi.	sammā diṭṭhi sammā saṅkappo sammā vācā sammā kammanto sammā ājīvaḥ sammā vāyāmaḥ sammā sati sammā samādhi 
PA_vb_11:2.1	Tattha katamā sammādiṭṭhi?	tattha katamā sammādiṭṭhi 
PA_vb_11:2.2	Dukkhe ñāṇaṁ, dukkhasamudaye ñāṇaṁ, dukkhanirodhe ñāṇaṁ, dukkhanirodhagāminiyā paṭipadāya ñāṇaṁ—	dukkhe ñāṇa dukkha samudaye ñāṇa dukkha nirodhe ñāṇa dukkha nirodha gāminiyā paṭipadāya ñāṇa 
PA_vb_11:2.3	ayaṁ vuccati “sammādiṭṭhi”.	ayam vuccati sammādiṭṭhi 
PA_vb_11:3.1	Tattha katamo sammāsaṅkappo?	tattha katamaḥ sammāsaṅkappo 
PA_vb_11:3.2	Nekkhammasaṅkappo, abyāpādasaṅkappo, avihiṁsāsaṅkappo—	nekkhamma saṅkappo a byāpāda saṅkappo a vihisā saṅkappo 
PA_vb_11:3.3	ayaṁ vuccati “sammāsaṅkappo”.	ayam vuccati sammāsaṅkappo 
PA_vb_11:4.1	Tattha katamā sammāvācā?	tattha katamā sammāvācā 
PA_vb_11:4.2	Musāvādā veramaṇī, pisuṇāya vācāya veramaṇī, pharusāya vācāya veramaṇī, samphappalāpā veramaṇī—	musāvādā veramaṇī pisuṇāya vācāya veramaṇī pharusāya vācāya veramaṇī samphappalāpā veramaṇī 
PA_vb_11:4.3	ayaṁ vuccati “sammāvācā”.	ayam vuccati sammā vācā 
PA_vb_11:5.1	Tattha katamo sammākammanto?	tattha katamo sammākammanto 
PA_vb_11:5.2	Pāṇātipātā veramaṇī, adinnādānā veramaṇī, kāmesumicchācārā veramaṇī—	pāṇa atipātā veramaṇī adinna ādānā veramaṇī kāmesumicchā ācārā veramaṇī 
PA_vb_11:5.3	ayaṁ vuccati “sammākammanto”.	ayam vuccati sammākammanto 
PA_vb_11:6.1	Tattha katamo sammāājīvo?	tattha katamaḥ sammāājīvo 
PA_vb_11:6.2	Idha ariyasāvako micchāājīvaṁ pahāya sammāājīvena jīvikaṁ kappeti—	idha ariya sāvakaḥ micchāājīvam pahāya sammāājīvena jīvikam kappeti 
PA_vb_11:6.3	ayaṁ vuccati “sammāājīvo”.	ayam vuccati sammāājīvo 
PA_vb_11:7.1	Tattha katamo sammāvāyāmo?	tattha katamaḥ sammāvāyāmo 
PA_vb_11:7.2	Idha bhikkhu anuppannānaṁ pāpakānaṁ akusalānaṁ dhammānaṁ anuppādāya chandaṁ janeti vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati,	idha bhikkhu anuppannānam pāpakānam akusalānam dhammānam anuppādāya chandam janeti vāyamati vīriyam ārabhati cittam paggaṇhāti padahati 
PA_vb_11:7.3	uppannānaṁ pāpakānaṁ akusalānaṁ dhammānaṁ pahānāya chandaṁ janeti vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati,	uppannānam pāpakānam akusalānam dhammānam pahānāya chandam janeti vāyamati vīriyam ārabhati cittam paggaṇhāti padahati 
PA_vb_11:7.4	anuppannānaṁ kusalānaṁ dhammānaṁ uppādāya chandaṁ janeti vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati,	anuppannānam kusalānam dhammānam uppādāya chandam janeti vāyamati vīriyam ārabhati cittam paggaṇhāti padahati 
PA_vb_11:7.5	uppannānaṁ kusalānaṁ dhammānaṁ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṁ janeti vāyamati vīriyaṁ ārabhati cittaṁ paggaṇhāti padahati—	uppannānam kusalānam dhammānam ṭhitiyāḥ asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandam janeti vāyamati vīriyam ārabhati cittam paggaṇhāti padahati 
PA_vb_11:7.6	ayaṁ vuccati “sammāvāyāmo”.	ayam vuccati sammāvāyāmo 
PA_vb_11:8.1	Tattha katamā sammāsati?	tattha katamā sammā asati 
PA_vb_11:8.2	Idha bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṁ,	idha bhikkhu kāye kāya anupassī viharati ātāpī sampajānaḥ satimā vineyya loke abhijjhā domanassa 
