segmentnr	original	folio	analyzed
PA_kp_4:0.1	Khuddakapāṭha 4	0	
PA_kp_4:0.2	Kumārapañhā	0	
PA_kp_4:1.1	Ekaṁ nāma kiṁ?	1	
PA_kp_4:1.2	Sabbe sattā āhāraṭṭhitikā.	1	
PA_kp_4:2.1	Dve nāma kiṁ?	2	
PA_kp_4:2.2	Nāmañca rūpañca.	2	
PA_kp_4:3.1	Tīṇi nāma kiṁ?	3	
PA_kp_4:3.2	Tisso vedanā.	3	
PA_kp_4:4.1	Cattāri nāma kiṁ?	4	
PA_kp_4:4.2	Cattāri ariyasaccāni.	4	
PA_kp_4:5.1	Pañca nāma kiṁ?	5	
PA_kp_4:5.2	Pañcupādānakkhandhā.	5	
PA_kp_4:6.1	Cha nāma kiṁ?	6	
PA_kp_4:6.2	Cha ajjhattikāni āyatanāni.	6	
PA_kp_4:7.1	Satta nāma kiṁ?	7	
PA_kp_4:7.2	Satta bojjhaṅgā.	7	
PA_kp_4:8.1	Aṭṭha nāma kiṁ?	8	
PA_kp_4:8.2	Ariyo aṭṭhaṅgiko maggo.	8	
PA_kp_4:9.1	Nava nāma kiṁ?	9	
PA_kp_4:9.2	Nava sattāvāsā.	9	
PA_kp_4:10.1	Dasa nāma kiṁ?	10	
PA_kp_4:10.2	Dasahaṅgehi samannāgato “arahā”ti vuccatīti.	10	
PA_kp_4:11.1	Kumārapañhā.	11	
