segmentnr	original	folio	analyzed
PA_bu-vb_pd3:0.1	Theravāda Vinaya	0	
PA_bu-vb_pd3:0.2	Mahāvibhaṅga	0	
PA_bu-vb_pd3:0.3	Pāṭidesanīyakaṇḍa	0	
PA_bu-vb_pd3:0.4	3. Tatiyapāṭidesanīyasikkhāpada	0	
PA_bu-vb_pd3:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bu-vb_pd3:1.2	Tena kho pana samayena sāvatthiyaṁ aññataraṁ kulaṁ ubhatopasannaṁ hoti.	1	
PA_bu-vb_pd3:1.3	Saddhāya vaḍḍhati, bhogena hāyati, yaṁ tasmiṁ kule uppajjati purebhattaṁ khādanīyaṁ vā bhojanīyaṁ vā taṁ sabbaṁ bhikkhūnaṁ vissajjetvā appekadā anasitā acchanti.	1	
PA_bu-vb_pd3:1.4	Manussā ujjhāyanti khiyyanti vipācenti—	1	
PA_bu-vb_pd3:1.5	“kathañhi nāma samaṇā sakyaputtiyā na mattaṁ jānitvā paṭiggahessanti.	1	
PA_bu-vb_pd3:1.6	Ime imesaṁ datvā appekadā anasitā acchantī”ti.	1	
PA_bu-vb_pd3:1.7	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	1	
PA_bu-vb_pd3:1.8	Atha kho te bhikkhū bhagavato etamatthaṁ ārocesuṁ.	1	
PA_bu-vb_pd3:1.9	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—	1	
PA_bu-vb_pd3:1.10	“anujānāmi, bhikkhave, yaṁ kulaṁ saddhāya vaḍḍhati, bhogena hāyati evarūpassa kulassa ñattidutiyena kammena sekkhasammutiṁ dātuṁ.	1	
PA_bu-vb_pd3:1.11	Evañca pana, bhikkhave, dātabbā.	1	
PA_bu-vb_pd3:1.12	Byattena bhikkhunā paṭibalena saṅgho ñāpetabbo—	1	
PA_bu-vb_pd3:1.13	‘Suṇātu me, bhante, saṅgho.	1	
PA_bu-vb_pd3:1.14	Itthannāmaṁ kulaṁ saddhāya vaḍḍhati, bhogena hāyati.	1	
PA_bu-vb_pd3:1.15	Yadi saṅghassa pattakallaṁ, saṅgho itthannāmassa kulassa sekkhasammutiṁ dadeyya.	1	
PA_bu-vb_pd3:1.16	Esā ñatti.	1	
PA_bu-vb_pd3:1.17	Suṇātu me, bhante, saṅgho.	1	
PA_bu-vb_pd3:1.18	Itthannāmaṁ kulaṁ saddhāya vaḍḍhati, bhogena hāyati.	1	
PA_bu-vb_pd3:1.19	Saṅgho itthannāmassa kulassa sekkhasammutiṁ deti.	1	
PA_bu-vb_pd3:1.20	Yassāyasmato khamati itthannāmassa kulassa sekkhasammutiyā dānaṁ, so tuṇhassa;	1	
PA_bu-vb_pd3:1.21	yassa nakkhamati, so bhāseyya.	1	
PA_bu-vb_pd3:1.22	Dinnā saṅghena itthannāmassa kulassa sekkhasammuti.	1	
PA_bu-vb_pd3:1.23	Khamati saṅghassa, tasmā tuṇhī, evametaṁ dhārayāmī’ti.	1	
PA_bu-vb_pd3:1.24	Evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	1	
PA_bu-vb_pd3:1.25.1_0	“Yāni kho pana tāni sekkhasammatāni kulāni, yo pana bhikkhu tathārūpesu sekkhasammatesu	1	
PA_bu-vb_pd3:1.25.1_1	kulesu khādanīyaṁ vā bhojanīyaṁ vā sahatthā paṭiggahetvā khādeyya vā bhuñjeyya vā,	1	
PA_bu-vb_pd3:1.25.1_2	paṭidesetabbaṁ tena bhikkhunā—	1	
PA_bu-vb_pd3:1.26	‘gārayhaṁ, āvuso, dhammaṁ āpajjiṁ asappāyaṁ pāṭidesanīyaṁ taṁ paṭidesemī’”ti.	1	
PA_bu-vb_pd3:1.27	Evañcidaṁ bhagavatā bhikkhūnaṁ sikkhāpadaṁ paññattaṁ hoti.	1	
PA_bu-vb_pd3:2.1	Tena kho pana samayena sāvatthiyaṁ ussavo hoti.	2	
PA_bu-vb_pd3:2.2	Manussā bhikkhū nimantetvā bhojenti.	2	
PA_bu-vb_pd3:2.3	Tampi kho kulaṁ bhikkhū nimantesi.	2	
PA_bu-vb_pd3:2.4	Bhikkhū kukkuccāyantā nādhivāsenti—	2	
PA_bu-vb_pd3:2.5	“paṭikkhittaṁ bhagavatā sekkhasammatesu kulesu khādanīyaṁ vā bhojanīyaṁ vā sahatthā paṭiggahetvā khādituṁ bhuñjitun”ti.	2	
PA_bu-vb_pd3:2.6	Te ujjhāyanti khiyyanti vipācenti—	2	
PA_bu-vb_pd3:2.7	“kiṁ nu kho nāma amhākaṁ jīvitena yaṁ ayyā amhākaṁ na paṭiggaṇhantī”ti.	2	
PA_bu-vb_pd3:2.8	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	2	
PA_bu-vb_pd3:2.9	Atha kho te bhikkhū bhagavato etamatthaṁ ārocesuṁ.	2	
PA_bu-vb_pd3:2.10	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—	2	
