segmentnr	original	folio	analyzed
PA_mn_14:0.1	Majjhima Nikāya 14	0	
PA_mn_14:0.2	Cūḷadukkhakkhandhasutta	0	
PA_mn_14:1.1	Evaṁ me sutaṁ—	1	
PA_mn_14:1.2	ekaṁ samayaṁ bhagavā sakkesu viharati kapilavatthusmiṁ nigrodhārāme.	1	
PA_mn_14:2.1	Atha kho mahānāmo sakko yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho mahānāmo sakko bhagavantaṁ etadavoca:	2	
PA_mn_14:2.2	“dīgharattāhaṁ, bhante, bhagavatā evaṁ dhammaṁ desitaṁ ājānāmi:	2	
PA_mn_14:2.3	‘lobho cittassa upakkileso, doso cittassa upakkileso, moho cittassa upakkileso’ti.	2	
PA_mn_14:2.4	Evañcāhaṁ, bhante, bhagavatā dhammaṁ desitaṁ ājānāmi:	2	
PA_mn_14:2.5	‘lobho cittassa upakkileso, doso cittassa upakkileso, moho cittassa upakkileso’ti.	2	
PA_mn_14:2.6	Atha ca pana me ekadā lobhadhammāpi cittaṁ pariyādāya tiṭṭhanti, dosadhammāpi cittaṁ pariyādāya tiṭṭhanti, mohadhammāpi cittaṁ pariyādāya tiṭṭhanti.	2	
PA_mn_14:2.7	Tassa mayhaṁ, bhante, evaṁ hoti:	2	
PA_mn_14:2.8_0	‘kosu nāma me dhammo ajjhattaṁ appahīno yena me ekadā lobhadhammāpi cittaṁ pariyādāya	2	
PA_mn_14:2.8_1	tiṭṭhanti, dosadhammāpi cittaṁ pariyādāya tiṭṭhanti, mohadhammāpi cittaṁ pariyādāya tiṭṭhantī’”ti.	2	
PA_mn_14:3.1_0	“So eva kho te, mahānāma, dhammo ajjhattaṁ appahīno yena te ekadā lobhadhammāpi cittaṁ	3	
PA_mn_14:3.1_1	pariyādāya tiṭṭhanti, dosadhammāpi cittaṁ pariyādāya tiṭṭhanti, mohadhammāpi cittaṁ	3	
PA_mn_14:3.1_2	pariyādāya tiṭṭhanti.	3	
PA_mn_14:3.2	So ca hi te, mahānāma, dhammo ajjhattaṁ pahīno abhavissa, na tvaṁ agāraṁ ajjhāvaseyyāsi, na kāme paribhuñjeyyāsi.	3	
PA_mn_14:3.3	Yasmā ca kho te, mahānāma, so eva dhammo ajjhattaṁ appahīno tasmā tvaṁ agāraṁ ajjhāvasasi, kāme paribhuñjasi.	3	
PA_mn_14:4.1	‘Appassādā kāmā bahudukkhā bahupāyāsā, ādīnavo ettha bhiyyo’ti—	4	
PA_mn_14:4.2	iti cepi, mahānāma, ariyasāvakassa yathābhūtaṁ sammappaññāya sudiṭṭhaṁ hoti, so ca aññatreva kāmehi aññatra akusalehi dhammehi pītisukhaṁ nādhigacchati, aññaṁ vā tato santataraṁ;	4	
PA_mn_14:4.3	atha kho so neva tāva anāvaṭṭī kāmesu hoti.	4	
PA_mn_14:4.4_0	Yato ca kho, mahānāma, ariyasāvakassa ‘appassādā kāmā bahudukkhā bahupāyāsā, ādīnavo	4	
PA_mn_14:4.4_1	ettha bhiyyo’ti—evametaṁ yathābhūtaṁ sammappaññāya sudiṭṭhaṁ hoti, so ca aññatreva	4	
PA_mn_14:4.4_2	kāmehi aññatra akusalehi dhammehi pītisukhaṁ adhigacchati aññaṁ vā tato santataraṁ;	4	
PA_mn_14:4.5	atha kho so anāvaṭṭī kāmesu hoti.	4	
PA_mn_14:5.1	Mayhampi kho, mahānāma, pubbeva sambodhā, anabhisambuddhassa bodhisattasseva sato,	5	
PA_mn_14:5.2	‘appassādā kāmā bahudukkhā bahupāyāsā, ādīnavo ettha bhiyyo’ti—evametaṁ yathābhūtaṁ sammappaññāya sudiṭṭhaṁ hoti,	5	
PA_mn_14:5.3	so ca aññatreva kāmehi aññatra akusalehi dhammehi pītisukhaṁ nājjhagamaṁ, aññaṁ vā tato santataraṁ;	5	
PA_mn_14:5.4	atha khvāhaṁ neva tāva anāvaṭṭī kāmesu paccaññāsiṁ.	5	
PA_mn_14:5.5_0	Yato ca kho me, mahānāma, ‘appassādā kāmā bahudukkhā bahupāyāsā, ādīnavo ettha bhiyyo’ti—evametaṁ	5	
PA_mn_14:5.5_1	yathābhūtaṁ sammappaññāya sudiṭṭhaṁ ahosi, so ca aññatreva kāmehi aññatra akusalehi	5	
PA_mn_14:5.5_2	dhammehi pītisukhaṁ ajjhagamaṁ, aññaṁ vā tato santataraṁ;	5	
