segmentnr	original	folio	analyzed
PA_iti_59:0.1	Itivuttaka 59	0	
PA_iti_59:0.2	Tikanipāta	0	
PA_iti_59:0.3	Paṭhamavagga	0	
PA_iti_59:0.4	Māradheyyasutta	0	
PA_iti_59:1.1	Vuttañhetaṁ bhagavatā vuttamarahatāti me sutaṁ:	1	
PA_iti_59:2.1	“Tīhi, bhikkhave, dhammehi samannāgato bhikkhu atikkamma māradheyyaṁ ādiccova virocati.	2	
PA_iti_59:2.2	Katamehi tīhi?	2	
PA_iti_59:2.3	Idha, bhikkhave, bhikkhu asekhena sīlakkhandhena samannāgato hoti, asekhena samādhikkhandhena samannāgato hoti, asekhena paññākkhandhena samannāgato hoti—	2	
PA_iti_59:2.4	imehi kho, bhikkhave, tīhi dhammehi samannāgato bhikkhu atikkamma māradheyyaṁ ādiccova virocatī”ti.	2	
PA_iti_59:2.5	Etamatthaṁ bhagavā avoca.	2	
PA_iti_59:2.6	Tatthetaṁ iti vuccati:	2	
PA_iti_59:3.1	“Sīlaṁ samādhi paññā ca,	3	
PA_iti_59:3.2	yassa ete subhāvitā;	3	
PA_iti_59:3.3	Atikkamma māradheyyaṁ,	3	
PA_iti_59:3.4	ādiccova virocatī”ti.	3	
PA_iti_59:4.1	Ayampi attho vutto bhagavatā, iti me sutanti.	4	
PA_iti_59:4.2	Dasamaṁ.	4	
PA_iti_59:4.3	Paṭhamo vaggo.	4	
PA_iti_59:5.0	Tassuddānaṁ	5	
PA_iti_59:5.1	Mūladhātu atha vedanā duve,	5	
PA_iti_59:5.2	Esanā ca duve āsavā duve;	5	
PA_iti_59:5.3	Taṇhāto ca atha māradheyyato,	5	
PA_iti_59:5.4	Vaggamāhu paṭhamanti muttamanti.	5	
