segmentnr	original	folio	analyzed
PA_patthana_1.6:0.1	Paṭṭhānapakaraṇa	0	
PA_patthana_1.6:0.2	Dhammānuloma (1), Tikapaṭṭhānapāḷi (1)	0	
PA_patthana_1.6:0.3	1.6. Saṅkiliṭṭhattika	0	
PA_patthana_1.6:1.0.1	Vibhaṅgavāra	1	
PA_patthana_1.6:1.0.2	Hetu	1	
PA_patthana_1.6:1.1_0	Saṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paṭicca saṅkiliṭṭhasaṅkilesiko dhammo uppajjati hetupaccayā—saṅkiliṭṭhasaṅkilesikaṁ	1	
PA_patthana_1.6:1.1_1	ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhe paṭicca dve khandhā.	1	
PA_patthana_1.6:2.1	Saṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paṭicca asaṅkiliṭṭhasaṅkilesiko dhammo uppajjati hetupaccayā—saṅkiliṭṭhasaṅkilesike khandhe paṭicca cittasamuṭṭhānaṁ rūpaṁ.	2	
PA_patthana_1.6:3.1_0	Saṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paṭicca saṅkiliṭṭhasaṅkilesiko ca asaṅkiliṭṭhasaṅkilesiko	3	
PA_patthana_1.6:3.1_1	ca dhammā uppajjanti hetupaccayā—saṅkiliṭṭhasaṅkilesikaṁ ekaṁ khandhaṁ paṭicca tayo	3	
PA_patthana_1.6:3.1_2	khandhā cittasamuṭṭhānañca rūpaṁ …pe… dve khandhe paṭicca dve khandhā cittasamuṭṭhānañca rūpaṁ.	3	
PA_patthana_1.6:4.1_0	Asaṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paṭicca asaṅkiliṭṭhasaṅkilesiko dhammo uppajjati	4	
PA_patthana_1.6:4.1_1	hetupaccayā—asaṅkiliṭṭhasaṅkilesikaṁ ekaṁ khandhaṁ paṭicca tayo khandhā cittasamuṭṭhānañca	4	
PA_patthana_1.6:4.1_2	rūpaṁ …pe… dve khandhe paṭicca dve khandhā cittasamuṭṭhānañca rūpaṁ; paṭisandhikkhaṇe	4	
PA_patthana_1.6:4.1_3	asaṅkiliṭṭhasaṅkilesikaṁ ekaṁ khandhaṁ paṭicca tayo khandhā kaṭattā ca rūpaṁ …pe…	4	
PA_patthana_1.6:4.1_4	dve khandhe paṭicca dve khandhā kaṭattā ca rūpaṁ; khandhe paṭicca vatthu, vatthuṁ	4	
PA_patthana_1.6:4.1_5	paṭicca khandhā; ekaṁ mahābhūtaṁ paṭicca tayo mahābhūtā …pe… mahābhūte paṭicca cittasamuṭṭhānaṁ	4	
PA_patthana_1.6:4.1_6	rūpaṁ kaṭattārūpaṁ upādārūpaṁ.	4	
