segmentnr	original	folio	analyzed
PA_ja_453:0.1	Jātaka	0	
PA_ja_453:0.2	Dasakanipāta	0	
PA_ja_453:0.3	Catudvāravagga	0	
PA_ja_453:0.4	15. Mahāmaṅgalajātaka	0	
PA_ja_453:1.1	“Kiṁsu naro jappamadhiccakāle,	1	
PA_ja_453:1.2	Kaṁ vā vijjaṁ katamaṁ vā sutānaṁ;	1	
PA_ja_453:1.3	So macco asmiñca paramhi loke,	1	
PA_ja_453:1.4	Kathaṁ karo sotthānena gutto”.	1	
PA_ja_453:2.1	“Yassa devā pitaro ca sabbe,	2	
PA_ja_453:2.2	Sarīsapā sabbabhūtāni cāpi;	2	
PA_ja_453:2.3	Mettāya niccaṁ apacitāni honti,	2	
PA_ja_453:2.4	Bhūtesu ve sotthānaṁ tadāhu”.	2	
PA_ja_453:3.1	“Yo sabbalokassa nivātavutti,	3	
PA_ja_453:3.2	Itthīpumānaṁ sahadārakānaṁ;	3	
PA_ja_453:3.3	Khantā duruttānamappaṭikūlavādī,	3	
PA_ja_453:3.4	Adhivāsanaṁ sotthānaṁ tadāhu.	3	
PA_ja_453:4.1	Yo nāvajānāti sahāyamitte,	4	
PA_ja_453:4.2	Sippena kulyāhi dhanena jaccā;	4	
PA_ja_453:4.3	Rucipañño atthakāle matīmā,	4	
PA_ja_453:4.4	Sahāyesu ve sotthānaṁ tadāhu.	4	
PA_ja_453:5.1	Mittāni ve yassa bhavanti santo,	5	
PA_ja_453:5.2	Saṁvissatthā avisaṁvādakassa;	5	
PA_ja_453:5.3	Na mittadubbhī saṁvibhāgī dhanena,	5	
PA_ja_453:5.4	Mittesu ve sotthānaṁ tadāhu.	5	
PA_ja_453:6.1	Yassa bhariyā tulyavayā samaggā,	6	
PA_ja_453:6.2	Anubbatā dhammakāmā pajātā;	6	
PA_ja_453:6.3	Koliniyā sīlavatī patibbatā,	6	
PA_ja_453:6.4	Dāresu ve sotthānaṁ tadāhu.	6	
PA_ja_453:7.1	Yassa rājā bhūtapati yasassī,	7	
PA_ja_453:7.2	Jānāti soceyyaṁ parakkamañca;	7	
PA_ja_453:7.3	Advejjhatā suhadayaṁ mamanti,	7	
PA_ja_453:7.4	Rājūsu ve sotthānaṁ tadāhu.	7	
PA_ja_453:8.1	Annañca pānañca dadāti saddho,	8	
PA_ja_453:8.2	Mālañca gandhañca vilepanañca;	8	
PA_ja_453:8.3	Pasannacitto anumodamāno,	8	
PA_ja_453:8.4	Saggesu ve sotthānaṁ tadāhu.	8	
PA_ja_453:9.1	Yamariyadhammena punanti vuddhā,	9	
PA_ja_453:9.2	Ārādhitā samacariyāya santo;	9	
PA_ja_453:9.3	Bahussutā isayo sīlavanto,	9	
PA_ja_453:9.4	Arahantamajjhe sotthānaṁ tadāhu.	9	
PA_ja_453:10.1	Etāni kho sotthānāni loke,	10	
PA_ja_453:10.2	Viññuppasatthāni sukhudrayāni;	10	
PA_ja_453:10.3	Tānīdha sevetha naro sapañño,	10	
PA_ja_453:10.4	Na hi maṅgale kiñcanamatthi saccan”ti.	10	
PA_ja_453:11.1	Mahāmaṅgalajātakaṁ pannarasamaṁ.	11	
