segmentnr	original	folio	analyzed
PA_bu-vb_pj2:0.1	Theravāda Vinaya	0	
PA_bu-vb_pj2:0.2	Mahāvibhaṅga	0	
PA_bu-vb_pj2:0.3	Pārājikakaṇḍa	0	
PA_bu-vb_pj2:0.4	2. Dutiyapārājikasikkhāpada	0	
PA_bu-vb_pj2:1.1.1	Tena samayena buddho bhagavā rājagahe viharati gijjhakūṭe pabbate.	1	
PA_bu-vb_pj2:1.1.2	Tena kho pana samayena sambahulā sandiṭṭhā sambhattā bhikkhū isigilipasse tiṇakuṭiyo karitvā vassaṁ upagacchiṁsu.	1	
PA_bu-vb_pj2:1.1.3	Āyasmāpi dhaniyo kumbhakāraputto tiṇakuṭikaṁ karitvā vassaṁ upagacchi.	1	
PA_bu-vb_pj2:1.1.4	Atha kho te bhikkhū vassaṁvuṭṭhā temāsaccayena tiṇakuṭiyo bhinditvā tiṇañca kaṭṭhañca paṭisāmetvā janapadacārikaṁ pakkamiṁsu.	1	
PA_bu-vb_pj2:1.1.5	Āyasmā pana dhaniyo kumbhakāraputto tattheva vassaṁ vasi, tattha hemantaṁ, tattha gimhaṁ.	1	
PA_bu-vb_pj2:1.1.6	Atha kho āyasmato dhaniyassa kumbhakāraputtassa gāmaṁ piṇḍāya paviṭṭhassa tiṇahāriyo kaṭṭhahāriyo tiṇakuṭikaṁ bhinditvā tiṇañca kaṭṭhañca ādāya agamaṁsu.	1	
PA_bu-vb_pj2:1.1.7	Dutiyampi kho āyasmā dhaniyo kumbhakāraputto tiṇañca kaṭṭhañca saṅkaḍḍhitvā tiṇakuṭikaṁ akāsi.	1	
PA_bu-vb_pj2:1.1.8	Dutiyampi kho āyasmato dhaniyassa kumbhakāraputtassa gāmaṁ piṇḍāya paviṭṭhassa tiṇahāriyo kaṭṭhahāriyo tiṇakuṭikaṁ bhinditvā tiṇañca kaṭṭhañca ādāya agamaṁsu.	1	
PA_bu-vb_pj2:1.1.9	Tatiyampi kho āyasmā dhaniyo kumbhakāraputto tiṇañca kaṭṭhañca saṅkaḍḍhitvā tiṇakuṭikaṁ akāsi.	1	
PA_bu-vb_pj2:1.1.10	Tatiyampi kho āyasmato dhaniyassa kumbhakāraputtassa gāmaṁ piṇḍāya paviṭṭhassa tiṇahāriyo kaṭṭhahāriyo tiṇakuṭikaṁ bhinditvā tiṇañca kaṭṭhañca ādāya agamaṁsu.	1	
PA_bu-vb_pj2:1.1.11	Atha kho āyasmato dhaniyassa kumbhakāraputtassa etadahosi—	1	
PA_bu-vb_pj2:1.1.12	“yāvatatiyakaṁ kho me gāmaṁ piṇḍāya paviṭṭhassa tiṇahāriyo kaṭṭhahāriyo tiṇakuṭikaṁ bhinditvā tiṇañca kaṭṭhañca ādāya agamaṁsu.	1	
PA_bu-vb_pj2:1.1.13	Ahaṁ kho pana susikkhito anavayo sake ācariyake kumbhakārakamme pariyodātasippo.	1	
PA_bu-vb_pj2:1.1.14	Yannūnāhaṁ sāmaṁ cikkhallaṁ madditvā sabbamattikāmayaṁ kuṭikaṁ kareyyan”ti.	1	
PA_bu-vb_pj2:1.1.15	Atha kho āyasmā dhaniyo kumbhakāraputto sāmaṁ cikkhallaṁ madditvā sabbamattikāmayaṁ kuṭikaṁ karitvā tiṇañca kaṭṭhañca gomayañca saṅkaḍḍhitvā taṁ kuṭikaṁ paci.	1	
PA_bu-vb_pj2:1.1.16	Sā ahosi kuṭikā abhirūpā dassanīyā pāsādikā lohitikā, seyyathāpi indagopako.	1	
PA_bu-vb_pj2:1.1.17	Seyyathāpi nāma kiṅkaṇikasaddo; evamevaṁ tassā kuṭikāya saddo ahosi.	1	
PA_bu-vb_pj2:1.2.1	Atha kho bhagavā sambahulehi bhikkhūhi saddhiṁ gijjhakūṭā pabbatā orohanto addasa taṁ kuṭikaṁ abhirūpaṁ dassanīyaṁ pāsādikaṁ lohitikaṁ.	1	
PA_bu-vb_pj2:1.2.2	Disvāna bhikkhū āmantesi—	1	
PA_bu-vb_pj2:1.2.3	“kiṁ etaṁ, bhikkhave, abhirūpaṁ dassanīyaṁ pāsādikaṁ lohitikaṁ, seyyathāpi indagopako”ti?	1	
PA_bu-vb_pj2:1.2.4	Atha kho te bhikkhū bhagavato etamatthaṁ ārocesuṁ.	1	
PA_bu-vb_pj2:1.2.5	Vigarahi buddho bhagavā—	1	
PA_bu-vb_pj2:1.2.6	“ananucchavikaṁ, bhikkhave, tassa moghapurisassa ananulomikaṁ appatirūpaṁ assāmaṇakaṁ akappiyaṁ akaraṇīyaṁ.	1	
PA_bu-vb_pj2:1.2.7	Kathañhi nāma so, bhikkhave, moghapuriso sabbamattikāmayaṁ kuṭikaṁ karissati.	1	
PA_bu-vb_pj2:1.2.8	Na hi nāma, bhikkhave, tassa moghapurisassa pāṇesu anuddayā anukampā avihesā bhavissati.	1	
PA_bu-vb_pj2:1.2.9	Gacchathetaṁ, bhikkhave, kuṭikaṁ bhindatha.	1	
PA_bu-vb_pj2:1.2.10	Mā pacchimā janatā pāṇesu pātabyataṁ āpajji.	1	
PA_bu-vb_pj2:1.2.11	Na ca, bhikkhave, sabbamattikāmayā kuṭikā kātabbā.	1	
PA_bu-vb_pj2:1.2.12	Yo kareyya, āpatti dukkaṭassā”ti.	1	
PA_bu-vb_pj2:1.2.13	“Evaṁ, bhante”ti, kho te bhikkhū bhagavato paṭissuṇitvā yena sā kuṭikā tenupasaṅkamiṁsu; upasaṅkamitvā taṁ kuṭikaṁ bhindiṁsu.	1	
PA_bu-vb_pj2:1.2.14	Atha kho āyasmā dhaniyo kumbhakāraputto te bhikkhū etadavoca—	1	
PA_bu-vb_pj2:1.2.15	“kissa me tumhe, āvuso, kuṭikaṁ bhindathā”ti?	1	
PA_bu-vb_pj2:1.2.16	“Bhagavā, āvuso, bhedāpetī”ti.	1	
PA_bu-vb_pj2:1.2.17	“Bhindathāvuso, sace dhammassāmī bhedāpetī”ti.	1	
PA_bu-vb_pj2:1.3.1	Atha kho āyasmato dhaniyassa kumbhakāraputtassa etadahosi—	1	
PA_bu-vb_pj2:1.3.2	“yāvatatiyakaṁ kho me gāmaṁ piṇḍāya paviṭṭhassa tiṇahāriyo kaṭṭhahāriyo tiṇakuṭikaṁ bhinditvā tiṇañca kaṭṭhañca ādāya agamaṁsu.	1	
PA_bu-vb_pj2:1.3.3	Yāpi mayā sabbamattikāmayā kuṭikā katā sāpi bhagavatā bhedāpitā.	1	
PA_bu-vb_pj2:1.3.4	Atthi ca me dārugahe gaṇako sandiṭṭho.	1	
PA_bu-vb_pj2:1.3.5	Yannūnāhaṁ dārugahe gaṇakaṁ dārūni yācitvā dārukuṭikaṁ kareyyan”ti.	1	
PA_bu-vb_pj2:1.3.6	Atha kho āyasmā dhaniyo kumbhakāraputto yena dārugahe gaṇako tenupasaṅkami; upasaṅkamitvā dārugahe gaṇakaṁ etadavoca—	1	
PA_bu-vb_pj2:1.3.7	“yāvatatiyakaṁ kho me, āvuso, gāmaṁ piṇḍāya paviṭṭhassa tiṇahāriyo kaṭṭhahāriyo tiṇakuṭikaṁ bhinditvā tiṇañca kaṭṭhañca ādāya agamaṁsu.	1	
PA_bu-vb_pj2:1.3.8	Yāpi mayā sabbamattikāmayā kuṭikā katā sāpi bhagavatā bhedāpitā.	1	
PA_bu-vb_pj2:1.3.9	Dehi me, āvuso, dārūni.	1	
PA_bu-vb_pj2:1.3.10	Icchāmi dārukuṭikaṁ kātun”ti.	1	
PA_bu-vb_pj2:1.3.11	“Natthi, bhante, tādisāni dārūni yānāhaṁ ayyassa dadeyyaṁ.	1	
PA_bu-vb_pj2:1.3.12	Atthi, bhante, devagahadārūni nagarapaṭisaṅkhārikāni āpadatthāya nikkhittāni.	1	
PA_bu-vb_pj2:1.3.13	Sace tāni dārūni rājā dāpeti harāpetha, bhante”ti.	1	
PA_bu-vb_pj2:1.3.14	“Dinnāni, āvuso, raññā”ti.	1	
PA_bu-vb_pj2:1.3.15	Atha kho dārugahe gaṇakassa etadahosi—	1	
PA_bu-vb_pj2:1.3.16	“ime kho samaṇā sakyaputtiyā dhammacārino samacārino brahmacārino saccavādino sīlavanto kalyāṇadhammā.	1	
PA_bu-vb_pj2:1.3.17	Rājāpimesaṁ abhippasanno.	1	
PA_bu-vb_pj2:1.3.18	Nārahati adinnaṁ dinnanti vattun”ti.	1	
PA_bu-vb_pj2:1.3.19	Atha kho dārugahe gaṇako āyasmantaṁ dhaniyaṁ kumbhakāraputtaṁ etadavoca—	1	
PA_bu-vb_pj2:1.3.20	“harāpetha, bhante”ti.	1	
PA_bu-vb_pj2:1.3.21	Atha kho āyasmā dhaniyo kumbhakāraputto tāni dārūni khaṇḍākhaṇḍikaṁ chedāpetvā sakaṭehi nibbāhāpetvā dārukuṭikaṁ akāsi.	1	
PA_bu-vb_pj2:1.4.1	Atha kho vassakāro brāhmaṇo magadhamahāmatto rājagahe kammante anusaññāyamāno yena dārugahe gaṇako tenupasaṅkami; upasaṅkamitvā dārugahe gaṇakaṁ etadavoca—	1	
PA_bu-vb_pj2:1.4.2	“yāni tāni, bhaṇe,	1	
PA_bu-vb_pj2:1.4.3	devagahadārūni nagarapaṭisaṅkhārikāni āpadatthāya nikkhittāni kahaṁ tāni dārūnī”ti?	1	
