segmentnr	original	folio	analyzed
PA_mn_31:0.1	Majjhima Nikāya 31	0	
PA_mn_31:0.2	Cūḷagosiṅgasutta	0	
PA_mn_31:1.1	Evaṁ me sutaṁ—	1	
PA_mn_31:1.2	ekaṁ samayaṁ bhagavā nātike viharati giñjakāvasathe.	1	
PA_mn_31:2.1	Tena kho pana samayena āyasmā ca anuruddho āyasmā ca nandiyo āyasmā ca kimilo gosiṅgasālavanadāye viharanti.	2	
PA_mn_31:3.1	Atha kho bhagavā sāyanhasamayaṁ paṭisallānā vuṭṭhito yena gosiṅgasālavanadāyo tenupasaṅkami.	3	
PA_mn_31:3.2	Addasā kho dāyapālo bhagavantaṁ dūratova āgacchantaṁ.	3	
PA_mn_31:3.3	Disvāna bhagavantaṁ etadavoca:	3	
PA_mn_31:3.4	“mā, samaṇa, etaṁ dāyaṁ pāvisi.	3	
PA_mn_31:3.5	Santettha tayo kulaputtā attakāmarūpā viharanti.	3	
PA_mn_31:3.6	Mā tesaṁ aphāsumakāsī”ti.	3	
PA_mn_31:4.1	Assosi kho āyasmā anuruddho dāyapālassa bhagavatā saddhiṁ mantayamānassa.	4	
PA_mn_31:4.2	Sutvāna dāyapālaṁ etadavoca:	4	
PA_mn_31:4.3	“mā, āvuso dāyapāla, bhagavantaṁ vāresi.	4	
PA_mn_31:4.4	Satthā no bhagavā anuppatto”ti.	4	
PA_mn_31:4.5	Atha kho āyasmā anuruddho yenāyasmā ca nandiyo āyasmā ca kimilo tenupasaṅkami; upasaṅkamitvā āyasmantañca nandiyaṁ āyasmantañca kimilaṁ etadavoca:	4	
PA_mn_31:4.6	“abhikkamathāyasmanto, abhikkamathāyasmanto, satthā no bhagavā anuppatto”ti.	4	
PA_mn_31:5.1	Atha kho āyasmā ca anuruddho āyasmā ca nandiyo āyasmā ca kimilo bhagavantaṁ paccuggantvā—	5	
PA_mn_31:5.2	eko bhagavato pattacīvaraṁ paṭiggahesi, eko āsanaṁ paññapesi, eko pādodakaṁ upaṭṭhāpesi.	5	
PA_mn_31:5.3	Nisīdi bhagavā paññatte āsane.	5	
PA_mn_31:5.4	Nisajja kho bhagavā pāde pakkhālesi.	5	
PA_mn_31:5.5	Tepi kho āyasmanto bhagavantaṁ abhivādetvā ekamantaṁ nisīdiṁsu.	5	
PA_mn_31:5.6	Ekamantaṁ nisinnaṁ kho āyasmantaṁ anuruddhaṁ bhagavā etadavoca:	5	
PA_mn_31:5.7	“Kacci vo, anuruddhā, khamanīyaṁ, kacci yāpanīyaṁ, kacci piṇḍakena na kilamathā”ti?	5	
PA_mn_31:5.8	“Khamanīyaṁ, bhagavā, yāpanīyaṁ, bhagavā; na ca mayaṁ, bhante, piṇḍakena kilamāmā”ti.	5	
PA_mn_31:6.1	“Kacci pana vo, anuruddhā, samaggā sammodamānā avivadamānā khīrodakībhūtā aññamaññaṁ piyacakkhūhi sampassantā viharathā”ti?	6	
PA_mn_31:6.2	“Taggha mayaṁ, bhante, samaggā sammodamānā avivadamānā khīrodakībhūtā aññamaññaṁ piyacakkhūhi sampassantā viharāmā”ti.	6	
PA_mn_31:6.3	“Yathā kathaṁ pana tumhe, anuruddhā, samaggā sammodamānā avivadamānā khīrodakībhūtā aññamaññaṁ piyacakkhūhi sampassantā viharathā”ti?	6	
PA_mn_31:7.1	“Idha mayhaṁ, bhante, evaṁ hoti:	7	
PA_mn_31:7.2	‘lābhā vata me, suladdhaṁ vata me,	7	
PA_mn_31:7.3	yohaṁ evarūpehi sabrahmacārīhi saddhiṁ viharāmī’ti.	7	
PA_mn_31:7.4	Tassa mayhaṁ, bhante, imesu āyasmantesu mettaṁ kāyakammaṁ paccupaṭṭhitaṁ āvi ceva raho ca;	7	
PA_mn_31:7.5	mettaṁ vacīkammaṁ paccupaṭṭhitaṁ āvi ceva raho ca;	7	
PA_mn_31:7.6	mettaṁ manokammaṁ paccupaṭṭhitaṁ āvi ceva raho ca.	7	
PA_mn_31:7.7	Tassa mayhaṁ, bhante, evaṁ hoti:	7	
PA_mn_31:7.8	‘yannūnāhaṁ sakaṁ cittaṁ nikkhipitvā imesaṁyeva āyasmantānaṁ cittassa vasena vatteyyan’ti.	7	
PA_mn_31:7.9	So kho ahaṁ, bhante, sakaṁ cittaṁ nikkhipitvā imesaṁyeva āyasmantānaṁ cittassa vasena vattāmi.	7	
PA_mn_31:7.10	Nānā hi kho no, bhante, kāyā ekañca pana maññe cittan”ti.	7	
PA_mn_31:7.11	Āyasmāpi kho nandiyo …pe…	7	
