segmentnr	original	folio	analyzed
PA_mn_8:0.1	Majjhima Nikāya 8	0	
PA_mn_8:0.2	Sallekhasutta	0	
PA_mn_8:1.1	Evaṁ me sutaṁ—	1	
PA_mn_8:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_8:2.1_0	Atha kho āyasmā mahācundo sāyanhasamayaṁ paṭisallānā vuṭṭhito yena bhagavā tenupasaṅkami;	2	
PA_mn_8:2.1_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā	2	
PA_mn_8:2.1_2	mahācundo bhagavantaṁ etadavoca:	2	
PA_mn_8:3.1	“yā imā, bhante, anekavihitā diṭṭhiyo loke uppajjanti—	3	
PA_mn_8:3.2	attavādapaṭisaṁyuttā vā lokavādapaṭisaṁyuttā vā—	3	
PA_mn_8:3.3	ādimeva nu kho, bhante, bhikkhuno manasikaroto evametāsaṁ diṭṭhīnaṁ pahānaṁ hoti, evametāsaṁ diṭṭhīnaṁ paṭinissaggo hotī”ti?	3	
PA_mn_8:3.4	“Yā imā, cunda, anekavihitā diṭṭhiyo loke uppajjanti—	3	
PA_mn_8:3.5	attavādapaṭisaṁyuttā vā lokavādapaṭisaṁyuttā vā—	3	
PA_mn_8:3.6_0	yattha cetā diṭṭhiyo uppajjanti yattha ca anusenti yattha ca samudācaranti taṁ ‘netaṁ	3	
PA_mn_8:3.6_1	mama, nesohamasmi, na me so attā’ti—evametaṁ yathābhūtaṁ sammappaññā passato evametāsaṁ	3	
PA_mn_8:3.6_2	diṭṭhīnaṁ pahānaṁ hoti, evametāsaṁ diṭṭhīnaṁ paṭinissaggo hoti.	3	
PA_mn_8:4.1_0	Ṭhānaṁ kho panetaṁ, cunda, vijjati yaṁ idhekacco bhikkhu vivicceva kāmehi vivicca	4	
PA_mn_8:4.1_1	akusalehi dhammehi savitakkaṁ savicāraṁ vivekajaṁ pītisukhaṁ paṭhamaṁ jhānaṁ upasampajja vihareyya.	4	
PA_mn_8:4.2	Tassa evamassa:	4	
PA_mn_8:4.3	‘sallekhena viharāmī’ti.	4	
PA_mn_8:4.4	Na kho panete, cunda, ariyassa vinaye sallekhā vuccanti.	4	
PA_mn_8:4.5	Diṭṭhadhammasukhavihārā ete ariyassa vinaye vuccanti.	4	
PA_mn_8:5.1_0	Ṭhānaṁ kho panetaṁ, cunda, vijjati yaṁ idhekacco bhikkhu vitakkavicārānaṁ vūpasamā	5	
PA_mn_8:5.1_1	ajjhattaṁ sampasādanaṁ cetaso ekodibhāvaṁ avitakkaṁ avicāraṁ samādhijaṁ pītisukhaṁ	5	
PA_mn_8:5.1_2	dutiyaṁ jhānaṁ upasampajja vihareyya.	5	
PA_mn_8:5.2	Tassa evamassa:	5	
PA_mn_8:5.3	‘sallekhena viharāmī’ti.	5	
PA_mn_8:5.4	Na kho panete, cunda, ariyassa vinaye sallekhā vuccanti.	5	
PA_mn_8:5.5	Diṭṭhadhammasukhavihārā ete ariyassa vinaye vuccanti.	5	
PA_mn_8:6.1_0	Ṭhānaṁ kho panetaṁ, cunda, vijjati yaṁ idhekacco bhikkhu pītiyā ca virāgā upekkhako	6	
PA_mn_8:6.1_1	ca vihareyya, sato ca sampajāno sukhañca kāyena paṭisaṁvedeyya, yaṁ taṁ ariyā ācikkhanti:	6	
PA_mn_8:6.1_2	‘upekkhako satimā sukhavihārī’ti tatiyaṁ jhānaṁ upasampajja vihareyya.	6	
PA_mn_8:6.2	Tassa evamassa:	6	
PA_mn_8:6.3	‘sallekhena viharāmī’ti.	6	
PA_mn_8:6.4	Na kho panete, cunda, ariyassa vinaye sallekhā vuccanti.	6	
PA_mn_8:6.5	Diṭṭhadhammasukhavihārā ete ariyassa vinaye vuccanti.	6	
PA_mn_8:7.1_0	Ṭhānaṁ kho panetaṁ, cunda, vijjati yaṁ idhekacco bhikkhu sukhassa ca pahānā dukkhassa	7	
PA_mn_8:7.1_1	ca pahānā pubbeva somanassadomanassānaṁ atthaṅgamā adukkhamasukhaṁ upekkhāsatipārisuddhiṁ	7	
PA_mn_8:7.1_2	catutthaṁ jhānaṁ upasampajja vihareyya.	7	
PA_mn_8:7.2	Tassa evamassa:	7	
PA_mn_8:7.3	‘sallekhena viharāmī’ti.	7	
PA_mn_8:7.4	Na kho panete, cunda, ariyassa vinaye sallekhā vuccanti.	7	
PA_mn_8:7.5	Diṭṭhadhammasukhavihārā ete ariyassa vinaye vuccanti.	7	
PA_mn_8:8.1_0	Ṭhānaṁ kho panetaṁ, cunda, vijjati yaṁ idhekacco bhikkhu sabbaso rūpasaññānaṁ samatikkamā,	8	
PA_mn_8:8.1_1	paṭighasaññānaṁ atthaṅgamā, nānattasaññānaṁ amanasikārā, ‘ananto ākāso’ti ākāsānañcāyatanaṁ	8	
PA_mn_8:8.1_2	upasampajja vihareyya.	8	
PA_mn_8:8.2	Tassa evamassa:	8	
PA_mn_8:8.3	‘sallekhena viharāmī’ti.	8	
PA_mn_8:8.4	Na kho panete, cunda, ariyassa vinaye sallekhā vuccanti.	8	
PA_mn_8:8.5	Santā ete vihārā ariyassa vinaye vuccanti.	8	
