segmentnr	original	folio	analyzed
PA_pv_37:0.1	Petavatthu	0	
PA_pv_37:0.2	Mahāvagga	0	
PA_pv_37:0.3	2. Serīsakapetavatthu	0	
PA_pv_37:1.1	“Suṇotha yakkhassa vāṇijāna ca,	1	
PA_pv_37:1.2	Samāgamo yattha tadā ahosi;	1	
PA_pv_37:1.3	Yathā kathaṁ itaritarena cāpi,	1	
PA_pv_37:1.4	Subhāsitaṁ tañca suṇātha sabbe.	1	
PA_pv_37:2.1	Yo so ahu rājā pāyāsi nāma,	2	
PA_pv_37:2.2	Bhummānaṁ sahabyagato yasassī;	2	
PA_pv_37:2.3	So modamānova sake vimāne,	2	
PA_pv_37:2.4	Amānuso mānuse ajjhabhāsī”ti.	2	
PA_pv_37:3.1	“Vaṅke araññe amanussaṭṭhāne,	3	
PA_pv_37:3.2	Kantāre appodake appabhakkhe;	3	
PA_pv_37:3.3	Suduggame vaṇṇupathassa majjhe,	3	
PA_pv_37:3.4	Vaṅkambhayā naṭṭhamanā manussā.	3	
PA_pv_37:4.1	Nayidha phalā mūlamayā ca santi,	4	
PA_pv_37:4.2	Upādānaṁ natthi kutodha bhakkho;	4	
PA_pv_37:4.3	Aññatra paṁsūhi ca vālukāhi ca,	4	
PA_pv_37:4.4	Tatāhi uṇhāhi ca dāruṇāhi ca.	4	
PA_pv_37:5.1	Ujjaṅgalaṁ tattamivaṁ kapālaṁ,	5	
PA_pv_37:5.2	Anāyasaṁ paralokena tulyaṁ;	5	
PA_pv_37:5.3	Luddānamāvāsamidaṁ purāṇaṁ,	5	
PA_pv_37:5.4	Bhūmippadeso abhisattarūpo.	5	
PA_pv_37:6.1	Atha tumhe kena vaṇṇena,	6	
PA_pv_37:6.2	Kimāsamānā imaṁ padesaṁ hi;	6	
PA_pv_37:6.3	Anupaviṭṭhā sahasā samacca,	6	
PA_pv_37:6.4	Lobhā bhayā atha vā sampamūḷhā”ti.	6	
PA_pv_37:7.1	“Magadhesu aṅgesu ca satthavāhā,	7	
PA_pv_37:7.2	Āropayitvā paṇiyaṁ puthuttaṁ;	7	
PA_pv_37:7.3	Te yāmase sindhusovīrabhūmiṁ,	7	
PA_pv_37:7.4	Dhanatthikā uddayaṁ patthayānā.	7	
PA_pv_37:8.1	Divā pipāsaṁ nadhivāsayantā,	8	
PA_pv_37:8.2	Yoggānukampañca samekkhamānā;	8	
PA_pv_37:8.3	Etena vegena āyāma sabbe,	8	
PA_pv_37:8.4	Rattiṁ maggaṁ paṭipannā vikāle.	8	
PA_pv_37:9.1	Te duppayātā aparaddhamaggā,	9	
PA_pv_37:9.2	Andhākulā vippanaṭṭhā araññe;	9	
PA_pv_37:9.3	Suduggame vaṇṇupathassa majjhe,	9	
PA_pv_37:9.4	Disaṁ na jānāma pamūḷhacittā.	9	
PA_pv_37:10.1	Idañca disvāna adiṭṭhapubbaṁ,	10	
PA_pv_37:10.2	Vimānaseṭṭhañca tavañca yakkha;	10	
PA_pv_37:10.3	Tatuttariṁ jīvitamāsamānā,	10	
PA_pv_37:10.4	Disvā patītā sumanā udaggā”ti.	10	
PA_pv_37:11.1	“Pāraṁ samuddassa imañca vaṇṇuṁ,	11	
PA_pv_37:11.2	Vettācaraṁ saṅkupathañca maggaṁ;	11	
PA_pv_37:11.3	Nadiyo pana pabbatānañca duggā,	11	
PA_pv_37:11.4	Puthuddisā gacchatha bhogahetu.	11	
PA_pv_37:12.1	Pakkhandiyāna vijitaṁ paresaṁ,	12	
PA_pv_37:12.2	Verajjake mānuse pekkhamānā;	12	
PA_pv_37:12.3	Yaṁ vo sutaṁ vā atha vāpi diṭṭhaṁ,	12	
PA_pv_37:12.4	Accherakaṁ taṁ vo suṇoma tātā”ti.	12	
PA_pv_37:13.1	“Itopi accherataraṁ kumāra,	13	
PA_pv_37:13.2	Na no sutaṁ vā atha vāpi diṭṭhaṁ;	13	
PA_pv_37:13.3	Atītamānussakameva sabbaṁ,	13	
PA_pv_37:13.4	Disvā na tappāma anomavaṇṇaṁ.	13	
PA_pv_37:14.1	Vehāyasaṁ pokkharañño savanti,	14	
PA_pv_37:14.2	Pahūtamalyā bahupuṇḍarīkā;	14	
PA_pv_37:14.3	Dumā cime niccaphalūpapannā,	14	
PA_pv_37:14.4	Atīva gandhā surabhiṁ pavāyanti.	14	
PA_pv_37:15.1	Veḷūriyathambhā satamussitāse,	15	
PA_pv_37:15.2	Silāpavāḷassa ca āyataṁsā;	15	
PA_pv_37:15.3	Masāragallā sahalohitaṅgā,	15	
PA_pv_37:15.4	Thambhā ime jotirasāmayāse.	15	
PA_pv_37:16.1	Sahassathambhaṁ atulānubhāvaṁ,	16	
PA_pv_37:16.2	Tesūpari sādhumidaṁ vimānaṁ;	16	
PA_pv_37:16.3	Ratanantaraṁ kañcanavedimissaṁ,	16	
PA_pv_37:16.4	Tapanīyapaṭṭehi ca sādhuchannaṁ.	16	
PA_pv_37:17.1	Jambonaduttattamidaṁ sumaṭṭho,	17	
PA_pv_37:17.2	Pāsādasopānaphalūpapanno;	17	
PA_pv_37:17.3	Daḷho ca vaggu ca susaṅgato ca,	17	
PA_pv_37:17.4	Atīva nijjhānakhamo manuñño.	17	
PA_pv_37:18.1	Ratanantarasmiṁ bahuannapānaṁ,	18	
PA_pv_37:18.2	Parivārito accharāsaṅgaṇena;	18	
PA_pv_37:18.3	Murajaālambaratūriyaghuṭṭho,	18	
PA_pv_37:18.4	Abhivanditosi thutivandanāya.	18	
PA_pv_37:19.1	So modasi nārigaṇappabodhano,	19	
PA_pv_37:19.2	Vimānapāsādavare manorame;	19	
PA_pv_37:19.3	Acintiyo sabbaguṇūpapanno,	19	
PA_pv_37:19.4	Rājā yathā vessavaṇo naḷinyā.	19	
PA_pv_37:20.1	Devo nu āsi udavāsi yakkho,	20	
PA_pv_37:20.2	Udāhu devindo manussabhūto;	20	
PA_pv_37:20.3	Pucchanti taṁ vāṇijā satthavāhā,	20	
PA_pv_37:20.4	Ācikkha ko nāma tuvaṁsi yakkho”ti.	20	
PA_pv_37:21.1	“Serīsako nāma ahamhi yakkho,	21	
PA_pv_37:21.2	Kantāriyo vaṇṇupathamhi gutto;	21	
PA_pv_37:21.3	Imaṁ padesaṁ abhipālayāmi,	21	
PA_pv_37:21.4	Vacanakaro vessavaṇassa rañño”ti.	21	
PA_pv_37:22.1	“Adhiccaladdhaṁ pariṇāmajaṁ te,	22	
PA_pv_37:22.2	Sayaṅkataṁ udāhu devehi dinnaṁ;	22	
PA_pv_37:22.3	Pucchanti taṁ vāṇijā satthavāhā,	22	
PA_pv_37:22.4	Kathaṁ tayā laddhamidaṁ manuññan”ti.	22	
PA_pv_37:23.1	“Nādhiccaladdhaṁ na pariṇāmajaṁ me,	23	
PA_pv_37:23.2	Na sayaṅkataṁ na hi devehi dinnaṁ;	23	
PA_pv_37:23.3	Sakehi kammehi apāpakehi,	23	
PA_pv_37:23.4	Puññehi me laddhamidaṁ manuññan”ti.	23	
PA_pv_37:24.1	“Kiṁ te vataṁ kiṁ pana brahmacariyaṁ,	24	
PA_pv_37:24.2	Kissa suciṇṇassa ayaṁ vipāko;	24	
PA_pv_37:24.3	Pucchanti taṁ vāṇijā satthavāhā,	24	
PA_pv_37:24.4	Kathaṁ tayā laddhamidaṁ vimānan”ti.	24	
