segmentnr	original	folio	analyzed
PA_mn_148:0.1	Majjhima Nikāya 148	0	
PA_mn_148:0.2	Chachakkasutta	0	
PA_mn_148:1.1	Evaṁ me sutaṁ—	1	
PA_mn_148:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_148:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_148:1.4	“bhikkhavo”ti.	1	
PA_mn_148:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_148:1.6	Bhagavā etadavoca:	1	
PA_mn_148:2.1	“dhammaṁ vo, bhikkhave, desessāmi ādikalyāṇaṁ majjhekalyāṇaṁ pariyosānakalyāṇaṁ sātthaṁ sabyañjanaṁ, kevalaparipuṇṇaṁ parisuddhaṁ brahmacariyaṁ pakāsessāmi, yadidaṁ—	2	
PA_mn_148:2.2	cha chakkāni.	2	
PA_mn_148:2.3	Taṁ suṇātha, sādhukaṁ manasi karotha, bhāsissāmī”ti.	2	
PA_mn_148:2.4	“Evaṁ, bhante”ti kho te bhikkhū bhagavato paccassosuṁ.	2	
PA_mn_148:2.5	Bhagavā etadavoca:	2	
PA_mn_148:3.1	“Cha ajjhattikāni āyatanāni veditabbāni, cha bāhirāni āyatanāni veditabbāni, cha viññāṇakāyā veditabbā, cha phassakāyā veditabbā, cha vedanākāyā veditabbā, cha taṇhākāyā veditabbā.	3	
PA_mn_148:4.1	‘Cha ajjhattikāni āyatanāni veditabbānī’ti—	4	
PA_mn_148:4.2	iti kho panetaṁ vuttaṁ. Kiñcetaṁ paṭicca vuttaṁ?	4	
PA_mn_148:4.3	Cakkhāyatanaṁ, sotāyatanaṁ, ghānāyatanaṁ, jivhāyatanaṁ, kāyāyatanaṁ, manāyatanaṁ.	4	
PA_mn_148:4.4	‘Cha ajjhattikāni āyatanāni veditabbānī’ti—	4	
PA_mn_148:4.5	iti yaṁ taṁ vuttaṁ, idametaṁ paṭicca vuttaṁ.	4	
PA_mn_148:4.6	Idaṁ paṭhamaṁ chakkaṁ.	4	
PA_mn_148:5.1	‘Cha bāhirāni āyatanāni veditabbānī’ti—	5	
PA_mn_148:5.2	iti kho panetaṁ vuttaṁ. Kiñcetaṁ paṭicca vuttaṁ?	5	
PA_mn_148:5.3	Rūpāyatanaṁ, saddāyatanaṁ, gandhāyatanaṁ, rasāyatanaṁ, phoṭṭhabbāyatanaṁ, dhammāyatanaṁ.	5	
PA_mn_148:5.4	‘Cha bāhirāni āyatanāni veditabbānī’ti—	5	
PA_mn_148:5.5	iti yaṁ taṁ vuttaṁ, idametaṁ paṭicca vuttaṁ.	5	
PA_mn_148:5.6	Idaṁ dutiyaṁ chakkaṁ.	5	
PA_mn_148:6.1	‘Cha viññāṇakāyā veditabbā’ti—	6	
PA_mn_148:6.2	iti kho panetaṁ vuttaṁ. Kiñcetaṁ paṭicca vuttaṁ?	6	
PA_mn_148:6.3	Cakkhuñca paṭicca rūpe ca uppajjati cakkhuviññāṇaṁ,	6	
PA_mn_148:6.4	sotañca paṭicca sadde ca uppajjati sotaviññāṇaṁ,	6	
PA_mn_148:6.5	ghānañca paṭicca gandhe ca uppajjati ghānaviññāṇaṁ,	6	
PA_mn_148:6.6	jivhañca paṭicca rase ca uppajjati jivhāviññāṇaṁ,	6	
PA_mn_148:6.7	kāyañca paṭicca phoṭṭhabbe ca uppajjati kāyaviññāṇaṁ,	6	
PA_mn_148:6.8	manañca paṭicca dhamme ca uppajjati manoviññāṇaṁ.	6	
PA_mn_148:6.9	‘Cha viññāṇakāyā veditabbā’ti—	6	
PA_mn_148:6.10	iti yaṁ taṁ vuttaṁ, idametaṁ paṭicca vuttaṁ.	6	
PA_mn_148:6.11	Idaṁ tatiyaṁ chakkaṁ.	6	
PA_mn_148:7.1	‘Cha phassakāyā veditabbā’ti—	7	
PA_mn_148:7.2	iti kho panetaṁ vuttaṁ. Kiñcetaṁ paṭicca vuttaṁ?	7	
PA_mn_148:7.3	Cakkhuñca paṭicca rūpe ca uppajjati cakkhuviññāṇaṁ, tiṇṇaṁ saṅgati phasso;	7	
PA_mn_148:7.4	sotañca paṭicca sadde ca uppajjati sotaviññāṇaṁ, tiṇṇaṁ saṅgati phasso;	7	
PA_mn_148:7.5	ghānañca paṭicca gandhe ca uppajjati ghānaviññāṇaṁ, tiṇṇaṁ saṅgati phasso;	7	
PA_mn_148:7.6	jivhañca paṭicca rase ca uppajjati jivhāviññāṇaṁ, tiṇṇaṁ saṅgati phasso;	7	
PA_mn_148:7.7	kāyañca paṭicca phoṭṭhabbe ca uppajjati kāyaviññāṇaṁ, tiṇṇaṁ saṅgati phasso;	7	
PA_mn_148:7.8	manañca paṭicca dhamme ca uppajjati manoviññāṇaṁ, tiṇṇaṁ saṅgati phasso.	7	
PA_mn_148:7.9	‘Cha phassakāyā veditabbā’ti—	7	
PA_mn_148:7.10	iti yaṁ taṁ vuttaṁ, idametaṁ paṭicca vuttaṁ.	7	
PA_mn_148:7.11	Idaṁ catutthaṁ chakkaṁ.	7	
PA_mn_148:8.1	‘Cha vedanākāyā veditabbā’ti—	8	
PA_mn_148:8.2	iti kho panetaṁ vuttaṁ. Kiñcetaṁ paṭicca vuttaṁ?	8	
PA_mn_148:8.3	Cakkhuñca paṭicca rūpe ca uppajjati cakkhuviññāṇaṁ, tiṇṇaṁ saṅgati phasso, phassapaccayā vedanā;	8	
PA_mn_148:8.4	sotañca paṭicca sadde ca uppajjati sotaviññāṇaṁ, tiṇṇaṁ saṅgati phasso, phassapaccayā vedanā;	8	
PA_mn_148:8.5	ghānañca paṭicca gandhe ca uppajjati ghānaviññāṇaṁ, tiṇṇaṁ saṅgati phasso, phassapaccayā vedanā;	8	
PA_mn_148:8.6	jivhañca paṭicca rase ca uppajjati jivhāviññāṇaṁ, tiṇṇaṁ saṅgati phasso, phassapaccayā vedanā;	8	
PA_mn_148:8.7	kāyañca paṭicca phoṭṭhabbe ca uppajjati kāyaviññāṇaṁ, tiṇṇaṁ saṅgati phasso, phassapaccayā vedanā;	8	
PA_mn_148:8.8	manañca paṭicca dhamme ca uppajjati manoviññāṇaṁ, tiṇṇaṁ saṅgati phasso, phassapaccayā vedanā.	8	
PA_mn_148:8.9	‘Cha vedanākāyā veditabbā’ti—	8	
PA_mn_148:8.10	iti yaṁ taṁ vuttaṁ, idametaṁ paṭicca vuttaṁ.	8	
PA_mn_148:8.11	Idaṁ pañcamaṁ chakkaṁ.	8	
PA_mn_148:9.1	‘Cha taṇhākāyā veditabbā’ti—	9	
