segmentnr	original	folio	analyzed
PA_thag_8.1:0.1	Theragāthā 8.1	0	
PA_thag_8.1:0.2	Aṭṭhakanipāta	0	
PA_thag_8.1:0.3	Paṭhamavagga	0	
PA_thag_8.1:0.4	Mahākaccāyanattheragāthā	0	
PA_thag_8.1:1.1	“Kammaṁ bahukaṁ na kāraye,	1	
PA_thag_8.1:1.2	Parivajjeyya janaṁ na uyyame;	1	
PA_thag_8.1:1.3	So ussukko rasānugiddho,	1	
PA_thag_8.1:1.4	Atthaṁ riñcati yo sukhādhivāho.	1	
PA_thag_8.1:2.1	Paṅkoti hi naṁ avedayuṁ,	2	
PA_thag_8.1:2.2	Yāyaṁ vandanapūjanā kulesu;	2	
PA_thag_8.1:2.3	Sukhumaṁ sallaṁ durubbahaṁ,	2	
PA_thag_8.1:2.4	Sakkāro kāpurisena dujjaho.	2	
PA_thag_8.1:3.1	Na parassupanidhāya,	3	
PA_thag_8.1:3.2	kammaṁ maccassa pāpakaṁ;	3	
PA_thag_8.1:3.3	Attanā taṁ na seveyya,	3	
PA_thag_8.1:3.4	kammabandhū hi mātiyā.	3	
PA_thag_8.1:4.1	Na pare vacanā coro,	4	
PA_thag_8.1:4.2	na pare vacanā muni;	4	
PA_thag_8.1:4.3	Attā ca naṁ yathāvedi,	4	
PA_thag_8.1:4.4	devāpi naṁ tathā vidū.	4	
PA_thag_8.1:5.1	Pare ca na vijānanti,	5	
PA_thag_8.1:5.2	mayamettha yamāmase;	5	
PA_thag_8.1:5.3	Ye ca tattha vijānanti,	5	
PA_thag_8.1:5.4	tato sammanti medhagā.	5	
PA_thag_8.1:6.1	Jīvate vāpi sappañño,	6	
PA_thag_8.1:6.2	api vittaparikkhayo;	6	
PA_thag_8.1:6.3	Paññāya ca alābhena,	6	
PA_thag_8.1:6.4	vittavāpi na jīvati.	6	
PA_thag_8.1:7.1	Sabbaṁ suṇāti sotena,	7	
PA_thag_8.1:7.2	sabbaṁ passati cakkhunā;	7	
PA_thag_8.1:7.3	Na ca diṭṭhaṁ sutaṁ dhīro,	7	
PA_thag_8.1:7.4	sabbaṁ ujjhitumarahati.	7	
PA_thag_8.1:8.1	Cakkhumāssa yathā andho,	8	
PA_thag_8.1:8.2	sotavā badhiro yathā;	8	
PA_thag_8.1:8.3	Paññavāssa yathā mūgo,	8	
PA_thag_8.1:8.4	balavā dubbaloriva;	8	
PA_thag_8.1:8.5	Atha atthe samuppanne,	8	
PA_thag_8.1:8.6	sayetha matasāyikan”ti.	8	
PA_thag_8.1:8.7	… Mahākaccāyano thero ….	8	
