segmentnr	original	folio	analyzed
PA_ne_10:0.1	Netti	0	
PA_ne_10:0.2	Paṭiniddesavāra	0	
PA_ne_10:0.3	Vibhaṅga 7	0	
PA_ne_10:0.4	Āvaṭṭahāravibhaṅga	0	
PA_ne_10:1.1	Tattha katamo āvaṭṭo hāro?	1	
PA_ne_10:1.2	“Ekamhi padaṭṭhāne”ti ayaṁ.	1	
PA_ne_10:2.1	“Ārambhatha nikkamatha,	2	
PA_ne_10:2.2	Yuñjatha buddhasāsane;	2	
PA_ne_10:2.3	Dhunātha maccuno senaṁ,	2	
PA_ne_10:2.4	Naḷāgāraṁva kuñjaro”ti.	2	
PA_ne_10:3.1	“Ārambhatha nikkamathā”ti vīriyassa padaṭṭhānaṁ.	3	
PA_ne_10:3.2	“Yuñjatha buddhasāsane”ti samādhissa padaṭṭhānaṁ.	3	
PA_ne_10:3.3	“Dhunātha maccuno senaṁ, naḷāgāraṁva kuñjaro”ti paññāya padaṭṭhānaṁ.	3	
PA_ne_10:3.4	“Ārambhatha nikkamathā”ti vīriyindriyassa padaṭṭhānaṁ.	3	
PA_ne_10:3.5	“Yuñjatha buddhasāsane”ti samādhindriyassa padaṭṭhānaṁ.	3	
PA_ne_10:3.6	“Dhunātha maccuno senaṁ, naḷāgāraṁva kuñjaro”ti paññindriyassa padaṭṭhānaṁ.	3	
PA_ne_10:3.7	Imāni padaṭṭhānāni desanā.	3	
PA_ne_10:4.1	Ayuñjantānaṁ vā sattānaṁ yoge, yuñjantānaṁ vā ārambho.	4	
PA_ne_10:5.1	Tattha ye na yuñjanti, te pamādamūlakā na yuñjanti.	5	
PA_ne_10:5.2	So pamādo duvidho taṇhāmūlako avijjāmūlako ca.	5	
PA_ne_10:5.3	Tattha avijjāmūlako yena aññāṇena nivuto ñeyyaṭṭhānaṁ nappajānāti pañcakkhandhā uppādavayadhammāti, ayaṁ avijjāmūlako.	5	
PA_ne_10:5.4_0	Yo taṇhāmūlako, so tividho anuppannānaṁ bhogānaṁ uppādāya pariyesanto pamādaṁ āpajjati,	5	
PA_ne_10:5.4_1	uppannānaṁ bhogānaṁ ārakkhanimittaṁ paribhoganimittañca pamādaṁ āpajjati ayaṁ loke	5	
PA_ne_10:5.4_2	catubbidho pamādo ekavidho avijjāya tividho taṇhāya.	5	
PA_ne_10:5.5	Tattha avijjāya nāmakāyo padaṭṭhānaṁ.	5	
PA_ne_10:5.6	Taṇhāya rūpakāyo padaṭṭhānaṁ.	5	
PA_ne_10:5.7	Taṁ kissa hetu, rūpīsu bhavesu ajjhosānaṁ, arūpīsu sammoho?	5	
PA_ne_10:5.8	Tattha rūpakāyo rūpakkhandho nāmakāyo cattāro arūpino khandhā.	5	
PA_ne_10:5.9	Ime pañcakkhandhā katamena upādānena saupādānā, taṇhāya ca avijjāya ca?	5	
PA_ne_10:5.10	Tattha taṇhā dve upādānāni kāmupādānañca sīlabbatupādānañca.	5	
PA_ne_10:5.11	Avijjā dve upādānāni diṭṭhupādānañca attavādupādānañca.	5	
PA_ne_10:5.12	Imehi catūhi upādānehi ye saupādānā khandhā, idaṁ dukkhaṁ.	5	
PA_ne_10:5.13	Cattāri upādānāni, ayaṁ samudayo.	5	
PA_ne_10:5.14	Pañcakkhandhā dukkhaṁ.	5	
PA_ne_10:5.15	Tesaṁ bhagavā pariññāya pahānāya ca dhammaṁ deseti dukkhassa pariññāya samudayassa pahānāya.	5	
PA_ne_10:6.1_0	Tattha yo tividho taṇhāmūlako pamādo anuppannānaṁ bhogānaṁ uppādāya pariyesati, uppannānaṁ	6	
PA_ne_10:6.1_1	bhogānaṁ ārakkhaṇañca karoti paribhoganimittañca, tassa sampaṭivedhena rakkhaṇā paṭisaṁharaṇā, ayaṁ samatho.	6	
PA_ne_10:7.1	So kathaṁ bhavati?	7	
PA_ne_10:7.2	Yadā jānāti kāmānaṁ assādañca assādato ādīnavañca ādīnavato nissaraṇañca nissaraṇato okārañca saṅkilesañca vodānañca nekkhamme ca ānisaṁsaṁ.	7	
PA_ne_10:7.3	Tattha yā vīmaṁsā upaparikkhā ayaṁ vipassanā.	7	
PA_ne_10:7.4	Ime dve dhammā bhāvanāpāripūriṁ gacchanti samatho ca vipassanā ca.	7	
PA_ne_10:7.5	Imesu dvīsu dhammesu bhāviyamānesu dve dhammā pahīyanti taṇhā ca avijjā ca, imesu dvīsu dhammesu pahīnesu cattāri upādānāni nirujjhanti.	7	
PA_ne_10:7.6	Upādānanirodhā bhavanirodho, bhavanirodhā jātinirodho, jātinirodhā jarāmaraṇaṁ sokaparidevadukkhadomanassupāyāsā nirujjhanti.	7	
PA_ne_10:7.7	Evametassa kevalassa dukkhakkhandhassa nirodho hoti.	7	
PA_ne_10:7.8	Iti purimakāni ca dve saccāni dukkhaṁ samudayo ca, samatho ca vipassanā ca maggo.	7	
PA_ne_10:7.9	Bhavanirodho nibbānaṁ imāni cattāri saccāni.	7	
PA_ne_10:7.10	Tenāha bhagavā “ārambhatha nikkamathā”ti.	7	
PA_ne_10:8.1	“Yathāpi mūle anupaddave daḷhe,	8	
PA_ne_10:8.2	Chinnopi rukkho punareva rūhati;	8	
PA_ne_10:8.3	Evampi taṇhānusaye anūhate,	8	
PA_ne_10:8.4	Nibbattatī dukkhamidaṁ punappunaṁ”.	8	
PA_ne_10:9.1	Ayaṁ taṇhānusayo.	9	
PA_ne_10:9.2	Katamassā taṇhāya?	9	
PA_ne_10:9.3	Bhavataṇhāya.	9	
PA_ne_10:9.4	Yo etassa dhammassa paccayo ayaṁ avijjā.	9	
PA_ne_10:9.5	Avijjāpaccayā hi bhavataṇhā.	9	
PA_ne_10:9.6	Ime dve kilesā taṇhā ca avijjā ca.	9	
PA_ne_10:9.7	Tāni cattāri upādānāni tehi catūhi upādānehi ye saupādānā khandhā, idaṁ dukkhaṁ.	9	
PA_ne_10:9.8	Cattāri upādānāni ayaṁ samudayo.	9	
PA_ne_10:9.9	Pañcakkhandhā dukkhaṁ.	9	
PA_ne_10:9.10	Tesaṁ bhagavā pariññāya ca pahānāya ca dhammaṁ deseti dukkhassa pariññāya samudayassa pahānāya.	9	
PA_ne_10:10.1	Yena taṇhānusayaṁ samūhanati, ayaṁ samatho.	10	
PA_ne_10:10.2	Yena taṇhānusayassa paccayaṁ avijjaṁ vārayati, ayaṁ vipassanā.	10	
PA_ne_10:10.3	Ime dve dhammā bhāvanāpāripūriṁ gacchanti samatho ca vipassanā ca.	10	
PA_ne_10:10.4	Tattha samathassa phalaṁ rāgavirāgā cetovimutti, vipassanāya phalaṁ avijjāvirāgā paññāvimutti.	10	
PA_ne_10:10.5	Iti purimakāni ca dve saccāni dukkhaṁ samudayo ca, samatho vipassanā ca maggo, dve ca vimuttiyo nirodho.	10	
PA_ne_10:10.6	Imāni cattāri saccāni.	10	
PA_ne_10:10.7	Tenāha bhagavā “yathāpi mūle”ti.	10	
PA_ne_10:11.1	“Sabbapāpassa akaraṇaṁ,	11	
PA_ne_10:11.2	kusalassa upasampadā;	11	
PA_ne_10:11.3	Sacittapariyodāpanaṁ,	11	
PA_ne_10:11.4	etaṁ buddhāna sāsanan”ti.	11	
PA_ne_10:12.1_0	Sabbapāpaṁ nāma tīṇi duccaritāni kāyaduccaritaṁ vacīduccaritaṁ manoduccaritaṁ, te	12	
PA_ne_10:12.1_1	dasa akusalakammapathā pāṇātipāto adinnādānaṁ kāmesumicchācāro musāvādo pisuṇā vācā	12	
PA_ne_10:12.1_2	pharusā vācā samphappalāpo abhijjhā byāpādo micchādiṭṭhi, tāni dve kammāni cetanā cetasikañca.	12	
PA_ne_10:12.2	Tattha yo ca pāṇātipāto yā ca pisuṇā vācā yā ca pharusā vācā, idaṁ dosasamuṭṭhānaṁ.	12	
PA_ne_10:12.3	Yañca adinnādānaṁ yo ca kāmesumicchācāro yo ca musāvādo, idaṁ lobhasamuṭṭhānaṁ, yo samphappalāpo, idaṁ mohasamuṭṭhānaṁ.	12	
PA_ne_10:12.4	Imāni satta kāraṇāni cetanākammaṁ.	12	
PA_ne_10:12.5	Yā abhijjhā, ayaṁ lobho akusalamūlaṁ.	12	
PA_ne_10:12.6	Yo byāpādo, ayaṁ doso akusalamūlaṁ.	12	
PA_ne_10:12.7	Yā micchādiṭṭhi, ayaṁ micchāmaggo.	12	
PA_ne_10:12.8	Imāni tīṇi kāraṇāni cetasikakammaṁ.	12	
PA_ne_10:12.9	Tenāha “cetanākammaṁ cetasikakamman”ti.	12	
PA_ne_10:13.1	Akusalamūlaṁ payogaṁ gacchantaṁ catubbidhaṁ agatiṁ gacchati chandā dosā bhayā mohā.	13	
PA_ne_10:13.2	Tattha yaṁ chandā agatiṁ gacchati, idaṁ lobhasamuṭṭhānaṁ.	13	
PA_ne_10:13.3	Yaṁ dosā agatiṁ gacchati, idaṁ dosasamuṭṭhānaṁ.	13	
PA_ne_10:13.4	Yaṁ bhayā ca mohā ca agatiṁ gacchati, idaṁ mohasamuṭṭhānaṁ.	13	
PA_ne_10:13.5	Tattha lobho asubhāya pahīyati.	13	
PA_ne_10:13.6	Doso mettāya.	13	
PA_ne_10:13.7	Moho paññāya.	13	
PA_ne_10:13.8	Tathā lobho upekkhāya pahīyati.	13	
PA_ne_10:13.9	Doso mettāya ca karuṇāya ca.	13	
PA_ne_10:13.10	Moho muditāya pahānaṁ abbhatthaṁ gacchati.	13	
PA_ne_10:13.11	Tenāha bhagavā “sabbapāpassa akaraṇan”ti.	13	
PA_ne_10:14.1	Sabbapāpaṁ nāma aṭṭha micchattāni micchādiṭṭhi micchāsaṅkappo micchāvācā micchākammanto micchāājīvo micchāvāyāmo micchāsati micchāsamādhi, idaṁ vuccati sabbapāpaṁ.	14	
PA_ne_10:14.2	Imesaṁ aṭṭhannaṁ micchattānaṁ yā akiriyā akaraṇaṁ anajjhācāro, idaṁ vuccati sabbapāpassa akaraṇaṁ.	14	
PA_ne_10:15.1	Aṭṭhasu micchattesu pahīnesu aṭṭha sammattāni sampajjanti.	15	
PA_ne_10:15.2	Aṭṭhannaṁ sammattānaṁ yā kiriyā karaṇaṁ sampādanaṁ, ayaṁ vuccati kusalassa upasampadā.	15	
PA_ne_10:15.3	Sacittapariyodāpananti atītassa maggassa bhāvanākiriyaṁ dassayati, citte pariyodāpite pañcakkhandhā pariyodāpitā bhavanti, evañhi bhagavā āha—	15	
PA_ne_10:15.4	“cetovisuddhatthaṁ, bhikkhave, tathāgate brahmacariyaṁ vussatī”ti.	15	
