segmentnr	original	folio	analyzed
PA_mn_112:0.1	Majjhima Nikāya 112	0	
PA_mn_112:0.2	Chabbisodhanasutta	0	
PA_mn_112:1.1	Evaṁ me sutaṁ—	1	
PA_mn_112:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_112:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_112:1.4	“bhikkhavo”ti.	1	
PA_mn_112:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_112:1.6	Bhagavā etadavoca:	1	
PA_mn_112:2.1	“Idha, bhikkhave, bhikkhu aññaṁ byākaroti:	2	
PA_mn_112:2.2	‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmī’ti.	2	
PA_mn_112:3.1	Tassa, bhikkhave, bhikkhuno bhāsitaṁ neva abhinanditabbaṁ nappaṭikkositabbaṁ.	3	
PA_mn_112:3.2	Anabhinanditvā appaṭikkositvā pañho pucchitabbo:	3	
PA_mn_112:3.3	‘cattārome, āvuso, vohārā tena bhagavatā jānatā passatā arahatā sammāsambuddhena sammadakkhātā.	3	
PA_mn_112:3.4	Katame cattāro?	3	
PA_mn_112:3.5	Diṭṭhe diṭṭhavāditā, sute sutavāditā, mute mutavāditā, viññāte viññātavāditā—	3	
PA_mn_112:3.6	ime kho, āvuso, cattāro vohārā tena bhagavatā jānatā passatā arahatā sammāsambuddhena sammadakkhātā.	3	
PA_mn_112:3.7	Kathaṁ jānato panāyasmato, kathaṁ passato imesu catūsu vohāresu anupādāya āsavehi cittaṁ vimuttan’ti?	3	
PA_mn_112:4.1	Khīṇāsavassa, bhikkhave, bhikkhuno vusitavato katakaraṇīyassa ohitabhārassa anuppattasadatthassa parikkhīṇabhavasaṁyojanassa sammadaññāvimuttassa ayamanudhammo hoti veyyākaraṇāya:	4	
