segmentnr	original	analyzed
PA_pli-tv-bi-vb_as1-7:1.0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bi-vb_as1-7:1.0.2	Bhikkhunivibhaṅga	▁bhikkhu ni vibhaṃg a
PA_pli-tv-bi-vb_as1-7:1.0.3	Adhikaraṇasamatha	▁adhikaraṇ asam atha
PA_pli-tv-bi-vb_as1-7:1.1.1	Ime kho panāyyāyo satta adhikaraṇasamathā dhammā uddesaṁ āgacchanti.	▁ime ▁kho ▁panā yy ā yo ▁satta ▁adhikaraṇ asam a thā ▁dhammā ▁uddes aṃ ▁āgacchant i
PA_pli-tv-bi-vb_as1-7:1.2.1	Uppannuppannānaṁ adhikaraṇānaṁ samathāya vūpasamāya	▁uppann u ppann ānaṃ ▁adhikaraṇ ānaṃ ▁samath āya ▁vūpasam āya
PA_pli-tv-bi-vb_as1-7:1.2.2	sammukhāvinayo dātabbo,	▁sammukhā vinay o ▁dātabb o
PA_pli-tv-bi-vb_as1-7:2.1.1	sativinayo dātabbo,	▁sati vinay o ▁dātabb o
PA_pli-tv-bi-vb_as1-7:3.1.1	amūḷhavinayo dātabbo,	▁a mūḷh avinay o ▁dātabb o
PA_pli-tv-bi-vb_as1-7:4.1.1	paṭiññāya kāretabbaṁ,	▁paṭiññā ya ▁ kār etabbaṃ
PA_pli-tv-bi-vb_as1-7:5.1.1	yebhuyyasikā,	▁yebhuyy as ikā
PA_pli-tv-bi-vb_as1-7:6.1.1	tassapāpiyasikā,	▁tassa pāp iy as ikā
PA_pli-tv-bi-vb_as1-7:7.1.1	tiṇavatthārakoti.	▁tiṇ avatth ā ra k oti
PA_pli-tv-bi-vb_as1-7:7.2.1	Uddiṭṭhā kho, ayyāyo, satta adhikaraṇasamathā dhammā.	▁ud diṭṭh ā ▁kho ▁ayyā yo ▁satta ▁adhikaraṇ asam a thā ▁dhammā
PA_pli-tv-bi-vb_as1-7:7.2.2	Tatthāyyāyo pucchāmi—	▁tatth ā yy ā yo ▁pucch āmi
PA_pli-tv-bi-vb_as1-7:7.2.3	“kaccittha parisuddhā”?	▁kacci ttha ▁parisuddh ā
PA_pli-tv-bi-vb_as1-7:7.2.4	Dutiyampi pucchāmi—	▁dutiy ampi ▁pucch āmi
PA_pli-tv-bi-vb_as1-7:7.2.5	“kaccittha parisuddhā”?	▁kacci ttha ▁parisuddh ā
PA_pli-tv-bi-vb_as1-7:7.2.6	Tatiyampi pucchāmi—	▁tatiy ampi ▁pucch āmi
PA_pli-tv-bi-vb_as1-7:7.2.7	“kaccittha parisuddhā”?	▁kacci ttha ▁parisuddh ā
PA_pli-tv-bi-vb_as1-7:7.2.8	Parisuddhetthāyyāyo, tasmā tuṇhī, evametaṁ dhārayāmīti.	▁parisuddh e tth ā yy ā yo ▁tasmā ▁tuṇhī ▁evamet aṃ ▁ dhāray āmīti
PA_pli-tv-bi-vb_as1-7:7.3.1	Adhikaraṇasamathā niṭṭhitā.	▁adhikaraṇ asam a thā ▁niṭṭhitā
PA_pli-tv-bi-vb_as1-7:7.4.1	Uddiṭṭhaṁ kho, ayyāyo, nidānaṁ.	▁ud diṭṭh aṃ ▁kho ▁ayyā yo ▁ni dānaṃ
PA_pli-tv-bi-vb_as1-7:7.4.2	Uddiṭṭhā aṭṭha pārājikā dhammā.	▁ud diṭṭh ā ▁aṭṭha ▁pārājik ā ▁dhammā
PA_pli-tv-bi-vb_as1-7:7.4.3	Uddiṭṭhā sattarasa saṅghādisesā dhammā.	▁ud diṭṭh ā ▁sattarasa ▁saṃghādises ā ▁dhammā
PA_pli-tv-bi-vb_as1-7:7.4.4	Uddiṭṭhā tiṁsa nissaggiyā pācittiyā dhammā.	▁ud diṭṭh ā ▁tiṃsa ▁nissaggiy ā ▁pācittiy ā ▁dhammā
PA_pli-tv-bi-vb_as1-7:7.4.5	Uddiṭṭhā chasaṭṭhisatā pācittiyā dhammā.	▁ud diṭṭh ā ▁cha saṭṭhi sat ā ▁pācittiy ā ▁dhammā
PA_pli-tv-bi-vb_as1-7:7.4.6	Uddiṭṭhā aṭṭha pāṭidesanīyā dhammā.	▁ud diṭṭh ā ▁aṭṭha ▁pāṭi des anīy ā ▁dhammā
PA_pli-tv-bi-vb_as1-7:7.4.7	Uddiṭṭhā sekhiyā dhammā.	▁ud diṭṭh ā ▁sekh iyā ▁dhammā
PA_pli-tv-bi-vb_as1-7:7.4.8	Uddiṭṭhā satta adhikaraṇasamathā dhammā.	▁ud diṭṭh ā ▁satta ▁adhikaraṇ asam a thā ▁dhammā
PA_pli-tv-bi-vb_as1-7:7.4.9	Ettakaṁ tassa bhagavato suttāgataṁ suttapariyāpannaṁ anvaddhamāsaṁ uddesaṁ āgacchati.	▁ettak aṃ ▁tassa ▁bhagavato ▁sutt ā gat aṃ ▁sutt apariyāpann aṃ ▁an va ddh amā saṃ ▁uddes aṃ ▁āgaccha ti
PA_pli-tv-bi-vb_as1-7:7.4.10	Tattha sabbāheva samaggāhi sammodamānāhi avivadamānāhi sikkhitabbanti.	▁tattha ▁sabbā heva ▁samagg āhi ▁sam mod amānā hi ▁avi va d amānā hi ▁sikkh itabbanti
PA_pli-tv-bi-vb_as1-7:7.4.11	Bhikkhunivibhaṅgo niṭṭhito.	▁bhikkhu ni vibhaṃg o ▁niṭṭhito
PA_pli-tv-bi-vb_as1-7:7.5.1	Pācittiyapāḷi niṭṭhitā.	▁pācittiy a pāḷi ▁niṭṭhitā
