segmentnr	original	folio	analyzed
PA_mn_3:0.1	Majjhima Nikāya 3	0	
PA_mn_3:0.2	Dhammadāyādasutta	0	
PA_mn_3:1.1	Evaṁ me sutaṁ—	1	
PA_mn_3:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_3:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_3:1.4	“bhikkhavo”ti.	1	
PA_mn_3:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_3:1.6	Bhagavā etadavoca:	1	
PA_mn_3:2.1	“Dhammadāyādā me, bhikkhave, bhavatha, mā āmisadāyādā.	2	
PA_mn_3:2.2	Atthi me tumhesu anukampā:	2	
PA_mn_3:2.3	‘kinti me sāvakā dhammadāyādā bhaveyyuṁ, no āmisadāyādā’ti.	2	
PA_mn_3:2.4	Tumhe ca me, bhikkhave, āmisadāyādā bhaveyyātha no dhammadāyādā, tumhepi tena ādiyā bhaveyyātha:	2	
PA_mn_3:2.5	‘āmisadāyādā satthusāvakā viharanti, no dhammadāyādā’ti;	2	
PA_mn_3:2.6	ahampi tena ādiyo bhaveyyaṁ:	2	
PA_mn_3:2.7	‘āmisadāyādā satthusāvakā viharanti, no dhammadāyādā’ti.	2	
PA_mn_3:2.8	Tumhe ca me, bhikkhave, dhammadāyādā bhaveyyātha, no āmisadāyādā, tumhepi tena na ādiyā bhaveyyātha:	2	
PA_mn_3:2.9	‘dhammadāyādā satthusāvakā viharanti, no āmisadāyādā’ti;	2	
PA_mn_3:2.10	ahampi tena na ādiyo bhaveyyaṁ:	2	
PA_mn_3:2.11	‘dhammadāyādā satthusāvakā viharanti, no āmisadāyādā’ti.	2	
PA_mn_3:2.12	Tasmātiha me, bhikkhave, dhammadāyādā bhavatha, mā āmisadāyādā.	2	
PA_mn_3:2.13	Atthi me tumhesu anukampā:	2	
PA_mn_3:2.14	‘kinti me sāvakā dhammadāyādā bhaveyyuṁ, no āmisadāyādā’ti.	2	
PA_mn_3:3.1	Idhāhaṁ, bhikkhave, bhuttāvī assaṁ pavārito paripuṇṇo pariyosito suhito yāvadattho;	3	
PA_mn_3:3.2	siyā ca me piṇḍapāto atirekadhammo chaḍḍanīyadhammo.	3	
PA_mn_3:3.3	Atha dve bhikkhū āgaccheyyuṁ jighacchādubbalyaparetā.	3	
PA_mn_3:3.4	Tyāhaṁ evaṁ vadeyyaṁ:	3	
PA_mn_3:3.5	‘ahaṁ khomhi, bhikkhave, bhuttāvī pavārito paripuṇṇo pariyosito suhito yāvadattho;	3	
PA_mn_3:3.6	atthi ca me ayaṁ piṇḍapāto atirekadhammo chaḍḍanīyadhammo.	3	
PA_mn_3:3.7	Sace ākaṅkhatha, bhuñjatha, no ce tumhe bhuñjissatha, idānāhaṁ appaharite vā chaḍḍessāmi, appāṇake vā udake opilāpessāmī’ti.	3	
PA_mn_3:3.8	Tatrekassa bhikkhuno evamassa:	3	
PA_mn_3:3.9	‘bhagavā kho bhuttāvī pavārito paripuṇṇo pariyosito suhito yāvadattho;	3	
PA_mn_3:3.10	atthi cāyaṁ bhagavato piṇḍapāto atirekadhammo chaḍḍanīyadhammo.	3	
PA_mn_3:3.11	Sace mayaṁ na bhuñjissāma, idāni bhagavā appaharite vā chaḍḍessati, appāṇake vā udake opilāpessati.	3	
PA_mn_3:3.12	Vuttaṁ kho panetaṁ bhagavatā:	3	
PA_mn_3:3.13	“dhammadāyādā me, bhikkhave, bhavatha, mā āmisadāyādā”ti.	3	
PA_mn_3:3.14	Āmisaññataraṁ kho panetaṁ, yadidaṁ piṇḍapāto.	3	
PA_mn_3:3.15	Yannūnāhaṁ imaṁ piṇḍapātaṁ abhuñjitvā imināva jighacchādubbalyena evaṁ imaṁ rattindivaṁ vītināmeyyan’ti.	3	
PA_mn_3:3.16	So taṁ piṇḍapātaṁ abhuñjitvā teneva jighacchādubbalyena evaṁ taṁ rattindivaṁ vītināmeyya.	3	
PA_mn_3:3.17	Atha dutiyassa bhikkhuno evamassa:	3	
PA_mn_3:3.18	‘bhagavā kho bhuttāvī pavārito paripuṇṇo pariyosito suhito yāvadattho;	3	
PA_mn_3:3.19	atthi cāyaṁ bhagavato piṇḍapāto atirekadhammo chaḍḍanīyadhammo.	3	
PA_mn_3:3.20	Sace mayaṁ na bhuñjissāma, idāni bhagavā appaharite vā chaḍḍessati, appāṇake vā udake opilāpessati.	3	
PA_mn_3:3.21	Yannūnāhaṁ imaṁ piṇḍapātaṁ bhuñjitvā jighacchādubbalyaṁ paṭivinodetvā evaṁ imaṁ rattindivaṁ vītināmeyyan’ti.	3	
PA_mn_3:3.22	So taṁ piṇḍapātaṁ bhuñjitvā jighacchādubbalyaṁ paṭivinodetvā evaṁ taṁ rattindivaṁ vītināmeyya.	3	
PA_mn_3:3.23_0	Kiñcāpi so, bhikkhave, bhikkhu taṁ piṇḍapātaṁ bhuñjitvā jighacchādubbalyaṁ paṭivinodetvā	3	
PA_mn_3:3.23_1	evaṁ taṁ rattindivaṁ vītināmeyya, atha kho asuyeva me purimo bhikkhu pujjataro ca pāsaṁsataro ca.	3	
PA_mn_3:3.24	Taṁ kissa hetu?	3	
PA_mn_3:3.25	Tañhi tassa, bhikkhave, bhikkhuno dīgharattaṁ appicchatāya santuṭṭhiyā sallekhāya subharatāya vīriyārambhāya saṁvattissati.	3	
PA_mn_3:3.26	Tasmātiha me, bhikkhave, dhammadāyādā bhavatha, mā āmisadāyādā.	3	
PA_mn_3:3.27	Atthi me tumhesu anukampā:	3	
PA_mn_3:3.28	‘kinti me sāvakā dhammadāyādā bhaveyyuṁ, no āmisadāyādā’”ti.	3	
PA_mn_3:4.1	Idamavoca bhagavā.	4	
PA_mn_3:4.2	Idaṁ vatvāna sugato uṭṭhāyāsanā vihāraṁ pāvisi.	4	
