segmentnr	original	folio	analyzed
PA_snp_2.2:0.1	Sutta Nipāta 2.2	0	
PA_snp_2.2:0.2	Āmagandhasutta	0	
PA_snp_2.2:1.1	“Sāmākaciṅgūlakacīnakāni ca,	1	
PA_snp_2.2:1.2	Pattapphalaṁ mūlaphalaṁ gavipphalaṁ;	1	
PA_snp_2.2:1.3	Dhammena laddhaṁ satamasnamānā,	1	
PA_snp_2.2:1.4	Na kāmakāmā alikaṁ bhaṇanti.	1	
PA_snp_2.2:2.1	Yadasnamāno sukataṁ suniṭṭhitaṁ,	2	
PA_snp_2.2:2.2	Parehi dinnaṁ payataṁ paṇītaṁ;	2	
PA_snp_2.2:2.3	Sālīnamannaṁ paribhuñjamāno,	2	
PA_snp_2.2:2.4	So bhuñjasī kassapa āmagandhaṁ.	2	
PA_snp_2.2:3.1	Na āmagandho mama kappatīti,	3	
PA_snp_2.2:3.2	Icceva tvaṁ bhāsasi brahmabandhu;	3	
PA_snp_2.2:3.3	Sālīnamannaṁ paribhuñjamāno,	3	
PA_snp_2.2:3.4	Sakuntamaṁsehi susaṅkhatehi;	3	
PA_snp_2.2:3.5	Pucchāmi taṁ kassapa etamatthaṁ,	3	
PA_snp_2.2:3.6	Kathaṁpakāro tava āmagandho”.	3	
PA_snp_2.2:4.1	“Pāṇātipāto vadhachedabandhanaṁ,	4	
PA_snp_2.2:4.2	Theyyaṁ musāvādo nikativañcanāni ca;	4	
PA_snp_2.2:4.3	Ajjhenakuttaṁ paradārasevanā,	4	
PA_snp_2.2:4.4	Esāmagandho na hi maṁsabhojanaṁ.	4	
PA_snp_2.2:5.1	Ye idha kāmesu asaññatā janā,	5	
PA_snp_2.2:5.2	Rasesu giddhā asucibhāvamassitā;	5	
PA_snp_2.2:5.3	Natthikadiṭṭhī visamā durannayā,	5	
PA_snp_2.2:5.4	Esāmagandho na hi maṁsabhojanaṁ.	5	
PA_snp_2.2:6.1	Ye lūkhasā dāruṇā piṭṭhimaṁsikā,	6	
PA_snp_2.2:6.2	Mittadduno nikkaruṇātimānino;	6	
PA_snp_2.2:6.3	Adānasīlā na ca denti kassaci,	6	
PA_snp_2.2:6.4	Esāmagandho na hi maṁsabhojanaṁ.	6	
PA_snp_2.2:7.1	Kodho mado thambho paccupaṭṭhāpanā,	7	
PA_snp_2.2:7.2	Māyā usūyā bhassasamussayo ca;	7	
PA_snp_2.2:7.3	Mānātimāno ca asabbhi santhavo,	7	
PA_snp_2.2:7.4	Esāmagandho na hi maṁsabhojanaṁ.	7	
PA_snp_2.2:8.1	Ye pāpasīlā iṇaghātasūcakā,	8	
PA_snp_2.2:8.2	Vohārakūṭā idha pāṭirūpikā;	8	
PA_snp_2.2:8.3	Narādhamā yedha karonti kibbisaṁ,	8	
PA_snp_2.2:8.4	Esāmagandho na hi maṁsabhojanaṁ.	8	
PA_snp_2.2:9.1	Ye idha pāṇesu asaññatā janā,	9	
PA_snp_2.2:9.2	Paresamādāya vihesamuyyutā;	9	
PA_snp_2.2:9.3	Dussīlaluddā pharusā anādarā,	9	
PA_snp_2.2:9.4	Esāmagandho na hi maṁsabhojanaṁ.	9	
PA_snp_2.2:10.1	Etesu giddhā viruddhātipātino,	10	
PA_snp_2.2:10.2	Niccuyyutā pecca tamaṁ vajanti ye;	10	
PA_snp_2.2:10.3	Patanti sattā nirayaṁ avaṁsirā,	10	
PA_snp_2.2:10.4	Esāmagandho na hi maṁsabhojanaṁ.	10	
PA_snp_2.2:11.1	Na macchamaṁsānamanāsakattaṁ,	11	
PA_snp_2.2:11.2	Na naggiyaṁ na muṇḍiyaṁ jaṭājallaṁ;	11	
PA_snp_2.2:11.3	Kharājināni nāggihuttassupasevanā,	11	
PA_snp_2.2:11.4	Ye vāpi loke amarā bahū tapā;	11	
PA_snp_2.2:11.5	Mantāhutī yaññamutūpasevanā,	11	
PA_snp_2.2:11.6	Sodhenti maccaṁ avitiṇṇakaṅkhaṁ.	11	
PA_snp_2.2:12.1	Sotesu gutto viditindriyo care,	12	
PA_snp_2.2:12.2	Dhamme ṭhito ajjavamaddave rato;	12	
PA_snp_2.2:12.3	Saṅgātigo sabbadukkhappahīno,	12	
PA_snp_2.2:12.4	Na lippati diṭṭhasutesu dhīro”.	12	
PA_snp_2.2:13.1	Iccetamatthaṁ bhagavā punappunaṁ,	13	
PA_snp_2.2:13.2	Akkhāsi naṁ vedayi mantapāragū;	13	
PA_snp_2.2:13.3	Citrāhi gāthāhi munī pakāsayi,	13	
PA_snp_2.2:13.4	Nirāmagandho asito durannayo.	13	
PA_snp_2.2:14.1	Sutvāna buddhassa subhāsitaṁ padaṁ,	14	
PA_snp_2.2:14.2	Nirāmagandhaṁ sabbadukkhappanūdanaṁ;	14	
PA_snp_2.2:14.3	Nīcamano vandi tathāgatassa,	14	
PA_snp_2.2:14.4	Tattheva pabbajjamarocayitthāti.	14	
PA_snp_2.2:14.5	Āmagandhasuttaṁ dutiyaṁ.	14	
