segmentnr	original	folio	analyzed
PA_pv_4:0.1	Petavatthu	0	
PA_pv_4:0.2	Uragavagga	0	
PA_pv_4:0.3	4. Piṭṭhadhītalikapetavatthu	0	
PA_pv_4:1.1	“Yaṁ kiñcārammaṇaṁ katvā,	1	
PA_pv_4:1.2	dajjā dānaṁ amaccharī;	1	
PA_pv_4:1.3	Pubbapete ca ārabbha,	1	
PA_pv_4:1.4	atha vā vatthudevatā.	1	
PA_pv_4:2.1	Cattāro ca mahārāje,	2	
PA_pv_4:2.2	lokapāle yasassine;	2	
PA_pv_4:2.3	Kuveraṁ dhataraṭṭhañca,	2	
PA_pv_4:2.4	virūpakkhaṁ virūḷhakaṁ;	2	
PA_pv_4:2.5	Te ceva pūjitā honti,	2	
PA_pv_4:2.6	dāyakā ca anipphalā.	2	
PA_pv_4:3.1	Na hi ruṇṇaṁ vā soko vā,	3	
PA_pv_4:3.2	yā caññā paridevanā;	3	
PA_pv_4:3.3	Na taṁ petassa atthāya,	3	
PA_pv_4:3.4	evaṁ tiṭṭhanti ñātayo.	3	
PA_pv_4:4.1	Ayañca kho dakkhiṇā dinnā,	4	
PA_pv_4:4.2	saṅghamhi suppatiṭṭhitā;	4	
PA_pv_4:4.3	Dīgharattaṁ hitāyassa,	4	
PA_pv_4:4.4	ṭhānaso upakappatī”ti.	4	
PA_pv_4:5.1	Piṭṭhadhītalikapetavatthu catutthaṁ.	5	
