segmentnr	original	analyzed
PA_pli-tv-bi-vb_sk75:0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bi-vb_sk75:0.2	Bhikkhunivibhaṅga	▁bhikkhu ni vibhaṃg a
PA_pli-tv-bi-vb_sk75:0.3	Sekhiyakaṇḍa	▁sekh iy akaṇḍ a
PA_pli-tv-bi-vb_sk75:0.4	Pādukavagga	▁pād uk avagga
PA_pli-tv-bi-vb_sk75:0.5	75. Udakeuccārasikkhāpada	▁udak e u cc ā ra sikkhāpada
PA_pli-tv-bi-vb_sk75:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	▁tena ▁samayena ▁buddho ▁bhagavā ▁sāvatthiyaṃ ▁viharati ▁jetavane ▁ anāthapiṇḍikassa ▁ārām e
PA_pli-tv-bi-vb_sk75:1.2	Tena kho pana samayena chabbaggiyā bhikkhuniyo udake uccārampi passāvampi kheḷampi karonti.	▁tena ▁kho ▁pana ▁samayena ▁chabbaggiyā ▁bhikkhuniyo ▁udak e ▁ucc ā r ampi ▁pass āva mpi ▁kh e ḷ ampi ▁karonti
PA_pli-tv-bi-vb_sk75:1.3	Manussā ujjhāyanti khiyyanti vipācenti—	▁manussā ▁ujjhāy anti ▁khiyyanti ▁vi pā c enti
PA_pli-tv-bi-vb_sk75:1.4	“kathañhi nāma bhikkhuniyo udake uccārampi passāvampi kheḷampi karissanti, seyyathāpi gihiniyo kāmabhoginiyo”ti.	▁kathañhi ▁nāma ▁bhikkhuniyo ▁udak e ▁ucc ā r ampi ▁pass āva mpi ▁kh e ḷ ampi ▁kar issanti ▁seyyathāpi ▁gihi ni yo ▁kām a bhog ini yo ti
PA_pli-tv-bi-vb_sk75:1.5	Assosuṁ kho bhikkhuniyo tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	▁ ass o su ṃ ▁kho ▁bhikkhuniyo ▁tesaṃ ▁manuss ānaṃ ▁ujjhāy antānaṃ ▁kh iy yant ānaṃ ▁vi pā c entā naṃ
PA_pli-tv-bi-vb_sk75:1.6	Yā tā bhikkhuniyo appicchā, tā ujjhāyanti khiyyanti vipācenti—	▁yā ▁tā ▁bhikkhuniyo ▁appicch ā ▁tā ▁ujjhāy anti ▁khiyyanti ▁vi pā c enti
PA_pli-tv-bi-vb_sk75:1.7	“kathañhi nāma chabbaggiyā bhikkhuniyo udake uccārampi passāvampi kheḷampi karissantī”ti.	▁kathañhi ▁nāma ▁chabbaggiyā ▁bhikkhuniyo ▁udak e ▁ucc ā r ampi ▁pass āva mpi ▁kh e ḷ ampi ▁kar issantīti
PA_pli-tv-bi-vb_sk75:1.8	Atha kho bhikkhuniyo bhikkhūnaṁ etamatthaṁ ārocesuṁ.	▁atha ▁kho ▁bhikkhuniyo ▁bhikkhūnaṃ ▁etamatthaṃ ▁ārocesuṃ
PA_pli-tv-bi-vb_sk75:1.9	Bhikkhū bhagavato etamatthaṁ ārocesuṁ.	▁bhikkhū ▁bhagavato ▁etamatthaṃ ▁ārocesuṃ
PA_pli-tv-bi-vb_sk75:1.10	Atha kho bhagavā …pe…	▁atha ▁kho ▁bhagavā ▁pe
PA_pli-tv-bi-vb_sk75:1.11	bhikkhū paṭipucchi—	▁bhikkhū ▁paṭi pucch i
PA_pli-tv-bi-vb_sk75:1.12	“saccaṁ kira, bhikkhave, chabbaggiyā bhikkhuniyo udake uccārampi passāvampi kheḷampi karontī”ti?	▁saccaṃ ▁kira ▁bhikkhave ▁chabbaggiyā ▁bhikkhuniyo ▁udak e ▁ucc ā r ampi ▁pass āva mpi ▁kh e ḷ ampi ▁karont īti
PA_pli-tv-bi-vb_sk75:1.13	“Saccaṁ, bhagavā”ti.	▁saccaṃ ▁bhagavā ti
PA_pli-tv-bi-vb_sk75:1.14	Vigarahi buddho bhagavā …pe…	▁vi ga ra hi ▁buddho ▁bhagavā ▁pe
PA_pli-tv-bi-vb_sk75:1.15	kathañhi nāma, bhikkhave, chabbaggiyā bhikkhuniyo udake uccārampi passāvampi kheḷampi karissanti.	▁kathañhi ▁nāma ▁bhikkhave ▁chabbaggiyā ▁bhikkhuniyo ▁udak e ▁ucc ā r ampi ▁pass āva mpi ▁kh e ḷ ampi ▁kar issanti
PA_pli-tv-bi-vb_sk75:1.16	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	▁netaṃ ▁bhikkhave ▁appa sann ānaṃ ▁vā ▁pasād āya ▁pe
PA_pli-tv-bi-vb_sk75:1.17	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	▁evañca ▁pana ▁bhikkhave ▁bhikkhuniyo ▁imaṃ ▁sikkhāpadaṃ ▁uddis an tu
PA_pli-tv-bi-vb_sk75:1.18.1	“Na udake uccāraṁ vā passāvaṁ vā kheḷaṁ vā karissāmīti sikkhā karaṇīyā”ti.	▁na ▁udak e ▁ucc ā raṃ ▁vā ▁pass āva ṃ ▁vā ▁kh e ḷ aṃ ▁vā ▁karissāmīti ▁sikkhā ▁ karaṇīy āti
PA_pli-tv-bi-vb_sk75:1.19	Evañcidaṁ bhagavatā bhikkhunīnaṁ sikkhāpadaṁ paññattaṁ hoti.	▁eva ñc idaṃ ▁bhagavatā ▁bhikkhunī naṃ ▁sikkhāpadaṃ ▁paññattaṃ ▁hoti
