segmentnr	original	folio	analyzed
PA_patthana_22.31:0.1	Paṭṭhānapakaraṇa	0	
PA_patthana_22.31:0.2	Dhammapaccanīyānuloma (4), Tikadukapaṭṭhānapāḷi (4)	0	
PA_patthana_22.31:0.3	22.31. Sanidassanattika, Saññojanagocchakādi	0	
PA_patthana_22.31:1.1	Nasanidassanasappaṭighaṁ nosaññojanaṁ dhammaṁ paṭicca anidassanaappaṭigho saññojano dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	1	
PA_patthana_22.31:2.1	Nasanidassanasappaṭighaṁ noganthaṁ dhammaṁ paṭicca anidassanaappaṭigho gantho dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	2	
PA_patthana_22.31:3.1	Nasanidassanasappaṭighaṁ nooghaṁ dhammaṁ paṭicca anidassanaappaṭigho ogho dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	3	
PA_patthana_22.31:4.1	Hetuyā tīṇi …pe… avigate tīṇi.	4	
PA_patthana_22.31:5.1	Nasanidassanasappaṭighaṁ noyogaṁ dhammaṁ paṭicca anidassanaappaṭigho yogo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	5	
PA_patthana_22.31:6.1	Hetuyā tīṇi …pe… avigate tīṇi.	6	
PA_patthana_22.31:7.1	Nasanidassanasappaṭighaṁ nonīvaraṇaṁ dhammaṁ paṭicca anidassanaappaṭigho nīvaraṇo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	7	
PA_patthana_22.31:8.1	Hetuyā tīṇi …pe… avigate tīṇi.	8	
PA_patthana_22.31:9.1	Nasanidassanasappaṭighaṁ noparāmāsaṁ dhammaṁ paṭicca anidassanaappaṭigho parāmāso dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	9	
PA_patthana_22.31:10.1	Hetuyā tīṇi …pe… avigate tīṇi.	10	
