segmentnr	original	folio	analyzed
PA_pv_38:0.1	Petavatthu	0	
PA_pv_38:0.2	Mahāvagga	0	
PA_pv_38:0.3	3. Nandakapetavatthu	0	
PA_pv_38:1.1	Rājā piṅgalako nāma,	1	
PA_pv_38:1.2	Suraṭṭhānaṁ adhipati ahu;	1	
PA_pv_38:1.3	Moriyānaṁ upaṭṭhānaṁ gantvā,	1	
PA_pv_38:1.4	Suraṭṭhaṁ punarāgamā.	1	
PA_pv_38:2.1	Uṇhe majjhanhike kāle,	2	
PA_pv_38:2.2	Rājā paṅkaṁ upāgami;	2	
PA_pv_38:2.3	Addasa maggaṁ ramaṇīyaṁ,	2	
PA_pv_38:2.4	Petānaṁ taṁ vaṇṇupathaṁ.	2	
PA_pv_38:3.1	Sārathiṁ āmantayī rājā—	3	
PA_pv_38:4.1	“Ayaṁ maggo ramaṇīyo,	4	
PA_pv_38:4.2	khemo sovatthiko sivo;	4	
PA_pv_38:4.3	Iminā sārathi yāma,	4	
PA_pv_38:4.4	suraṭṭhānaṁ santike ito”.	4	
PA_pv_38:5.1	Tena pāyāsi soraṭṭho,	5	
PA_pv_38:5.2	senāya caturaṅginiyā;	5	
PA_pv_38:5.3	Ubbiggarūpo puriso,	5	
PA_pv_38:5.4	soraṭṭhaṁ etadabravi.	5	
PA_pv_38:6.1	“Kummaggaṁ paṭipannamhā,	6	
PA_pv_38:6.2	bhiṁsanaṁ lomahaṁsanaṁ;	6	
PA_pv_38:6.3	Purato dissati maggo,	6	
PA_pv_38:6.4	pacchato ca na dissati.	6	
PA_pv_38:7.1	Kummaggaṁ paṭipannamhā,	7	
PA_pv_38:7.2	yamapurisāna santike;	7	
PA_pv_38:7.3	Amānuso vāyati gandho,	7	
PA_pv_38:7.4	ghoso suyyati dāruṇo”.	7	
PA_pv_38:8.1	Saṁviggo rājā soraṭṭho,	8	
PA_pv_38:8.2	sārathiṁ etadabravi;	8	
PA_pv_38:8.3	“Kummaggaṁ paṭipannamhā,	8	
PA_pv_38:8.4	bhiṁsanaṁ lomahaṁsanaṁ;	8	
PA_pv_38:8.5	Purato dissati maggo,	8	
PA_pv_38:8.6	pacchato ca na dissati.	8	
PA_pv_38:9.1	Kummaggaṁ paṭipannamhā,	9	
PA_pv_38:9.2	yamapurisāna santike;	9	
PA_pv_38:9.3	Amānuso vāyati gandho,	9	
PA_pv_38:9.4	ghoso suyyati dāruṇo”.	9	
