segmentnr	original	folio	analyzed
PA_cnd_4:0.1	Cūḷaniddesa	0	
PA_cnd_4:0.2	Pārāyanavaggagāthā	0	
PA_cnd_4:0.3	4. Pārāyanānugītigāthā	0	
PA_cnd_4:1.1	“Pārāyanamanugāyissaṁ,	1	
PA_cnd_4:1.2	(iccāyasmā piṅgiyo)	1	
PA_cnd_4:1.3	Yathāddakkhi tathākkhāsi;	1	
PA_cnd_4:1.4	Vimalo bhūrimedhaso,	1	
PA_cnd_4:1.5	Nikkāmo nibbano nāgo;	1	
PA_cnd_4:1.6	Kissa hetu musā bhaṇe.	1	
PA_cnd_4:2.1	Pahīnamalamohassa,	2	
PA_cnd_4:2.2	mānamakkhappahāyino;	2	
PA_cnd_4:2.3	Handāhaṁ kittayissāmi,	2	
PA_cnd_4:2.4	giraṁ vaṇṇūpasañhitaṁ.	2	
PA_cnd_4:3.1	Tamonudo buddho samantacakkhu,	3	
PA_cnd_4:3.2	Lokantagū sabbabhavātivatto;	3	
PA_cnd_4:3.3	Anāsavo sabbadukkhappahīno,	3	
PA_cnd_4:3.4	Saccavhayo brahme upāsito me.	3	
PA_cnd_4:4.1	Dijo yathā kubbanakaṁ pahāya,	4	
PA_cnd_4:4.2	Bahupphalaṁ kānanamāvaseyya;	4	
PA_cnd_4:4.3	Evampahaṁ appadasse pahāya,	4	
PA_cnd_4:4.4	Mahodadhiṁ haṁsoriva ajjhapatto.	4	
PA_cnd_4:5.1	Yeme pubbe viyākaṁsu,	5	
PA_cnd_4:5.2	Huraṁ gotamasāsanā;	5	
PA_cnd_4:5.3	Iccāsi iti bhavissati,	5	
PA_cnd_4:5.4	Sabbaṁ taṁ itihītihaṁ;	5	
PA_cnd_4:5.5	Sabbaṁ taṁ takkavaḍḍhanaṁ.	5	
PA_cnd_4:6.1	Eko tamonudāsino,	6	
PA_cnd_4:6.2	jutimā so pabhaṅkaro;	6	
PA_cnd_4:6.3	Gotamo bhūripaññāṇo,	6	
PA_cnd_4:6.4	gotamo bhūrimedhaso.	6	
PA_cnd_4:7.1	Yo me dhammamadesesi,	7	
PA_cnd_4:7.2	Sandiṭṭhikamakālikaṁ;	7	
PA_cnd_4:7.3	Taṇhakkhayamanītikaṁ,	7	
PA_cnd_4:7.4	Yassa natthi upamā kvaci”.	7	
PA_cnd_4:8.1	“Kiṁ nu tamhā vippavasasi,	8	
PA_cnd_4:8.2	muhuttamapi piṅgiya;	8	
PA_cnd_4:8.3	Gotamā bhūripaññāṇā,	8	
PA_cnd_4:8.4	gotamā bhūrimedhasā.	8	
PA_cnd_4:9.1	Yo te dhammamadesesi,	9	
PA_cnd_4:9.2	Sandiṭṭhikamakālikaṁ;	9	
PA_cnd_4:9.3	Taṇhakkhayamanītikaṁ,	9	
PA_cnd_4:9.4	Yassa natthi upamā kvaci”.	9	
PA_cnd_4:10.1	“Nāhaṁ tamhā vippavasāmi,	10	
PA_cnd_4:10.2	Muhuttamapi brāhmaṇa;	10	
PA_cnd_4:10.3	Gotamā bhūripaññāṇā,	10	
PA_cnd_4:10.4	Gotamā bhūrimedhasā.	10	
PA_cnd_4:11.1	Yo me dhammamadesesi,	11	
PA_cnd_4:11.2	Sandiṭṭhikamakālikaṁ;	11	
PA_cnd_4:11.3	Taṇhakkhayamanītikaṁ,	11	
PA_cnd_4:11.4	Yassa natthi upamā kvaci.	11	
PA_cnd_4:12.1	Passāmi naṁ manasā cakkhunāva,	12	
PA_cnd_4:12.2	Rattindivaṁ brāhmaṇa appamatto;	12	
PA_cnd_4:12.3	Namassamāno vivasemi rattiṁ,	12	
PA_cnd_4:12.4	Teneva maññāmi avippavāsaṁ.	12	
PA_cnd_4:13.1	Saddhā ca pīti ca mano sati ca,	13	
PA_cnd_4:13.2	Nāpentime gotamasāsanamhā;	13	
PA_cnd_4:13.3	Yaṁ yaṁ disaṁ vajati bhūripañño,	13	
PA_cnd_4:13.4	Sa tena teneva natohamasmi.	13	
PA_cnd_4:14.1	Jiṇṇassa me dubbalathāmakassa,	14	
PA_cnd_4:14.2	Teneva kāyo na paleti tattha;	14	
PA_cnd_4:14.3	Saṅkappayantāya vajāmi niccaṁ,	14	
PA_cnd_4:14.4	Mano hi me brāhmaṇa tena yutto.	14	
PA_cnd_4:15.1	Paṅke sayāno pariphandamāno,	15	
PA_cnd_4:15.2	Dīpā dīpaṁ upallaviṁ;	15	
PA_cnd_4:15.3	Athaddasāsiṁ sambuddhaṁ,	15	
PA_cnd_4:15.4	Oghatiṇṇamanāsavaṁ”.	15	
PA_cnd_4:16.1	“Yathā ahū vakkali muttasaddho,	16	
PA_cnd_4:16.2	Bhadrāvudho āḷavigotamo ca;	16	
PA_cnd_4:16.3	Evameva tvampi pamuñcassu saddhaṁ,	16	
PA_cnd_4:16.4	Gamissasi tvaṁ piṅgiya maccudheyyassa pāraṁ”.	16	
PA_cnd_4:17.1	“Esa bhiyyo pasīdāmi,	17	
PA_cnd_4:17.2	Sutvāna munino vaco;	17	
PA_cnd_4:17.3	Vivaṭṭacchado sambuddho,	17	
PA_cnd_4:17.4	Akhilo paṭibhānavā.	17	
PA_cnd_4:18.1	Adhideve abhiññāya,	18	
PA_cnd_4:18.2	Sabbaṁ vedi paroparaṁ;	18	
PA_cnd_4:18.3	Pañhānantakaro satthā,	18	
PA_cnd_4:18.4	Kaṅkhīnaṁ paṭijānataṁ.	18	
PA_cnd_4:19.1	Asaṁhīraṁ asaṅkuppaṁ,	19	
PA_cnd_4:19.2	Yassa natthi upamā kvaci;	19	
PA_cnd_4:19.3	Addhā gamissāmi na mettha kaṅkhā,	19	
PA_cnd_4:19.4	Evaṁ maṁ dhārehi adhimuttacittan”ti.	19	
PA_cnd_4:19.5	Pārāyanānugītigāthā niṭṭhitā.	19	
