segmentnr	original	folio	analyzed
PA_ud_1.9:0.1	Udāna 1.9	0	
PA_ud_1.9:0.2	Jaṭilasutta	0	
PA_ud_1.9:1.1	Evaṁ me sutaṁ—	1	
PA_ud_1.9:1.2	ekaṁ samayaṁ bhagavā gayāyaṁ viharati gayāsīse.	1	
PA_ud_1.9:1.3_0	Tena kho pana samayena sambahulā jaṭilā sītāsu hemantikāsu rattīsu antaraṭṭhake himapātasamaye	1	
PA_ud_1.9:1.3_1	gayāyaṁ ummujjantipi nimujjantipi, ummujjanimujjampi karonti osiñcantipi, aggimpi juhanti:	1	
PA_ud_1.9:1.4	“iminā suddhī”ti.	1	
PA_ud_1.9:2.1_0	Addasā kho bhagavā te sambahule jaṭile sītāsu hemantikāsu rattīsu antaraṭṭhake himapātasamaye	2	
PA_ud_1.9:2.1_1	gayāyaṁ ummujjantepi nimujjantepi ummujjanimujjampi karonte osiñcantepi aggimpi juhante:	2	
PA_ud_1.9:2.2	“iminā suddhī”ti.	2	
PA_ud_1.9:3.1	Atha kho bhagavā etamatthaṁ viditvā tāyaṁ velāyaṁ imaṁ udānaṁ udānesi:	3	
PA_ud_1.9:4.1	“Na udakena sucī hoti,	4	
PA_ud_1.9:4.2	bahvettha nhāyatī jano;	4	
PA_ud_1.9:4.3	Yamhi saccañca dhammo ca,	4	
PA_ud_1.9:4.4	so sucī so ca brāhmaṇo”ti.	4	
PA_ud_1.9:4.5	Navamaṁ.	4	
