segmentnr	original	folio	analyzed
PA_mil_7.6.7:0.1	Milindapañha	0	
PA_mil_7.6.7:0.2	Opammakathāpañha	0	
PA_mil_7.6.7:0.3	Sīhavagga	0	
PA_mil_7.6.7:0.4	7. Vagguliṅgapañha	0	
PA_mil_7.6.7:1.1	“Bhante nāgasena, ‘vaggulissa dve aṅgāni gahetabbānī’ti yaṁ vadesi, katamāni tāni dve aṅgāni gahetabbānī”ti?	1	
PA_mil_7.6.7:1.2	“Yathā, mahārāja, vagguli gehaṁ pavisitvā vicaritvā nikkhamati, na tattha palibuddhati;	1	
PA_mil_7.6.7:1.3	evameva kho, mahārāja, yoginā yogāvacarena gāmaṁ piṇḍāya pavisitvā sapadānaṁ vicaritvā paṭiladdhalābhena khippameva nikkhamitabbaṁ, na tattha palibuddhena bhavitabbaṁ.	1	
PA_mil_7.6.7:1.4	Idaṁ, mahārāja, vaggulissa paṭhamaṁ aṅgaṁ gahetabbaṁ.	1	
PA_mil_7.6.7:2.1	Puna caparaṁ, mahārāja, vagguli paragehe vasamāno na tesaṁ parihāniṁ karoti;	2	
PA_mil_7.6.7:2.2_0	evameva kho, mahārāja, yoginā yogāvacarena kulāni upasaṅkamitvā atiyācanāya vā viññattibahulatāya	2	
PA_mil_7.6.7:2.2_1	vā kāyadosabahulatāya vā atibhāṇitāya vā samānasukhadukkhatāya vā na tesaṁ koci vippaṭisāro	2	
PA_mil_7.6.7:2.2_2	karaṇīyo, napi tesaṁ mūlakammaṁ parihāpetabbaṁ, sabbathā vaḍḍhiyeva icchitabbā.	2	
PA_mil_7.6.7:2.3	Idaṁ, mahārāja, vaggulissa dutiyaṁ aṅgaṁ gahetabbaṁ.	2	
PA_mil_7.6.7:2.4	Bhāsitampetaṁ, mahārāja, bhagavatā devātidevena dīghanikāyavare lakkhaṇasuttante—	2	
PA_mil_7.6.7:3.1	‘Suddhāya sīlena sutena buddhiyā,	3	
PA_mil_7.6.7:3.2	Cāgena dhammena bahūhi sādhuhi;	3	
PA_mil_7.6.7:3.3	Dhanena dhaññena ca khettavatthunā,	3	
PA_mil_7.6.7:3.4	Puttehi dārehi catuppadehi ca.	3	
PA_mil_7.6.7:4.1	Ñātīhi mittehi ca bandhavehi,	4	
PA_mil_7.6.7:4.2	Balena vaṇṇena sukhena cūbhayaṁ;	4	
PA_mil_7.6.7:4.3	Kathaṁ na hāyeyyuṁ pareti icchati,	4	
PA_mil_7.6.7:4.4	Atthasamiddhiñca panābhikaṅkhatī’”ti.	4	
PA_mil_7.6.7:5.1	Vagguliṅgapañho sattamo.	5	
