segmentnr	original	folio	analyzed
PA_mn_11:0.1	Majjhima Nikāya 11	0	
PA_mn_11:0.2	Cūḷasīhanādasutta	0	
PA_mn_11:1.1	Evaṁ me sutaṁ—	1	
PA_mn_11:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_11:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_11:1.4	“bhikkhavo”ti.	1	
PA_mn_11:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_11:1.6	Bhagavā etadavoca:	1	
PA_mn_11:2.1	“Idheva, bhikkhave, samaṇo, idha dutiyo samaṇo, idha tatiyo samaṇo, idha catuttho samaṇo;	2	
PA_mn_11:2.2	suññā parappavādā samaṇebhi aññehīti.	2	
PA_mn_11:2.3	Evametaṁ, bhikkhave, sammā sīhanādaṁ nadatha.	2	
PA_mn_11:3.1	Ṭhānaṁ kho panetaṁ, bhikkhave, vijjati yaṁ aññatitthiyā paribbājakā evaṁ vadeyyuṁ:	3	
PA_mn_11:3.2	‘ko panāyasmantānaṁ assāso, kiṁ balaṁ, yena tumhe āyasmanto evaṁ vadetha—	3	
PA_mn_11:3.3	idheva samaṇo, idha dutiyo samaṇo, idha tatiyo samaṇo, idha catuttho samaṇo;	3	
PA_mn_11:3.4	suññā parappavādā samaṇebhi aññehī’ti?	3	
PA_mn_11:3.5	Evaṁvādino, bhikkhave, aññatitthiyā paribbājakā evamassu vacanīyā:	3	
PA_mn_11:3.6	‘atthi kho no, āvuso, tena bhagavatā jānatā passatā arahatā sammāsambuddhena cattāro dhammā akkhātā ye mayaṁ attani sampassamānā evaṁ vadema—	3	
PA_mn_11:3.7	idheva samaṇo, idha dutiyo samaṇo, idha tatiyo samaṇo, idha catuttho samaṇo;	3	
PA_mn_11:3.8	suññā parappavādā samaṇebhi aññehīti.	3	
PA_mn_11:3.9	Katame cattāro?	3	
PA_mn_11:3.10	Atthi kho no, āvuso, satthari pasādo, atthi dhamme pasādo, atthi sīlesu paripūrakāritā;	3	
PA_mn_11:3.11	sahadhammikā kho pana piyā manāpā—	3	
PA_mn_11:3.12	gahaṭṭhā ceva pabbajitā ca.	3	
PA_mn_11:3.13	Ime kho no, āvuso, tena bhagavatā jānatā passatā arahatā sammāsambuddhena cattāro dhammā akkhātā ye mayaṁ attani sampassamānā evaṁ vadema—	3	
PA_mn_11:3.14	idheva samaṇo, idha dutiyo samaṇo, idha tatiyo samaṇo, idha catuttho samaṇo;	3	
PA_mn_11:3.15	suññā parappavādā samaṇebhi aññehī’ti.	3	
PA_mn_11:4.1	Ṭhānaṁ kho panetaṁ, bhikkhave, vijjati yaṁ aññatitthiyā paribbājakā evaṁ vadeyyuṁ:	4	
PA_mn_11:4.2	‘amhākampi kho, āvuso, atthi satthari pasādo yo amhākaṁ satthā, amhākampi atthi dhamme pasādo yo amhākaṁ dhammo, mayampi sīlesu paripūrakārino yāni amhākaṁ sīlāni,	4	
PA_mn_11:4.3	amhākampi sahadhammikā piyā manāpā—	4	
PA_mn_11:4.4	gahaṭṭhā ceva pabbajitā ca.	4	
PA_mn_11:4.5	Idha no, āvuso, ko viseso ko adhippayāso kiṁ nānākaraṇaṁ yadidaṁ tumhākañceva amhākañcā’ti?	4	
